   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
6.832E+08    7.791E-12    1.018E+26    1.076E+04    4.777E+02    3.293E-06    2.408E+01    2.540E-72     r       4.6
6.831E+08    8.325E-12    1.018E+26    1.091E+04    5.107E+02    3.470E-06    2.387E+01    5.539E-72     r       4.6
6.831E+08    8.603E-12    1.018E+26    1.099E+04    5.278E+02    3.561E-06    2.377E+01    8.136E-72     r       4.6
6.830E+08    9.181E-12    1.018E+26    1.115E+04    5.635E+02    3.749E-06    2.357E+01    1.737E-71     r       4.6
6.830E+08    9.481E-12    1.018E+26    1.123E+04    5.820E+02    3.845E-06    2.347E+01    2.525E-71     r       4.6
6.830E+08    1.010E-11    1.018E+26    1.138E+04    6.205E+02    4.043E-06    2.327E+01    5.282E-71     r       4.6
6.830E+08    1.043E-11    1.018E+26    1.146E+04    6.405E+02    4.145E-06    2.318E+01    7.602E-71     r       4.6
6.829E+08    1.110E-11    1.018E+26    1.162E+04    6.820E+02    4.354E-06    2.299E+01    1.560E-70     r       4.6
6.829E+08    1.145E-11    1.018E+26    1.170E+04    7.035E+02    4.461E-06    2.290E+01    2.224E-70     r       4.6
6.828E+08    1.217E-11    1.018E+26    1.186E+04    7.482E+02    4.682E-06    2.271E+01    4.479E-70     r       4.6
6.828E+08    1.254E-11    1.018E+26    1.193E+04    7.713E+02    4.795E-06    2.262E+01    6.328E-70     r       4.6
6.828E+08    1.332E-11    1.018E+26    1.209E+04    8.193E+02    5.027E-06    2.244E+01    1.252E-69     r       4.6
6.828E+08    1.372E-11    1.018E+26    1.217E+04    8.441E+02    5.146E-06    2.236E+01    1.754E-69     r       4.6
6.827E+08    1.455E-11    1.018E+26    1.233E+04    8.956E+02    5.391E-06    2.218E+01    3.412E-69     r       4.6
6.827E+08    1.498E-11    1.018E+26    1.241E+04    9.222E+02    5.516E-06    2.210E+01    4.739E-69     r       4.6
6.827E+08    1.587E-11    1.018E+26    1.256E+04    9.774E+02    5.773E-06    2.193E+01    9.070E-69     r       4.6
6.826E+08    1.633E-11    1.018E+26    1.264E+04    1.006E+03    5.905E-06    2.185E+01    1.250E-68     r       4.6
6.826E+08    1.729E-11    1.018E+26    1.280E+04    1.065E+03    6.175E-06    2.169E+01    2.355E-68     r       4.6
6.826E+08    1.778E-11    1.018E+26    1.288E+04    1.095E+03    6.313E-06    2.161E+01    3.221E-68     r       4.6
6.825E+08    1.880E-11    1.018E+26    1.304E+04    1.159E+03    6.596E-06    2.145E+01    5.980E-68     r       4.6
6.825E+08    1.932E-11    1.018E+26    1.311E+04    1.191E+03    6.741E-06    2.137E+01    8.119E-68     r       4.6
6.825E+08    2.041E-11    1.018E+26    1.327E+04    1.258E+03    7.038E-06    2.122E+01    1.486E-67     r       4.6
6.824E+08    2.097E-11    1.018E+26    1.335E+04    1.293E+03    7.190E-06    2.114E+01    2.003E-67     r       4.6
6.824E+08    2.213E-11    1.018E+26    1.351E+04    1.365E+03    7.501E-06    2.099E+01    3.616E-67     r       4.6
6.824E+08    2.273E-11    1.018E+26    1.359E+04    1.402E+03    7.660E-06    2.092E+01    4.842E-67     r       4.6
6.823E+08    2.396E-11    1.018E+26    1.374E+04    1.479E+03    7.986E-06    2.077E+01    8.626E-67     r       4.6
6.823E+08    2.460E-11    1.018E+26    1.382E+04    1.518E+03    8.153E-06    2.070E+01    1.148E-66     r       4.6
6.823E+08    2.591E-11    1.018E+26    1.398E+04    1.600E+03    8.493E-06    2.056E+01    2.019E-66     r       4.6
6.822E+08    2.659E-11    1.018E+26    1.406E+04    1.642E+03    8.668E-06    2.049E+01    2.669E-66     r       4.6
6.822E+08    2.798E-11    1.018E+26    1.422E+04    1.728E+03    9.024E-06    2.035E+01    4.638E-66     r       4.6
6.822E+08    2.870E-11    1.018E+26    1.430E+04    1.773E+03    9.206E-06    2.028E+01    6.095E-66     r       4.6
6.821E+08    3.018E-11    1.018E+26    1.445E+04    1.865E+03    9.578E-06    2.015E+01    1.047E-65     r       4.6
6.821E+08    3.094E-11    1.018E+26    1.453E+04    1.912E+03    9.768E-06    2.008E+01    1.368E-65     r       4.6
6.821E+08    3.251E-11    1.018E+26    1.469E+04    2.009E+03    1.016E-05    1.995E+01    2.322E-65     r       4.6
6.821E+08    3.332E-11    1.018E+26    1.477E+04    2.060E+03    1.035E-05    1.989E+01    3.018E-65     r       4.6
6.820E+08    3.498E-11    1.018E+26    1.493E+04    2.163E+03    1.076E-05    1.976E+01    5.068E-65     r       4.6
6.820E+08    3.584E-11    1.018E+26    1.501E+04    2.216E+03    1.097E-05    1.970E+01    6.551E-65     r       4.6
6.819E+08    3.760E-11    1.018E+26    1.516E+04    2.326E+03    1.139E-05    1.957E+01    1.089E-64     r       4.6
6.819E+08    4.132E-11    1.018E+26    1.548E+04    2.557E+03    1.227E-05    1.933E+01    2.947E-64     r       4.6
6.818E+08    4.329E-11    1.018E+26    1.564E+04    2.680E+03    1.273E-05    1.921E+01    4.800E-64     r       4.6
6.817E+08    4.744E-11    1.018E+26    1.595E+04    2.938E+03    1.368E-05    1.898E+01    1.250E-63     r       4.6
6.817E+08    4.964E-11    1.018E+26    1.611E+04    3.075E+03    1.417E-05    1.887E+01    1.999E-63     r       4.6
6.816E+08    5.426E-11    1.018E+26    1.643E+04    3.362E+03    1.520E-05    1.865E+01    5.022E-63     r       4.6
6.816E+08    5.669E-11    1.018E+26    1.659E+04    3.514E+03    1.574E-05    1.854E+01    7.892E-63     r       4.6
6.815E+08    6.182E-11    1.018E+26    1.690E+04    3.834E+03    1.685E-05    1.833E+01    1.917E-62     r       4.6
6.814E+08    6.451E-11    1.018E+26    1.706E+04    4.002E+03    1.742E-05    1.823E+01    2.964E-62     r       4.6
6.813E+08    7.018E-11    1.018E+26    1.738E+04    4.355E+03    1.862E-05    1.803E+01    6.976E-62     r       4.6
6.813E+08    7.315E-11    1.018E+26    1.753E+04    4.541E+03    1.924E-05    1.793E+01    1.062E-61     r       4.6
6.812E+08    7.940E-11    1.018E+26    1.785E+04    4.931E+03    2.052E-05    1.773E+01    2.427E-61     r       4.6
6.812E+08    8.268E-11    1.018E+26    1.801E+04    5.135E+03    2.119E-05    1.764E+01    3.643E-61     r       4.6
6.811E+08    8.955E-11    1.018E+26    1.833E+04    5.565E+03    2.256E-05    1.745E+01    8.095E-61     r       4.6
6.810E+08    9.315E-11    1.018E+26    1.848E+04    5.790E+03    2.327E-05    1.736E+01    1.199E-60     r       4.6
6.810E+08    1.007E-10    1.018E+26    1.880E+04    6.261E+03    2.475E-05    1.719E+01    2.595E-60     r       4.6
6.809E+08    1.046E-10    1.018E+26    1.896E+04    6.508E+03    2.551E-05    1.710E+01    3.794E-60     r       4.6
6.808E+08    1.129E-10    1.018E+26    1.928E+04    7.025E+03    2.708E-05    1.693E+01    8.011E-60     r       4.6
6.808E+08    1.172E-10    1.018E+26    1.944E+04    7.295E+03    2.789E-05    1.685E+01    1.157E-59     r       4.6
6.807E+08    1.262E-10    1.018E+26    1.975E+04    7.859E+03    2.957E-05    1.668E+01    2.388E-59     r       4.6
6.807E+08    1.309E-10    1.018E+26    1.991E+04    8.154E+03    3.044E-05    1.660E+01    3.410E-59     r       4.6
6.806E+08    1.408E-10    1.018E+26    2.023E+04    8.770E+03    3.222E-05    1.644E+01    6.881E-59     r       4.6
6.805E+08    1.459E-10    1.018E+26    2.039E+04    9.091E+03    3.314E-05    1.637E+01    9.723E-59     r       4.6
6.804E+08    1.566E-10    1.018E+26    2.070E+04    9.762E+03    3.504E-05    1.621E+01    1.921E-58     r       4.6
6.804E+08    1.622E-10    1.018E+26    2.086E+04    1.011E+04    3.602E-05    1.614E+01    2.687E-58     r       4.6
6.803E+08    1.738E-10    1.018E+26    2.118E+04    1.084E+04    3.804E-05    1.599E+01    5.206E-58     r       4.6
6.803E+08    1.798E-10    1.018E+26    2.134E+04    1.122E+04    3.908E-05    1.592E+01    7.211E-58     r       4.6
6.802E+08    1.924E-10    1.018E+26    2.166E+04    1.201E+04    4.122E-05    1.578E+01    1.371E-57     r       4.6
6.801E+08    1.989E-10    1.018E+26    2.182E+04    1.242E+04    4.232E-05    1.571E+01    1.881E-57     r       4.6
6.801E+08    2.126E-10    1.018E+26    2.213E+04    1.328E+04    4.459E-05    1.557E+01    3.513E-57     r       4.6
6.800E+08    2.196E-10    1.018E+26    2.229E+04    1.372E+04    4.576E-05    1.550E+01    4.780E-57     r       4.6
6.799E+08    2.343E-10    1.018E+26    2.261E+04    1.465E+04    4.816E-05    1.537E+01    8.774E-57     r       4.6
6.799E+08    2.420E-10    1.018E+26    2.277E+04    1.513E+04    4.939E-05    1.531E+01    1.184E-56     r       4.6
6.798E+08    2.578E-10    1.018E+26    2.309E+04    1.612E+04    5.193E-05    1.518E+01    2.138E-56     r       4.6
6.798E+08    2.661E-10    1.018E+26    2.325E+04    1.664E+04    5.323E-05    1.512E+01    2.862E-56     r       4.6
6.797E+08    2.831E-10    1.018E+26    2.357E+04    1.772E+04    5.591E-05    1.499E+01    5.090E-56     r       4.6
6.796E+08    2.920E-10    1.018E+26    2.373E+04    1.828E+04    5.728E-05    1.493E+01    6.762E-56     r       4.6
6.795E+08    3.103E-10    1.018E+26    2.404E+04    1.943E+04    6.010E-05    1.481E+01    1.185E-55     r       4.6
6.795E+08    3.199E-10    1.018E+26    2.420E+04    2.003E+04    6.155E-05    1.475E+01    1.563E-55     r       4.6
6.794E+08    3.396E-10    1.018E+26    2.452E+04    2.128E+04    6.453E-05    1.464E+01    2.700E-55     r       4.6
6.794E+08    3.498E-10    1.018E+26    2.468E+04    2.192E+04    6.605E-05    1.458E+01    3.537E-55     r       4.6
6.793E+08    3.709E-10    1.018E+26    2.500E+04    2.326E+04    6.918E-05    1.447E+01    6.029E-55     r       4.6
6.792E+08    3.818E-10    1.018E+26    2.516E+04    2.395E+04    7.078E-05    1.441E+01    7.845E-55     r       4.6
6.792E+08    4.045E-10    1.018E+26    2.548E+04    2.538E+04    7.407E-05    1.430E+01    1.320E-54     r       4.6
6.791E+08    4.162E-10    1.018E+26    2.564E+04    2.612E+04    7.576E-05    1.425E+01    1.707E-54     r       4.6
6.790E+08    4.404E-10    1.018E+26    2.596E+04    2.765E+04    7.922E-05    1.414E+01    2.837E-54     r       4.6
6.790E+08    4.529E-10    1.018E+26    2.612E+04    2.844E+04    8.099E-05    1.409E+01    3.646E-54     r       4.6
6.789E+08    4.787E-10    1.018E+26    2.644E+04    3.007E+04    8.461E-05    1.399E+01    5.987E-54     r       4.6
6.789E+08    4.921E-10    1.018E+26    2.660E+04    3.092E+04    8.647E-05    1.394E+01    7.651E-54     r       4.6
6.788E+08    5.197E-10    1.018E+26    2.691E+04    3.267E+04    9.028E-05    1.384E+01    1.242E-53     r       4.6
6.787E+08    5.339E-10    1.018E+26    2.707E+04    3.357E+04    9.222E-05    1.379E+01    1.579E-53     r       4.6
6.786E+08    5.633E-10    1.018E+26    2.739E+04    3.543E+04    9.621E-05    1.369E+01    2.535E-53     r       4.6
6.786E+08    5.785E-10    1.018E+26    2.755E+04    3.639E+04    9.825E-05    1.364E+01    3.204E-53     r       4.6
6.785E+08    6.098E-10    1.018E+26    2.787E+04    3.838E+04    1.024E-04    1.355E+01    5.093E-53     r       4.6
6.785E+08    6.259E-10    1.018E+26    2.803E+04    3.940E+04    1.046E-04    1.350E+01    6.404E-53     r       4.6
6.784E+08    6.592E-10    1.018E+26    2.835E+04    4.151E+04    1.089E-04    1.341E+01    1.008E-52     r       4.6
6.783E+08    6.763E-10    1.018E+26    2.851E+04    4.260E+04    1.112E-04    1.336E+01    1.261E-52     r       4.6
6.783E+08    7.117E-10    1.018E+26    2.883E+04    4.485E+04    1.157E-04    1.327E+01    1.964E-52     r       4.6
6.782E+08    7.299E-10    1.018E+26    2.899E+04    4.600E+04    1.180E-04    1.323E+01    2.446E-52     r       4.6
6.781E+08    7.674E-10    1.018E+26    2.931E+04    4.839E+04    1.228E-04    1.314E+01    3.776E-52     r       4.6
6.781E+08    7.867E-10    1.018E+26    2.947E+04    4.962E+04    1.252E-04    1.310E+01    4.681E-52     r       4.6
6.780E+08    8.265E-10    1.018E+26    2.979E+04    5.215E+04    1.302E-04    1.301E+01    7.160E-52     r       4.6
6.780E+08    8.470E-10    1.018E+26    2.995E+04    5.345E+04    1.328E-04    1.297E+01    8.837E-52     r       4.6
6.779E+08    8.891E-10    1.018E+26    3.027E+04    5.613E+04    1.380E-04    1.289E+01    1.340E-51     r       4.6
6.778E+08    9.108E-10    1.018E+26    3.043E+04    5.751E+04    1.406E-04    1.285E+01    1.647E-51     r       4.6
6.777E+08    9.554E-10    1.018E+26    3.075E+04    6.035E+04    1.460E-04    1.277E+01    2.477E-51     r       4.6
6.776E+08    1.050E-09    1.018E+26    3.139E+04    6.637E+04    1.573E-04    1.261E+01    5.513E-51     r       4.6
6.775E+08    1.100E-09    1.018E+26    3.172E+04    6.955E+04    1.632E-04    1.253E+01    8.161E-51     r       4.6
6.773E+08    1.205E-09    1.018E+26    3.236E+04    7.627E+04    1.754E-04    1.238E+01    1.762E-50     r       4.6
6.772E+08    1.260E-09    1.018E+26    3.268E+04    7.981E+04    1.818E-04    1.231E+01    2.569E-50     r       4.6
6.771E+08    1.377E-09    1.018E+26    3.332E+04    8.729E+04    1.950E-04    1.216E+01    5.390E-50     r       4.6
6.770E+08    1.439E-09    1.018E+26    3.364E+04    9.123E+04    2.018E-04    1.209E+01    7.754E-50     r       4.6
6.768E+08    1.568E-09    1.018E+26    3.428E+04    9.954E+04    2.161E-04    1.196E+01    1.584E-49     r       4.6
6.767E+08    1.637E-09    1.018E+26    3.461E+04    1.039E+05    2.235E-04    1.189E+01    2.249E-49     r       4.6
6.765E+08    1.780E-09    1.018E+26    3.525E+04    1.131E+05    2.388E-04    1.176E+01    4.479E-49     r       4.6
6.765E+08    1.855E-09    1.018E+26    3.557E+04    1.179E+05    2.468E-04    1.169E+01    6.283E-49     r       4.6
6.763E+08    2.013E-09    1.018E+26    3.621E+04    1.281E+05    2.633E-04    1.157E+01    1.222E-48     r       4.6
6.762E+08    2.096E-09    1.018E+26    3.654E+04    1.334E+05    2.718E-04    1.151E+01    1.695E-48     r       4.6
6.760E+08    2.270E-09    1.018E+26    3.718E+04    1.446E+05    2.895E-04    1.139E+01    3.226E-48     r       4.6
6.759E+08    2.361E-09    1.018E+26    3.750E+04    1.505E+05    2.986E-04    1.133E+01    4.426E-48     r       4.6
6.758E+08    2.551E-09    1.018E+26    3.815E+04    1.627E+05    3.176E-04    1.121E+01    8.247E-48     r       4.6
6.757E+08    2.651E-09    1.018E+26    3.847E+04    1.692E+05    3.274E-04    1.115E+01    1.120E-47     r       4.6
6.755E+08    2.860E-09    1.018E+26    3.912E+04    1.826E+05    3.476E-04    1.104E+01    2.047E-47     r       4.6
6.754E+08    2.969E-09    1.018E+26    3.944E+04    1.897E+05    3.580E-04    1.099E+01    2.753E-47     r       4.6
6.753E+08    3.197E-09    1.018E+26    4.008E+04    2.044E+05    3.796E-04    1.088E+01    4.937E-47     r       4.6
6.752E+08    3.316E-09    1.018E+26    4.041E+04    2.121E+05    3.908E-04    1.083E+01    6.582E-47     r       4.6
6.750E+08    3.564E-09    1.018E+26    4.105E+04    2.282E+05    4.138E-04    1.073E+01    1.160E-46     r       4.6
6.749E+08    3.694E-09    1.018E+26    4.138E+04    2.366E+05    4.257E-04    1.068E+01    1.533E-46     r       4.6
6.747E+08    3.964E-09    1.018E+26    4.202E+04    2.541E+05    4.502E-04    1.058E+01    2.656E-46     r       4.6
6.747E+08    4.104E-09    1.018E+26    4.235E+04    2.632E+05    4.628E-04    1.053E+01    3.483E-46     r       4.6
6.745E+08    4.398E-09    1.018E+26    4.300E+04    2.823E+05    4.888E-04    1.043E+01    5.940E-46     r       4.6
6.744E+08    4.550E-09    1.018E+26    4.332E+04    2.922E+05    5.022E-04    1.039E+01    7.729E-46     r       4.6
6.742E+08    4.868E-09    1.018E+26    4.397E+04    3.129E+05    5.298E-04    1.029E+01    1.299E-45     r       4.6
6.741E+08    5.034E-09    1.018E+26    4.429E+04    3.236E+05    5.440E-04    1.025E+01    1.677E-45     r       4.6
6.740E+08    5.377E-09    1.018E+26    4.494E+04    3.460E+05    5.733E-04    1.016E+01    2.778E-45     r       4.6
6.739E+08    5.556E-09    1.018E+26    4.527E+04    3.577E+05    5.884E-04    1.011E+01    3.563E-45     r       4.6
6.737E+08    5.927E-09    1.018E+26    4.591E+04    3.819E+05    6.194E-04    1.003E+01    5.821E-45     r       4.6
6.736E+08    6.120E-09    1.018E+26    4.624E+04    3.945E+05    6.353E-04    9.986E+00    7.416E-45     r       4.6
6.735E+08    6.521E-09    1.018E+26    4.689E+04    4.206E+05    6.681E-04    9.903E+00    1.196E-44     r       4.6
6.734E+08    6.729E-09    1.018E+26    4.721E+04    4.342E+05    6.849E-04    9.862E+00    1.514E-44     r       4.6
6.732E+08    7.160E-09    1.018E+26    4.786E+04    4.624E+05    7.195E-04    9.781E+00    2.412E-44     r       4.6
6.731E+08    7.383E-09    1.018E+26    4.819E+04    4.771E+05    7.373E-04    9.741E+00    3.036E-44     r       4.6
6.729E+08    7.847E-09    1.018E+26    4.884E+04    5.075E+05    7.738E-04    9.663E+00    4.779E-44     r       4.6
6.729E+08    8.087E-09    1.018E+26    4.917E+04    5.232E+05    7.926E-04    9.624E+00    5.979E-44     r       4.6
6.727E+08    8.585E-09    1.018E+26    4.982E+04    5.559E+05    8.310E-04    9.549E+00    9.308E-44     r       4.6
6.726E+08    8.843E-09    1.018E+26    5.014E+04    5.728E+05    8.508E-04    9.511E+00    1.158E-43     r       4.6
6.724E+08    9.376E-09    1.018E+26    5.079E+04    6.079E+05    8.913E-04    9.438E+00    1.783E-43     r       4.6
6.723E+08    9.652E-09    1.018E+26    5.112E+04    6.261E+05    9.121E-04    9.402E+00    2.207E-43     r       4.6
6.722E+08    1.022E-08    1.018E+26    5.177E+04    6.637E+05    9.548E-04    9.330E+00    3.364E-43     r       4.6
6.721E+08    1.052E-08    1.018E+26    5.210E+04    6.832E+05    9.766E-04    9.295E+00    4.143E-43     r       4.6
6.719E+08    1.113E-08    1.018E+26    5.275E+04    7.235E+05    1.021E-03    9.226E+00    6.253E-43     r       4.6
6.718E+08    1.145E-08    1.018E+26    5.308E+04    7.443E+05    1.044E-03    9.192E+00    7.663E-43     r       4.6
6.717E+08    1.210E-08    1.018E+26    5.373E+04    7.874E+05    1.092E-03    9.124E+00    1.145E-42     r       4.6
6.716E+08    1.244E-08    1.018E+26    5.406E+04    8.097E+05    1.116E-03    9.091E+00    1.397E-42     r       4.6
6.714E+08    1.313E-08    1.018E+26    5.471E+04    8.558E+05    1.165E-03    9.026E+00    2.070E-42     r       4.6
6.713E+08    1.349E-08    1.018E+26    5.504E+04    8.796E+05    1.190E-03    8.994E+00    2.514E-42     r       4.6
6.711E+08    1.423E-08    1.018E+26    5.570E+04    9.287E+05    1.242E-03    8.930E+00    3.691E-42     r       4.6
6.711E+08    1.462E-08    1.018E+26    5.602E+04    9.541E+05    1.269E-03    8.899E+00    4.463E-42     r       4.6
6.709E+08    1.541E-08    1.018E+26    5.668E+04    1.007E+06    1.323E-03    8.837E+00    6.500E-42     r       4.6
6.708E+08    1.582E-08    1.018E+26    5.701E+04    1.034E+06    1.351E-03    8.806E+00    7.827E-42     r       4.6
6.706E+08    1.666E-08    1.018E+26    5.766E+04    1.089E+06    1.407E-03    8.746E+00    1.131E-41     r       4.6
6.705E+08    1.709E-08    1.018E+26    5.799E+04    1.118E+06    1.437E-03    8.717E+00    1.356E-41     r       4.6
6.704E+08    1.798E-08    1.018E+26    5.865E+04    1.178E+06    1.496E-03    8.658E+00    1.944E-41     r       4.6
6.703E+08    1.844E-08    1.018E+26    5.897E+04    1.208E+06    1.526E-03    8.629E+00    2.323E-41     r       4.6
6.701E+08    1.939E-08    1.018E+26    5.963E+04    1.271E+06    1.588E-03    8.572E+00    3.304E-41     r       4.6
6.700E+08    1.988E-08    1.018E+26    5.996E+04    1.304E+06    1.620E-03    8.544E+00    3.934E-41     r       4.6
6.699E+08    2.088E-08    1.018E+26    6.062E+04    1.371E+06    1.685E-03    8.488E+00    5.556E-41     r       4.6
6.698E+08    2.140E-08    1.018E+26    6.094E+04    1.406E+06    1.718E-03    8.461E+00    6.591E-41     r       4.6
6.696E+08    2.246E-08    1.018E+26    6.160E+04    1.477E+06    1.786E-03    8.406E+00    9.245E-41     r       4.6
6.695E+08    2.301E-08    1.018E+26    6.193E+04    1.513E+06    1.821E-03    8.379E+00    1.093E-40     r       4.6
6.693E+08    2.414E-08    1.018E+26    6.259E+04    1.589E+06    1.891E-03    8.327E+00    1.523E-40     r       4.6
6.690E+08    2.652E-08    1.018E+26    6.391E+04    1.749E+06    2.039E-03    8.223E+00    2.918E-40     r       4.6
6.688E+08    2.778E-08    1.018E+26    6.457E+04    1.833E+06    2.115E-03    8.173E+00    4.014E-40     r       4.6
6.685E+08    3.044E-08    1.018E+26    6.589E+04    2.012E+06    2.275E-03    8.074E+00    7.506E-40     r       4.6
6.683E+08    3.184E-08    1.018E+26    6.655E+04    2.107E+06    2.359E-03    8.026E+00    1.020E-39     r       4.6
6.680E+08    3.480E-08    1.018E+26    6.787E+04    2.306E+06    2.532E-03    7.932E+00    1.865E-39     r       4.6
6.678E+08    3.635E-08    1.018E+26    6.853E+04    2.411E+06    2.622E-03    7.886E+00    2.507E-39     r       4.6
6.675E+08    3.963E-08    1.018E+26    6.985E+04    2.633E+06    2.809E-03    7.797E+00    4.483E-39     r       4.6
6.673E+08    4.136E-08    1.018E+26    7.052E+04    2.750E+06    2.906E-03    7.753E+00    5.965E-39     r       4.6
6.669E+08    4.498E-08    1.018E+26    7.184E+04    2.996E+06    3.108E-03    7.667E+00    1.046E-38     r       4.6
6.668E+08    4.688E-08    1.018E+26    7.251E+04    3.125E+06    3.212E-03    7.625E+00    1.378E-38     r       4.6
6.664E+08    5.088E-08    1.018E+26    7.384E+04    3.398E+06    3.429E-03    7.542E+00    2.370E-38     r       4.6
6.663E+08    5.298E-08    1.018E+26    7.450E+04    3.541E+06    3.542E-03    7.502E+00    3.094E-38     r       4.6
6.659E+08    5.737E-08    1.018E+26    7.583E+04    3.841E+06    3.775E-03    7.423E+00    5.229E-38     r       4.6
