   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
1.331E+09    1.616E-12    1.308E+29    2.202E+04    1.677E+02    3.681E-07    3.728E-01    2.342E-59     r      59.5
1.331E+09    1.706E-12    1.308E+29    2.204E+04    1.774E+02    3.995E-07    3.945E-01    2.646E-59     r      54.9
1.331E+09    1.754E-12    1.308E+29    2.205E+04    1.825E+02    4.161E-07    4.058E-01    2.818E-59     r      50.6
1.331E+09    1.855E-12    1.308E+29    2.208E+04    1.934E+02    4.514E-07    4.291E-01    3.211E-59     r      46.6
1.331E+09    1.909E-12    1.308E+29    2.209E+04    1.991E+02    4.701E-07    4.411E-01    3.435E-59     r      43.0
1.331E+09    2.024E-12    1.308E+29    2.213E+04    2.114E+02    5.096E-07    4.660E-01    3.953E-59     r      39.6
1.331E+09    2.085E-12    1.308E+29    2.214E+04    2.180E+02    5.305E-07    4.789E-01    4.253E-59     r      36.5
1.331E+09    2.214E-12    1.308E+29    2.218E+04    2.318E+02    5.748E-07    5.053E-01    4.953E-59     r      33.6
1.331E+09    2.283E-12    1.308E+29    2.221E+04    2.392E+02    5.981E-07    5.189E-01    5.362E-59     r      31.1
1.331E+09    2.429E-12    1.308E+29    2.226E+04    2.548E+02    6.474E-07    5.467E-01    6.332E-59     r      28.6
1.331E+09    2.507E-12    1.308E+29    2.228E+04    2.631E+02    6.734E-07    5.608E-01    6.908E-59     r      26.5
1.331E+09    2.671E-12    1.308E+29    2.234E+04    2.807E+02    7.282E-07    5.898E-01    8.290E-59     r      24.4
1.331E+09    2.758E-12    1.308E+29    2.237E+04    2.900E+02    7.571E-07    6.044E-01    9.123E-59     r      22.6
1.331E+09    2.942E-12    1.308E+29    2.245E+04    3.098E+02    8.178E-07    6.342E-01    1.115E-58     r      20.9
1.331E+09    3.040E-12    1.308E+29    2.248E+04    3.203E+02    8.498E-07    6.492E-01    1.239E-58     r      19.4
1.330E+09    3.247E-12    1.308E+29    2.257E+04    3.424E+02    9.168E-07    6.793E-01    1.546E-58     r      18.0
1.330E+09    3.356E-12    1.308E+29    2.261E+04    3.542E+02    9.520E-07    6.945E-01    1.737E-58     r      16.8
1.330E+09    3.587E-12    1.308E+29    2.271E+04    3.790E+02    1.026E-06    7.246E-01    2.218E-58     r      15.6
1.330E+09    3.710E-12    1.308E+29    2.276E+04    3.922E+02    1.064E-06    7.396E-01    2.521E-58     r      14.6
1.330E+09    3.968E-12    1.308E+29    2.288E+04    4.199E+02    1.145E-06    7.692E-01    3.298E-58     r      13.7
1.330E+09    4.105E-12    1.308E+29    2.294E+04    4.346E+02    1.188E-06    7.838E-01    3.796E-58     r      12.8
1.330E+09    4.393E-12    1.308E+29    2.307E+04    4.655E+02    1.276E-06    8.123E-01    5.095E-58     r      12.0
1.330E+09    4.545E-12    1.308E+29    2.314E+04    4.819E+02    1.322E-06    8.262E-01    5.942E-58     r      11.3
1.330E+09    4.865E-12    1.308E+29    2.329E+04    5.163E+02    1.418E-06    8.532E-01    8.186E-58     r      10.7
1.330E+09    5.034E-12    1.308E+29    2.337E+04    5.344E+02    1.467E-06    8.663E-01    9.672E-58     r      10.1
1.330E+09    5.390E-12    1.308E+29    2.354E+04    5.726E+02    1.571E-06    8.912E-01    1.368E-57     r       9.6
1.330E+09    5.577E-12    1.308E+29    2.363E+04    5.927E+02    1.625E-06    9.031E-01    1.637E-57     r       9.1
1.330E+09    5.970E-12    1.308E+29    2.382E+04    6.350E+02    1.737E-06    9.257E-01    2.373E-57     r       8.7
1.330E+09    6.176E-12    1.308E+29    2.391E+04    6.572E+02    1.795E-06    9.363E-01    2.875E-57     r       8.3
1.330E+09    6.610E-12    1.308E+29    2.412E+04    7.038E+02    1.915E-06    9.562E-01    4.267E-57     r       8.0
1.330E+09    6.837E-12    1.308E+29    2.423E+04    7.283E+02    1.977E-06    9.655E-01    5.226E-57     r       7.7
1.329E+09    7.315E-12    1.308E+29    2.445E+04    7.797E+02    2.106E-06    9.826E-01    7.922E-57     r       7.4
1.329E+09    7.565E-12    1.308E+29    2.457E+04    8.066E+02    2.172E-06    9.904E-01    9.801E-57     r       7.1
1.329E+09    8.089E-12    1.308E+29    2.481E+04    8.630E+02    2.310E-06    1.005E+00    1.513E-56     r       6.9
1.329E+09    8.363E-12    1.308E+29    2.494E+04    8.925E+02    2.381E-06    1.011E+00    1.888E-56     r       6.7
1.329E+09    8.936E-12    1.308E+29    2.520E+04    9.542E+02    2.527E-06    1.023E+00    2.960E-56     r       6.5
1.329E+09    9.236E-12    1.308E+29    2.533E+04    9.865E+02    2.603E-06    1.028E+00    3.719E-56     r       6.3
1.329E+09    9.862E-12    1.308E+29    2.560E+04    1.054E+03    2.758E-06    1.037E+00    5.903E-56     r       6.2
1.329E+09    1.019E-11    1.308E+29    2.574E+04    1.089E+03    2.839E-06    1.041E+00    7.456E-56     r       6.0
1.329E+09    1.087E-11    1.308E+29    2.603E+04    1.163E+03    3.004E-06    1.047E+00    1.195E-55     r       5.9
1.329E+09    1.123E-11    1.308E+29    2.618E+04    1.201E+03    3.089E-06    1.050E+00    1.515E-55     r       5.8
1.329E+09    1.197E-11    1.308E+29    2.648E+04    1.281E+03    3.264E-06    1.055E+00    2.443E-55     r       5.7
1.329E+09    1.236E-11    1.308E+29    2.663E+04    1.323E+03    3.355E-06    1.056E+00    3.105E-55     r       5.6
1.329E+09    1.316E-11    1.308E+29    2.694E+04    1.410E+03    3.540E-06    1.059E+00    5.028E-55     r       5.5
1.329E+09    1.358E-11    1.308E+29    2.709E+04    1.455E+03    3.635E-06    1.060E+00    6.401E-55     r       5.4
1.329E+09    1.445E-11    1.308E+29    2.741E+04    1.549E+03    3.832E-06    1.061E+00    1.038E-54     r       5.3
1.329E+09    1.491E-11    1.308E+29    2.758E+04    1.598E+03    3.932E-06    1.061E+00    1.322E-54     r       5.3
1.328E+09    1.585E-11    1.308E+29    2.790E+04    1.699E+03    4.140E-06    1.061E+00    2.143E-54     r       5.2
1.328E+09    1.634E-11    1.308E+29    2.807E+04    1.752E+03    4.246E-06    1.061E+00    2.727E-54     r       5.2
1.328E+09    1.735E-11    1.308E+29    2.840E+04    1.862E+03    4.464E-06    1.059E+00    4.412E-54     r       5.1
1.328E+09    1.788E-11    1.308E+29    2.857E+04    1.919E+03    4.577E-06    1.059E+00    5.608E-54     r       5.1
1.328E+09    1.898E-11    1.308E+29    2.891E+04    2.037E+03    4.807E-06    1.056E+00    9.044E-54     r       5.0
1.328E+09    1.954E-11    1.308E+29    2.909E+04    2.099E+03    4.925E-06    1.055E+00    1.147E-53     r       5.0
1.328E+09    2.072E-11    1.308E+29    2.943E+04    2.226E+03    5.168E-06    1.052E+00    1.842E-53     r       5.0
1.328E+09    2.133E-11    1.308E+29    2.961E+04    2.292E+03    5.292E-06    1.050E+00    2.331E-53     r       4.9
1.328E+09    2.260E-11    1.308E+29    2.996E+04    2.428E+03    5.547E-06    1.047E+00    3.723E-53     r       4.9
1.328E+09    2.325E-11    1.308E+29    3.014E+04    2.499E+03    5.678E-06    1.045E+00    4.698E-53     r       4.9
1.328E+09    2.461E-11    1.308E+29    3.049E+04    2.646E+03    5.947E-06    1.041E+00    7.459E-53     r       4.9
1.328E+09    2.531E-11    1.308E+29    3.067E+04    2.722E+03    6.084E-06    1.039E+00    9.384E-53     r       4.8
1.328E+09    2.676E-11    1.308E+29    3.103E+04    2.879E+03    6.366E-06    1.034E+00    1.480E-52     r       4.8
1.328E+09    2.751E-11    1.308E+29    3.121E+04    2.960E+03    6.511E-06    1.032E+00    1.856E-52     r       4.8
1.328E+09    2.906E-11    1.308E+29    3.157E+04    3.128E+03    6.807E-06    1.027E+00    2.908E-52     r       4.8
1.328E+09    2.987E-11    1.308E+29    3.175E+04    3.215E+03    6.958E-06    1.025E+00    3.633E-52     r       4.8
1.327E+09    3.152E-11    1.308E+29    3.212E+04    3.394E+03    7.269E-06    1.020E+00    5.652E-52     r       4.8
1.327E+09    3.238E-11    1.308E+29    3.230E+04    3.487E+03    7.427E-06    1.017E+00    7.037E-52     r       4.7
1.327E+09    3.415E-11    1.308E+29    3.267E+04    3.679E+03    7.753E-06    1.012E+00    1.087E-51     r       4.7
1.327E+09    3.506E-11    1.308E+29    3.285E+04    3.778E+03    7.919E-06    1.009E+00    1.348E-51     r       4.7
1.327E+09    3.695E-11    1.308E+29    3.322E+04    3.982E+03    8.260E-06    1.004E+00    2.067E-51     r       4.7
1.327E+09    3.792E-11    1.308E+29    3.341E+04    4.087E+03    8.435E-06    1.002E+00    2.555E-51     r       4.7
1.327E+09    3.993E-11    1.308E+29    3.378E+04    4.305E+03    8.791E-06    9.963E-01    3.889E-51     r       4.7
1.327E+09    4.096E-11    1.308E+29    3.397E+04    4.417E+03    8.974E-06    9.937E-01    4.789E-51     r       4.7
1.327E+09    4.310E-11    1.308E+29    3.434E+04    4.648E+03    9.347E-06    9.883E-01    7.235E-51     r       4.7
1.327E+09    4.419E-11    1.308E+29    3.453E+04    4.767E+03    9.537E-06    9.857E-01    8.877E-51     r       4.7
1.327E+09    4.646E-11    1.308E+29    3.490E+04    5.013E+03    9.927E-06    9.803E-01    1.331E-50     r       4.7
1.327E+09    4.763E-11    1.308E+29    3.509E+04    5.140E+03    1.013E-05    9.777E-01    1.628E-50     r       4.7
1.327E+09    5.003E-11    1.308E+29    3.546E+04    5.401E+03    1.053E-05    9.724E-01    2.424E-50     r       4.7
1.327E+09    5.127E-11    1.308E+29    3.565E+04    5.535E+03    1.074E-05    9.697E-01    2.953E-50     r       4.6
1.327E+09    5.382E-11    1.308E+29    3.603E+04    5.812E+03    1.117E-05    9.644E-01    4.366E-50     r       4.6
1.327E+09    5.514E-11    1.308E+29    3.622E+04    5.955E+03    1.138E-05    9.618E-01    5.300E-50     r       4.6
1.326E+09    5.784E-11    1.308E+29    3.659E+04    6.248E+03    1.183E-05    9.565E-01    7.782E-50     r       4.6
1.326E+09    6.356E-11    1.308E+29    3.735E+04    6.869E+03    1.275E-05    9.461E-01    1.655E-49     r       4.6
1.326E+09    6.658E-11    1.308E+29    3.773E+04    7.198E+03    1.324E-05    9.409E-01    2.398E-49     r       4.6
1.326E+09    7.297E-11    1.308E+29    3.849E+04    7.892E+03    1.424E-05    9.308E-01    4.966E-49     r       4.6
1.326E+09    7.634E-11    1.308E+29    3.887E+04    8.259E+03    1.476E-05    9.258E-01    7.102E-49     r       4.6
1.326E+09    8.346E-11    1.308E+29    3.964E+04    9.033E+03    1.585E-05    9.159E-01    1.434E-48     r       4.6
1.326E+09    8.721E-11    1.308E+29    4.002E+04    9.442E+03    1.641E-05    9.111E-01    2.026E-48     r       4.6
1.326E+09    9.511E-11    1.308E+29    4.079E+04    1.030E+04    1.759E-05    9.015E-01    3.995E-48     r       4.6
1.325E+09    9.927E-11    1.308E+29    4.117E+04    1.075E+04    1.820E-05    8.968E-01    5.577E-48     r       4.6
1.325E+09    1.080E-10    1.308E+29    4.194E+04    1.171E+04    1.946E-05    8.875E-01    1.075E-47     r       4.6
1.325E+09    1.126E-10    1.308E+29    4.232E+04    1.221E+04    2.012E-05    8.830E-01    1.484E-47     r       4.6
1.325E+09    1.223E-10    1.308E+29    4.309E+04    1.326E+04    2.148E-05    8.741E-01    2.799E-47     r       4.6
1.325E+09    1.273E-10    1.308E+29    4.348E+04    1.382E+04    2.218E-05    8.697E-01    3.824E-47     r       4.6
1.325E+09    1.380E-10    1.308E+29    4.425E+04    1.498E+04    2.365E-05    8.610E-01    7.067E-47     r       4.6
1.325E+09    1.436E-10    1.308E+29    4.463E+04    1.559E+04    2.440E-05    8.568E-01    9.559E-47     r       4.6
1.324E+09    1.553E-10    1.308E+29    4.541E+04    1.686E+04    2.597E-05    8.485E-01    1.732E-46     r       4.6
1.324E+09    1.614E-10    1.308E+29    4.579E+04    1.753E+04    2.678E-05    8.444E-01    2.321E-46     r       4.6
1.324E+09    1.742E-10    1.308E+29    4.657E+04    1.893E+04    2.846E-05    8.364E-01    4.130E-46     r       4.6
1.324E+09    1.809E-10    1.308E+29    4.696E+04    1.966E+04    2.933E-05    8.324E-01    5.484E-46     r       4.6
1.324E+09    1.949E-10    1.308E+29    4.773E+04    2.120E+04    3.112E-05    8.247E-01    9.588E-46     r       4.6
1.324E+09    2.022E-10    1.308E+29    4.812E+04    2.200E+04    3.204E-05    8.209E-01    1.262E-45     r       4.6
1.324E+09    2.175E-10    1.308E+29    4.890E+04    2.367E+04    3.396E-05    8.134E-01    2.171E-45     r       4.6
1.324E+09    2.255E-10    1.308E+29    4.928E+04    2.455E+04    3.494E-05    8.097E-01    2.835E-45     r       4.6
1.323E+09    2.422E-10    1.308E+29    5.006E+04    2.637E+04    3.698E-05    8.025E-01    4.799E-45     r       4.6
1.323E+09    2.509E-10    1.308E+29    5.045E+04    2.733E+04    3.803E-05    7.989E-01    6.219E-45     r       4.6
1.323E+09    2.690E-10    1.308E+29    5.123E+04    2.931E+04    4.020E-05    7.919E-01    1.037E-44     r       4.6
1.323E+09    2.784E-10    1.308E+29    5.162E+04    3.035E+04    4.131E-05    7.885E-01    1.334E-44     r       4.6
1.323E+09    2.981E-10    1.308E+29    5.240E+04    3.250E+04    4.362E-05    7.817E-01    2.193E-44     r       4.6
1.323E+09    3.083E-10    1.308E+29    5.279E+04    3.363E+04    4.480E-05    7.784E-01    2.802E-44     r       4.6
1.323E+09    3.296E-10    1.308E+29    5.357E+04    3.597E+04    4.724E-05    7.719E-01    4.543E-44     r       4.6
1.323E+09    3.407E-10    1.308E+29    5.396E+04    3.718E+04    4.850E-05    7.686E-01    5.767E-44     r       4.6
1.322E+09    3.638E-10    1.308E+29    5.475E+04    3.972E+04    5.109E-05    7.623E-01    9.230E-44     r       4.6
1.322E+09    3.757E-10    1.308E+29    5.514E+04    4.103E+04    5.242E-05    7.592E-01    1.164E-43     r       4.6
1.322E+09    4.006E-10    1.308E+29    5.592E+04    4.377E+04    5.516E-05    7.531E-01    1.840E-43     r       4.6
1.322E+09    4.136E-10    1.308E+29    5.631E+04    4.519E+04    5.657E-05    7.501E-01    2.307E-43     r       4.6
1.322E+09    4.404E-10    1.308E+29    5.709E+04    4.814E+04    5.947E-05    7.441E-01    3.604E-43     r       4.6
1.322E+09    4.543E-10    1.308E+29    5.749E+04    4.967E+04    6.096E-05    7.412E-01    4.492E-43     r       4.6
1.322E+09    4.832E-10    1.308E+29    5.827E+04    5.285E+04    6.401E-05    7.355E-01    6.940E-43     r       4.6
1.322E+09    4.982E-10    1.308E+29    5.866E+04    5.450E+04    6.559E-05    7.326E-01    8.602E-43     r       4.6
1.321E+09    5.292E-10    1.308E+29    5.945E+04    5.793E+04    6.881E-05    7.270E-01    1.315E-42     r       4.6
1.321E+09    5.453E-10    1.308E+29    5.984E+04    5.970E+04    7.047E-05    7.243E-01    1.621E-42     r       4.6
1.321E+09    5.786E-10    1.308E+29    6.063E+04    6.338E+04    7.387E-05    7.189E-01    2.451E-42     r       4.6
1.321E+09    5.959E-10    1.308E+29    6.102E+04    6.528E+04    7.561E-05    7.162E-01    3.007E-42     r       4.6
1.321E+09    6.316E-10    1.308E+29    6.181E+04    6.922E+04    7.920E-05    7.109E-01    4.503E-42     r       4.6
1.321E+09    6.501E-10    1.308E+29    6.220E+04    7.127E+04    8.103E-05    7.084E-01    5.498E-42     r       4.6
1.321E+09    6.884E-10    1.308E+29    6.299E+04    7.549E+04    8.480E-05    7.032E-01    8.155E-42     r       4.6
1.321E+09    7.082E-10    1.308E+29    6.339E+04    7.768E+04    8.673E-05    7.007E-01    9.910E-42     r       4.6
1.320E+09    7.491E-10    1.308E+29    6.418E+04    8.220E+04    9.069E-05    6.958E-01    1.457E-41     r       4.6
1.320E+09    7.703E-10    1.308E+29    6.457E+04    8.454E+04    9.272E-05    6.933E-01    1.762E-41     r       4.6
1.320E+09    8.140E-10    1.308E+29    6.536E+04    8.938E+04    9.687E-05    6.885E-01    2.568E-41     r       4.6
1.320E+09    8.366E-10    1.308E+29    6.575E+04    9.188E+04    9.900E-05    6.861E-01    3.093E-41     r       4.6
1.320E+09    8.832E-10    1.308E+29    6.655E+04    9.704E+04    1.034E-04    6.814E-01    4.469E-41     r       4.6
1.320E+09    9.073E-10    1.308E+29    6.694E+04    9.971E+04    1.056E-04    6.791E-01    5.362E-41     r       4.6
1.320E+09    9.570E-10    1.308E+29    6.773E+04    1.052E+05    1.102E-04    6.745E-01    7.685E-41     r       4.6
1.320E+09    9.827E-10    1.308E+29    6.813E+04    1.081E+05    1.125E-04    6.723E-01    9.183E-41     r       4.6
1.319E+09    1.036E-09    1.308E+29    6.892E+04    1.139E+05    1.173E-04    6.678E-01    1.306E-40     r       4.6
1.319E+09    1.063E-09    1.308E+29    6.932E+04    1.170E+05    1.197E-04    6.656E-01    1.555E-40     r       4.6
1.319E+09    1.119E-09    1.308E+29    7.011E+04    1.232E+05    1.248E-04    6.613E-01    2.194E-40     r       4.6
1.319E+09    1.148E-09    1.308E+29    7.051E+04    1.264E+05    1.273E-04    6.592E-01    2.603E-40     r       4.6
1.319E+09    1.208E-09    1.308E+29    7.130E+04    1.331E+05    1.326E-04    6.549E-01    3.647E-40     r       4.6
1.319E+09    1.239E-09    1.308E+29    7.170E+04    1.365E+05    1.352E-04    6.528E-01    4.310E-40     r       4.6
1.319E+09    1.302E-09    1.308E+29    7.249E+04    1.435E+05    1.407E-04    6.487E-01    5.999E-40     r       4.6
1.319E+09    1.335E-09    1.308E+29    7.289E+04    1.472E+05    1.435E-04    6.467E-01    7.066E-40     r       4.6
1.318E+09    1.402E-09    1.308E+29    7.368E+04    1.547E+05    1.492E-04    6.427E-01    9.769E-40     r       4.6
1.318E+09    1.437E-09    1.308E+29    7.408E+04    1.585E+05    1.522E-04    6.407E-01    1.147E-39     r       4.6
1.318E+09    1.508E-09    1.308E+29    7.488E+04    1.665E+05    1.581E-04    6.368E-01    1.575E-39     r       4.6
1.318E+09    1.545E-09    1.308E+29    7.527E+04    1.706E+05    1.612E-04    6.348E-01    1.843E-39     r       4.6
1.318E+09    1.621E-09    1.308E+29    7.607E+04    1.790E+05    1.674E-04    6.310E-01    2.516E-39     r       4.6
1.318E+09    1.780E-09    1.308E+29    7.766E+04    1.968E+05    1.804E-04    6.236E-01    4.633E-39     r       4.6
1.317E+09    1.865E-09    1.308E+29    7.846E+04    2.062E+05    1.872E-04    6.199E-01    6.250E-39     r       4.6
1.317E+09    2.043E-09    1.308E+29    8.006E+04    2.261E+05    2.013E-04    6.128E-01    1.125E-38     r       4.6
1.317E+09    2.137E-09    1.308E+29    8.086E+04    2.366E+05    2.086E-04    6.093E-01    1.501E-38     r       4.6
1.317E+09    2.335E-09    1.308E+29    8.245E+04    2.588E+05    2.238E-04    6.025E-01    2.643E-38     r       4.6
1.316E+09    2.440E-09    1.308E+29    8.326E+04    2.705E+05    2.318E-04    5.992E-01    3.490E-38     r       4.6
1.316E+09    2.660E-09    1.308E+29    8.486E+04    2.951E+05    2.482E-04    5.927E-01    6.026E-38     r       4.6
1.316E+09    2.776E-09    1.308E+29    8.566E+04    3.081E+05    2.568E-04    5.895E-01    7.880E-38     r       4.6
1.316E+09    3.019E-09    1.308E+29    8.726E+04    3.354E+05    2.745E-04    5.833E-01    1.335E-37     r       4.6
1.315E+09    3.147E-09    1.308E+29    8.806E+04    3.497E+05    2.837E-04    5.802E-01    1.730E-37     r       4.6
1.315E+09    3.415E-09    1.308E+29    8.967E+04    3.799E+05    3.028E-04    5.742E-01    2.879E-37     r       4.6
1.315E+09    3.556E-09    1.308E+29    9.048E+04    3.957E+05    3.127E-04    5.713E-01    3.699E-37     r       4.6
1.315E+09    3.851E-09    1.308E+29    9.208E+04    4.289E+05    3.332E-04    5.656E-01    6.055E-37     r       4.6
1.314E+09    4.006E-09    1.308E+29    9.289E+04    4.463E+05    3.438E-04    5.628E-01    7.717E-37     r       4.6
1.314E+09    4.330E-09    1.308E+29    9.450E+04    4.829E+05    3.657E-04    5.573E-01    1.243E-36     r       4.6
1.314E+09    4.500E-09    1.308E+29    9.531E+04    5.020E+05    3.771E-04    5.546E-01    1.573E-36     r       4.6
1.314E+09    4.855E-09    1.308E+29    9.692E+04    5.421E+05    4.005E-04    5.493E-01    2.497E-36     r       4.6
1.313E+09    5.041E-09    1.308E+29    9.773E+04    5.630E+05    4.127E-04    5.467E-01    3.135E-36     r       4.6
1.313E+09    5.429E-09    1.308E+29    9.934E+04    6.069E+05    4.378E-04    5.416E-01    4.907E-36     r       4.6
1.313E+09    5.631E-09    1.308E+29    1.002E+05    6.298E+05    4.507E-04    5.391E-01    6.119E-36     r       4.6
1.313E+09    6.054E-09    1.308E+29    1.018E+05    6.777E+05    4.775E-04    5.341E-01    9.452E-36     r       4.6
1.312E+09    6.275E-09    1.308E+29    1.026E+05    7.027E+05    4.913E-04    5.317E-01    1.171E-35     r       4.6
1.312E+09    6.736E-09    1.308E+29    1.042E+05    7.549E+05    5.198E-04    5.270E-01    1.786E-35     r       4.6
1.312E+09    6.976E-09    1.308E+29    1.050E+05    7.821E+05    5.345E-04    5.247E-01    2.199E-35     r       4.6
1.312E+09    7.476E-09    1.308E+29    1.066E+05    8.390E+05    5.648E-04    5.201E-01    3.315E-35     r       4.6
1.311E+09    7.737E-09    1.308E+29    1.074E+05    8.686E+05    5.804E-04    5.179E-01    4.058E-35     r       4.6
1.311E+09    8.280E-09    1.308E+29    1.091E+05    9.303E+05    6.125E-04    5.134E-01    6.046E-35     r       4.6
1.311E+09    8.562E-09    1.308E+29    1.099E+05    9.624E+05    6.291E-04    5.113E-01    7.360E-35     r       4.6
1.311E+09    9.149E-09    1.308E+29    1.115E+05    1.029E+06    6.633E-04    5.070E-01    1.085E-34     r       4.6
1.310E+09    9.455E-09    1.308E+29    1.123E+05    1.064E+06    6.808E-04    5.049E-01    1.314E-34     r       4.6
1.310E+09    1.009E-08    1.308E+29    1.140E+05    1.137E+06    7.170E-04    5.008E-01    1.917E-34     r       4.6
1.310E+09    1.042E-08    1.308E+29    1.148E+05    1.174E+06    7.356E-04    4.988E-01    2.309E-34     r       4.6
1.310E+09    1.110E-08    1.308E+29    1.164E+05    1.252E+06    7.739E-04    4.948E-01    3.336E-34     r       4.6
1.309E+09    1.146E-08    1.308E+29    1.172E+05    1.293E+06    7.935E-04    4.928E-01    4.000E-34     r       4.6
1.309E+09    1.220E-08    1.308E+29    1.189E+05    1.378E+06    8.340E-04    4.889E-01    5.723E-34     r       4.6
1.309E+09    1.258E-08    1.308E+29    1.197E+05    1.421E+06    8.548E-04    4.870E-01    6.831E-34     r       4.6
1.309E+09    1.337E-08    1.308E+29    1.213E+05    1.512E+06    8.975E-04    4.833E-01    9.688E-34     r       4.6
1.308E+09    1.379E-08    1.308E+29    1.221E+05    1.560E+06    9.194E-04    4.815E-01    1.151E-33     r       4.6
1.308E+09    1.464E-08    1.308E+29    1.238E+05    1.657E+06    9.645E-04    4.778E-01    1.619E-33     r       4.6
1.308E+09    1.508E-08    1.308E+29    1.246E+05    1.708E+06    9.876E-04    4.760E-01    1.916E-33     r       4.6
1.308E+09    1.600E-08    1.308E+29    1.262E+05    1.813E+06    1.035E-03    4.725E-01    2.671E-33     r       4.6
1.307E+09    1.647E-08    1.308E+29    1.270E+05    1.868E+06    1.059E-03    4.708E-01    3.148E-33     r       4.6
1.307E+09    1.745E-08    1.308E+29    1.287E+05    1.981E+06    1.109E-03    4.674E-01    4.356E-33     r       4.6
1.307E+09    1.796E-08    1.308E+29    1.295E+05    2.039E+06    1.135E-03    4.657E-01    5.114E-33     r       4.6
1.307E+09    1.901E-08    1.308E+29    1.311E+05    2.160E+06    1.188E-03    4.624E-01    7.023E-33     r       4.6
1.306E+09    1.955E-08    1.308E+29    1.320E+05    2.223E+06    1.215E-03    4.607E-01    8.215E-33     r       4.6
