   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
7.001E+08    9.281E-12    3.371E+26    1.355E+04    8.065E+02    4.400E-06    1.357E+01    2.420E-67     r       4.6
7.001E+08    9.584E-12    3.371E+26    1.364E+04    8.330E+02    4.513E-06    1.351E+01    3.442E-67     r       4.6
7.000E+08    1.021E-11    3.371E+26    1.383E+04    8.881E+02    4.745E-06    1.340E+01    6.901E-67     r       4.6
7.000E+08    1.054E-11    3.371E+26    1.393E+04    9.167E+02    4.865E-06    1.334E+01    9.725E-67     r       4.6
7.000E+08    1.122E-11    3.371E+26    1.412E+04    9.761E+02    5.110E-06    1.323E+01    1.914E-66     r       4.6
6.999E+08    1.157E-11    3.371E+26    1.421E+04    1.007E+03    5.236E-06    1.318E+01    2.673E-66     r       4.6
6.999E+08    1.230E-11    3.371E+26    1.441E+04    1.071E+03    5.495E-06    1.307E+01    5.169E-66     r       4.6
6.999E+08    1.268E-11    3.371E+26    1.450E+04    1.104E+03    5.628E-06    1.302E+01    7.157E-66     r       4.6
6.998E+08    1.346E-11    3.371E+26    1.469E+04    1.173E+03    5.901E-06    1.292E+01    1.361E-65     r       4.6
6.998E+08    1.387E-11    3.371E+26    1.479E+04    1.208E+03    6.040E-06    1.286E+01    1.869E-65     r       4.6
6.998E+08    1.471E-11    3.371E+26    1.498E+04    1.282E+03    6.327E-06    1.277E+01    3.498E-65     r       4.6
6.997E+08    1.515E-11    3.371E+26    1.508E+04    1.320E+03    6.475E-06    1.272E+01    4.766E-65     r       4.6
6.997E+08    1.605E-11    3.371E+26    1.527E+04    1.399E+03    6.776E-06    1.262E+01    8.783E-65     r       4.6
6.997E+08    1.651E-11    3.371E+26    1.536E+04    1.440E+03    6.931E-06    1.257E+01    1.188E-64     r       4.6
6.996E+08    1.748E-11    3.371E+26    1.555E+04    1.524E+03    7.248E-06    1.248E+01    2.157E-64     r       4.6
6.996E+08    1.797E-11    3.371E+26    1.565E+04    1.568E+03    7.410E-06    1.243E+01    2.897E-64     r       4.6
6.996E+08    1.900E-11    3.371E+26    1.584E+04    1.658E+03    7.743E-06    1.234E+01    5.187E-64     r       4.6
6.995E+08    1.954E-11    3.371E+26    1.594E+04    1.705E+03    7.913E-06    1.230E+01    6.917E-64     r       4.6
6.995E+08    2.063E-11    3.371E+26    1.613E+04    1.801E+03    8.262E-06    1.221E+01    1.222E-63     r       4.6
6.995E+08    2.120E-11    3.371E+26    1.622E+04    1.851E+03    8.440E-06    1.216E+01    1.619E-63     r       4.6
6.994E+08    2.237E-11    3.371E+26    1.642E+04    1.954E+03    8.806E-06    1.208E+01    2.823E-63     r       4.6
6.994E+08    2.298E-11    3.371E+26    1.651E+04    2.007E+03    8.993E-06    1.204E+01    3.716E-63     r       4.6
6.994E+08    2.422E-11    3.371E+26    1.670E+04    2.117E+03    9.376E-06    1.195E+01    6.400E-63     r       4.6
6.993E+08    2.487E-11    3.371E+26    1.680E+04    2.173E+03    9.571E-06    1.191E+01    8.374E-63     r       4.6
6.993E+08    2.619E-11    3.371E+26    1.699E+04    2.290E+03    9.971E-06    1.183E+01    1.425E-62     r       4.6
6.993E+08    2.688E-11    3.371E+26    1.709E+04    2.350E+03    1.018E-05    1.179E+01    1.854E-62     r       4.6
6.992E+08    2.829E-11    3.371E+26    1.728E+04    2.474E+03    1.059E-05    1.171E+01    3.119E-62     r       4.6
6.992E+08    2.902E-11    3.371E+26    1.737E+04    2.537E+03    1.081E-05    1.167E+01    4.034E-62     r       4.6
6.992E+08    3.051E-11    3.371E+26    1.757E+04    2.669E+03    1.125E-05    1.159E+01    6.711E-62     r       4.6
6.991E+08    3.128E-11    3.371E+26    1.766E+04    2.737E+03    1.147E-05    1.156E+01    8.634E-62     r       4.6
6.991E+08    3.287E-11    3.371E+26    1.785E+04    2.876E+03    1.192E-05    1.148E+01    1.421E-61     r       4.6
6.991E+08    3.369E-11    3.371E+26    1.795E+04    2.948E+03    1.216E-05    1.144E+01    1.819E-61     r       4.6
6.990E+08    3.537E-11    3.371E+26    1.814E+04    3.096E+03    1.263E-05    1.137E+01    2.963E-61     r       4.6
6.990E+08    3.624E-11    3.371E+26    1.824E+04    3.172E+03    1.288E-05    1.133E+01    3.773E-61     r       4.6
6.990E+08    3.802E-11    3.371E+26    1.843E+04    3.329E+03    1.337E-05    1.126E+01    6.088E-61     r       4.6
6.989E+08    4.178E-11    3.371E+26    1.881E+04    3.661E+03    1.441E-05    1.112E+01    1.555E-60     r       4.6
6.988E+08    4.377E-11    3.371E+26    1.901E+04    3.836E+03    1.494E-05    1.105E+01    2.461E-60     r       4.6
6.988E+08    4.798E-11    3.371E+26    1.939E+04    4.207E+03    1.606E-05    1.092E+01    6.061E-60     r       4.6
6.987E+08    5.019E-11    3.371E+26    1.958E+04    4.402E+03    1.665E-05    1.086E+01    9.430E-60     r       4.6
6.986E+08    5.487E-11    3.371E+26    1.997E+04    4.814E+03    1.786E-05    1.073E+01    2.245E-59     r       4.6
6.986E+08    5.733E-11    3.371E+26    2.016E+04    5.031E+03    1.849E-05    1.067E+01    3.436E-59     r       4.6
6.985E+08    6.252E-11    3.371E+26    2.054E+04    5.489E+03    1.979E-05    1.055E+01    7.926E-59     r       4.6
6.984E+08    6.524E-11    3.371E+26    2.074E+04    5.730E+03    2.047E-05    1.049E+01    1.195E-58     r       4.6
6.984E+08    7.098E-11    3.371E+26    2.112E+04    6.236E+03    2.187E-05    1.037E+01    2.675E-58     r       4.6
6.983E+08    7.399E-11    3.371E+26    2.131E+04    6.502E+03    2.260E-05    1.032E+01    3.975E-58     r       4.6
6.982E+08    8.031E-11    3.371E+26    2.170E+04    7.061E+03    2.411E-05    1.020E+01    8.655E-58     r       4.6
6.982E+08    8.363E-11    3.371E+26    2.189E+04    7.354E+03    2.489E-05    1.015E+01    1.269E-57     r       4.6
6.981E+08    9.058E-11    3.371E+26    2.228E+04    7.969E+03    2.651E-05    1.004E+01    2.691E-57     r       4.6
6.980E+08    9.423E-11    3.371E+26    2.247E+04    8.292E+03    2.735E-05    9.992E+00    3.895E-57     r       4.6
6.980E+08    1.019E-10    3.371E+26    2.286E+04    8.967E+03    2.908E-05    9.890E+00    8.062E-57     r       4.6
6.979E+08    1.059E-10    3.371E+26    2.305E+04    9.321E+03    2.997E-05    9.840E+00    1.153E-56     r       4.6
6.978E+08    1.142E-10    3.371E+26    2.343E+04    1.006E+04    3.182E-05    9.742E+00    2.331E-56     r       4.6
6.978E+08    1.186E-10    3.371E+26    2.363E+04    1.045E+04    3.278E-05    9.693E+00    3.297E-56     r       4.6
6.977E+08    1.277E-10    3.371E+26    2.401E+04    1.126E+04    3.475E-05    9.599E+00    6.521E-56     r       4.6
6.977E+08    1.325E-10    3.371E+26    2.421E+04    1.168E+04    3.577E-05    9.553E+00    9.123E-56     r       4.6
6.976E+08    1.424E-10    3.371E+26    2.459E+04    1.256E+04    3.787E-05    9.462E+00    1.767E-55     r       4.6
6.975E+08    1.476E-10    3.371E+26    2.479E+04    1.302E+04    3.895E-05    9.418E+00    2.448E-55     r       4.6
6.974E+08    1.584E-10    3.371E+26    2.517E+04    1.398E+04    4.119E-05    9.330E+00    4.649E-55     r       4.6
6.974E+08    1.641E-10    3.371E+26    2.536E+04    1.448E+04    4.234E-05    9.287E+00    6.378E-55     r       4.6
6.973E+08    1.758E-10    3.371E+26    2.575E+04    1.553E+04    4.472E-05    9.203E+00    1.189E-54     r       4.6
6.973E+08    1.820E-10    3.371E+26    2.594E+04    1.607E+04    4.594E-05    9.161E+00    1.616E-54     r       4.6
6.972E+08    1.947E-10    3.371E+26    2.633E+04    1.721E+04    4.846E-05    9.080E+00    2.960E-54     r       4.6
6.971E+08    2.013E-10    3.371E+26    2.652E+04    1.780E+04    4.976E-05    9.040E+00    3.989E-54     r       4.6
6.970E+08    2.151E-10    3.371E+26    2.691E+04    1.902E+04    5.242E-05    8.961E+00    7.184E-54     r       4.6
6.970E+08    2.223E-10    3.371E+26    2.710E+04    1.966E+04    5.380E-05    8.923E+00    9.602E-54     r       4.6
6.969E+08    2.372E-10    3.371E+26    2.749E+04    2.099E+04    5.662E-05    8.847E+00    1.702E-53     r       4.6
6.969E+08    2.449E-10    3.371E+26    2.769E+04    2.167E+04    5.807E-05    8.809E+00    2.257E-53     r       4.6
6.968E+08    2.610E-10    3.371E+26    2.807E+04    2.311E+04    6.105E-05    8.736E+00    3.939E-53     r       4.6
6.967E+08    2.693E-10    3.371E+26    2.827E+04    2.385E+04    6.259E-05    8.700E+00    5.185E-53     r       4.6
6.966E+08    2.866E-10    3.371E+26    2.865E+04    2.539E+04    6.574E-05    8.629E+00    8.918E-53     r       4.6
6.966E+08    2.956E-10    3.371E+26    2.885E+04    2.619E+04    6.736E-05    8.594E+00    1.166E-52     r       4.6
6.965E+08    3.141E-10    3.371E+26    2.924E+04    2.785E+04    7.068E-05    8.525E+00    1.977E-52     r       4.6
6.965E+08    3.238E-10    3.371E+26    2.943E+04    2.871E+04    7.238E-05    8.491E+00    2.567E-52     r       4.6
6.964E+08    3.438E-10    3.371E+26    2.982E+04    3.050E+04    7.588E-05    8.424E+00    4.296E-52     r       4.6
6.963E+08    3.541E-10    3.371E+26    3.001E+04    3.142E+04    7.768E-05    8.391E+00    5.541E-52     r       4.6
6.962E+08    3.755E-10    3.371E+26    3.040E+04    3.333E+04    8.136E-05    8.327E+00    9.158E-52     r       4.6
6.962E+08    3.866E-10    3.371E+26    3.059E+04    3.432E+04    8.325E-05    8.295E+00    1.174E-51     r       4.6
6.961E+08    4.095E-10    3.371E+26    3.098E+04    3.637E+04    8.713E-05    8.232E+00    1.916E-51     r       4.6
6.961E+08    4.214E-10    3.371E+26    3.118E+04    3.744E+04    8.911E-05    8.201E+00    2.442E-51     r       4.6
6.960E+08    4.459E-10    3.371E+26    3.156E+04    3.963E+04    9.318E-05    8.140E+00    3.941E-51     r       4.6
6.959E+08    4.586E-10    3.371E+26    3.176E+04    4.077E+04    9.527E-05    8.110E+00    4.992E-51     r       4.6
6.958E+08    4.848E-10    3.371E+26    3.215E+04    4.311E+04    9.954E-05    8.051E+00    7.967E-51     r       4.6
6.958E+08    4.983E-10    3.371E+26    3.234E+04    4.432E+04    1.017E-04    8.022E+00    1.004E-50     r       4.6
6.957E+08    5.262E-10    3.371E+26    3.273E+04    4.683E+04    1.062E-04    7.964E+00    1.585E-50     r       4.6
6.957E+08    5.407E-10    3.371E+26    3.292E+04    4.812E+04    1.085E-04    7.936E+00    1.987E-50     r       4.6
6.956E+08    5.704E-10    3.371E+26    3.331E+04    5.080E+04    1.132E-04    7.880E+00    3.105E-50     r       4.6
6.955E+08    5.858E-10    3.371E+26    3.351E+04    5.218E+04    1.156E-04    7.852E+00    3.871E-50     r       4.6
6.955E+08    6.175E-10    3.371E+26    3.390E+04    5.502E+04    1.205E-04    7.798E+00    5.991E-50     r       4.6
6.954E+08    6.339E-10    3.371E+26    3.409E+04    5.649E+04    1.230E-04    7.771E+00    7.435E-50     r       4.6
6.953E+08    6.676E-10    3.371E+26    3.448E+04    5.952E+04    1.282E-04    7.718E+00    1.140E-49     r       4.6
6.953E+08    6.850E-10    3.371E+26    3.467E+04    6.109E+04    1.308E-04    7.692E+00    1.408E-49     r       4.6
6.952E+08    7.208E-10    3.371E+26    3.506E+04    6.431E+04    1.362E-04    7.640E+00    2.138E-49     r       4.6
6.951E+08    7.393E-10    3.371E+26    3.526E+04    6.597E+04    1.389E-04    7.615E+00    2.629E-49     r       4.6
6.951E+08    7.773E-10    3.371E+26    3.565E+04    6.939E+04    1.445E-04    7.565E+00    3.958E-49     r       4.6
6.950E+08    7.969E-10    3.371E+26    3.584E+04    7.115E+04    1.474E-04    7.540E+00    4.847E-49     r       4.6
6.949E+08    8.372E-10    3.371E+26    3.623E+04    7.479E+04    1.533E-04    7.491E+00    7.236E-49     r       4.6
6.949E+08    8.580E-10    3.371E+26    3.643E+04    7.666E+04    1.563E-04    7.467E+00    8.822E-49     r       4.6
6.948E+08    9.007E-10    3.371E+26    3.682E+04    8.051E+04    1.624E-04    7.419E+00    1.306E-48     r       4.6
6.948E+08    9.226E-10    3.371E+26    3.701E+04    8.249E+04    1.655E-04    7.396E+00    1.587E-48     r       4.6
6.947E+08    9.679E-10    3.371E+26    3.740E+04    8.656E+04    1.719E-04    7.349E+00    2.331E-48     r       4.6
6.945E+08    1.063E-09    3.371E+26    3.818E+04    9.520E+04    1.852E-04    7.258E+00    4.955E-48     r       4.6
6.944E+08    1.114E-09    3.371E+26    3.857E+04    9.976E+04    1.921E-04    7.214E+00    7.171E-48     r       4.6
6.942E+08    1.221E-09    3.371E+26    3.935E+04    1.094E+05    2.065E-04    7.127E+00    1.481E-47     r       4.6
6.941E+08    1.277E-09    3.371E+26    3.975E+04    1.145E+05    2.140E-04    7.085E+00    2.114E-47     r       4.6
6.940E+08    1.396E-09    3.371E+26    4.053E+04    1.252E+05    2.295E-04    7.003E+00    4.251E-47     r       4.6
6.939E+08    1.458E-09    3.371E+26    4.092E+04    1.309E+05    2.376E-04    6.962E+00    5.989E-47     r       4.6
6.937E+08    1.590E-09    3.371E+26    4.170E+04    1.428E+05    2.544E-04    6.883E+00    1.174E-46     r       4.6
6.936E+08    1.659E-09    3.371E+26    4.209E+04    1.491E+05    2.631E-04    6.845E+00    1.634E-46     r       4.6
6.934E+08    1.804E-09    3.371E+26    4.288E+04    1.623E+05    2.812E-04    6.769E+00    3.129E-46     r       4.6
6.933E+08    1.880E-09    3.371E+26    4.327E+04    1.692E+05    2.906E-04    6.732E+00    4.305E-46     r       4.6
6.932E+08    2.041E-09    3.371E+26    4.405E+04    1.838E+05    3.100E-04    6.660E+00    8.062E-46     r       4.6
6.931E+08    2.125E-09    3.371E+26    4.444E+04    1.915E+05    3.201E-04    6.625E+00    1.097E-45     r       4.6
6.929E+08    2.301E-09    3.371E+26    4.523E+04    2.075E+05    3.409E-04    6.555E+00    2.013E-45     r       4.6
6.928E+08    2.393E-09    3.371E+26    4.562E+04    2.159E+05    3.517E-04    6.522E+00    2.712E-45     r       4.6
6.926E+08    2.587E-09    3.371E+26    4.641E+04    2.336E+05    3.741E-04    6.455E+00    4.877E-45     r       4.6
6.926E+08    2.688E-09    3.371E+26    4.680E+04    2.428E+05    3.856E-04    6.422E+00    6.509E-45     r       4.6
6.924E+08    2.900E-09    3.371E+26    4.758E+04    2.622E+05    4.095E-04    6.358E+00    1.149E-44     r       4.6
6.923E+08    3.010E-09    3.371E+26    4.798E+04    2.723E+05    4.218E-04    6.327E+00    1.520E-44     r       4.6
6.921E+08    3.241E-09    3.371E+26    4.876E+04    2.935E+05    4.473E-04    6.266E+00    2.636E-44     r       4.6
6.920E+08    3.362E-09    3.371E+26    4.916E+04    3.045E+05    4.604E-04    6.235E+00    3.457E-44     r       4.6
6.918E+08    3.614E-09    3.371E+26    4.995E+04    3.276E+05    4.875E-04    6.176E+00    5.898E-44     r       4.6
6.918E+08    3.746E-09    3.371E+26    5.034E+04    3.397E+05    5.015E-04    6.147E+00    7.672E-44     r       4.6
6.916E+08    4.020E-09    3.371E+26    5.113E+04    3.648E+05    5.304E-04    6.090E+00    1.288E-43     r       4.6
6.915E+08    4.163E-09    3.371E+26    5.152E+04    3.780E+05    5.453E-04    6.062E+00    1.663E-43     r       4.6
6.913E+08    4.460E-09    3.371E+26    5.231E+04    4.053E+05    5.760E-04    6.007E+00    2.752E-43     r       4.6
6.912E+08    4.615E-09    3.371E+26    5.270E+04    4.196E+05    5.918E-04    5.980E+00    3.527E-43     r       4.6
6.911E+08    4.938E-09    3.371E+26    5.349E+04    4.493E+05    6.244E-04    5.927E+00    5.754E-43     r       4.6
6.910E+08    5.106E-09    3.371E+26    5.389E+04    4.647E+05    6.411E-04    5.901E+00    7.324E-43     r       4.6
6.908E+08    5.455E-09    3.371E+26    5.468E+04    4.969E+05    6.757E-04    5.850E+00    1.179E-42     r       4.6
6.907E+08    5.636E-09    3.371E+26    5.507E+04    5.137E+05    6.934E-04    5.824E+00    1.490E-42     r       4.6
6.905E+08    6.013E-09    3.371E+26    5.586E+04    5.485E+05    7.300E-04    5.775E+00    2.368E-42     r       4.6
6.904E+08    6.209E-09    3.371E+26    5.626E+04    5.666E+05    7.488E-04    5.750E+00    2.976E-42     r       4.6
6.903E+08    6.616E-09    3.371E+26    5.705E+04    6.042E+05    7.874E-04    5.702E+00    4.671E-42     r       4.6
6.902E+08    6.826E-09    3.371E+26    5.745E+04    6.237E+05    8.073E-04    5.679E+00    5.835E-42     r       4.6
6.900E+08    7.264E-09    3.371E+26    5.824E+04    6.643E+05    8.481E-04    5.632E+00    9.052E-42     r       4.6
6.899E+08    7.491E-09    3.371E+26    5.864E+04    6.853E+05    8.691E-04    5.610E+00    1.124E-41     r       4.6
6.897E+08    7.962E-09    3.371E+26    5.943E+04    7.290E+05    9.122E-04    5.565E+00    1.725E-41     r       4.6
6.897E+08    8.206E-09    3.371E+26    5.983E+04    7.517E+05    9.343E-04    5.542E+00    2.131E-41     r       4.6
6.895E+08    8.711E-09    3.371E+26    6.062E+04    7.986E+05    9.797E-04    5.499E+00    3.235E-41     r       4.6
6.894E+08    8.973E-09    3.371E+26    6.102E+04    8.230E+05    1.003E-03    5.477E+00    3.975E-41     r       4.6
6.892E+08    9.515E-09    3.371E+26    6.181E+04    8.734E+05    1.051E-03    5.435E+00    5.973E-41     r       4.6
6.891E+08    9.795E-09    3.371E+26    6.221E+04    8.995E+05    1.075E-03    5.414E+00    7.304E-41     r       4.6
6.889E+08    1.038E-08    3.371E+26    6.300E+04    9.536E+05    1.126E-03    5.373E+00    1.087E-40     r       4.6
6.889E+08    1.068E-08    3.371E+26    6.340E+04    9.816E+05    1.152E-03    5.353E+00    1.323E-40     r       4.6
6.887E+08    1.130E-08    3.371E+26    6.419E+04    1.040E+06    1.204E-03    5.313E+00    1.950E-40     r       4.6
6.886E+08    1.162E-08    3.371E+26    6.459E+04    1.070E+06    1.232E-03    5.294E+00    2.363E-40     r       4.6
6.884E+08    1.228E-08    3.371E+26    6.539E+04    1.132E+06    1.287E-03    5.255E+00    3.452E-40     r       4.6
6.883E+08    1.262E-08    3.371E+26    6.579E+04    1.164E+06    1.316E-03    5.236E+00    4.164E-40     r       4.6
6.882E+08    1.333E-08    3.371E+26    6.658E+04    1.230E+06    1.374E-03    5.198E+00    6.032E-40     r       4.6
6.881E+08    1.370E-08    3.371E+26    6.698E+04    1.264E+06    1.404E-03    5.180E+00    7.246E-40     r       4.6
6.879E+08    1.445E-08    3.371E+26    6.778E+04    1.335E+06    1.465E-03    5.143E+00    1.041E-39     r       4.6
6.878E+08    1.484E-08    3.371E+26    6.818E+04    1.371E+06    1.496E-03    5.125E+00    1.245E-39     r       4.6
6.876E+08    1.564E-08    3.371E+26    6.898E+04    1.447E+06    1.560E-03    5.090E+00    1.775E-39     r       4.6
6.875E+08    1.606E-08    3.371E+26    6.938E+04    1.486E+06    1.593E-03    5.072E+00    2.116E-39     r       4.6
6.874E+08    1.691E-08    3.371E+26    7.017E+04    1.566E+06    1.660E-03    5.037E+00    2.993E-39     r       4.6
6.873E+08    1.735E-08    3.371E+26    7.057E+04    1.607E+06    1.694E-03    5.020E+00    3.553E-39     r       4.6
6.871E+08    1.826E-08    3.371E+26    7.137E+04    1.693E+06    1.764E-03    4.987E+00    4.990E-39     r       4.6
6.870E+08    1.872E-08    3.371E+26    7.177E+04    1.737E+06    1.800E-03    4.970E+00    5.903E-39     r       4.6
6.868E+08    1.969E-08    3.371E+26    7.257E+04    1.828E+06    1.874E-03    4.937E+00    8.232E-39     r       4.6
6.868E+08    2.018E-08    3.371E+26    7.297E+04    1.874E+06    1.911E-03    4.921E+00    9.704E-39     r       4.6
6.866E+08    2.120E-08    3.371E+26    7.377E+04    1.971E+06    1.988E-03    4.889E+00    1.344E-38     r       4.6
6.865E+08    2.173E-08    3.371E+26    7.417E+04    2.021E+06    2.027E-03    4.873E+00    1.579E-38     r       4.6
6.863E+08    2.281E-08    3.371E+26    7.498E+04    2.123E+06    2.107E-03    4.842E+00    2.173E-38     r       4.6
6.862E+08    2.337E-08    3.371E+26    7.538E+04    2.176E+06    2.148E-03    4.827E+00    2.545E-38     r       4.6
6.860E+08    2.451E-08    3.371E+26    7.618E+04    2.284E+06    2.231E-03    4.796E+00    3.480E-38     r       4.6
6.857E+08    2.693E-08    3.371E+26    7.778E+04    2.514E+06    2.405E-03    4.737E+00    6.428E-38     r       4.6
6.855E+08    2.821E-08    3.371E+26    7.859E+04    2.636E+06    2.496E-03    4.708E+00    8.685E-38     r       4.6
6.852E+08    3.091E-08    3.371E+26    8.019E+04    2.893E+06    2.685E-03    4.651E+00    1.567E-37     r       4.6
6.850E+08    3.234E-08    3.371E+26    8.100E+04    3.029E+06    2.783E-03    4.624E+00    2.094E-37     r       4.6
6.846E+08    3.535E-08    3.371E+26    8.261E+04    3.316E+06    2.987E-03    4.569E+00    3.699E-37     r       4.6
6.845E+08    3.693E-08    3.371E+26    8.342E+04    3.468E+06    3.094E-03    4.543E+00    4.891E-37     r       4.6
6.841E+08    4.026E-08    3.371E+26    8.503E+04    3.787E+06    3.315E-03    4.491E+00    8.465E-37     r       4.6
6.839E+08    4.201E-08    3.371E+26    8.584E+04    3.955E+06    3.429E-03    4.466E+00    1.108E-36     r       4.6
6.836E+08    4.570E-08    3.371E+26    8.745E+04    4.309E+06    3.668E-03    4.417E+00    1.882E-36     r       4.6
6.834E+08    4.763E-08    3.371E+26    8.826E+04    4.496E+06    3.791E-03    4.393E+00    2.442E-36     r       4.6
6.831E+08    5.170E-08    3.371E+26    8.988E+04    4.887E+06    4.047E-03    4.345E+00    4.074E-36     r       4.6
6.829E+08    5.383E-08    3.371E+26    9.069E+04    5.093E+06    4.180E-03    4.322E+00    5.240E-36     r       4.6
6.825E+08    5.830E-08    3.371E+26    9.231E+04    5.525E+06    4.456E-03    4.277E+00    8.597E-36     r       4.6
6.824E+08    6.064E-08    3.371E+26    9.312E+04    5.752E+06    4.598E-03    4.254E+00    1.097E-35     r       4.6
6.820E+08    6.554E-08    3.371E+26    9.475E+04    6.228E+06    4.893E-03    4.211E+00    1.771E-35     r       4.6
