   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
6.976E+08    9.582E-12    1.888E+26    1.235E+04    6.840E+02    4.102E-06    1.772E+01    2.814E-69     r       4.6
6.976E+08    1.021E-11    1.888E+26    1.252E+04    7.292E+02    4.313E-06    1.758E+01    5.760E-69     r       4.6
6.976E+08    1.054E-11    1.888E+26    1.261E+04    7.527E+02    4.422E-06    1.750E+01    8.201E-69     r       4.6
6.975E+08    1.122E-11    1.888E+26    1.278E+04    8.015E+02    4.645E-06    1.736E+01    1.647E-68     r       4.6
6.975E+08    1.157E-11    1.888E+26    1.287E+04    8.268E+02    4.759E-06    1.729E+01    2.324E-68     r       4.6
6.975E+08    1.230E-11    1.888E+26    1.304E+04    8.792E+02    4.994E-06    1.715E+01    4.586E-68     r       4.6
6.974E+08    1.268E-11    1.888E+26    1.313E+04    9.064E+02    5.115E-06    1.709E+01    6.414E-68     r       4.6
6.974E+08    1.346E-11    1.888E+26    1.330E+04    9.628E+02    5.363E-06    1.695E+01    1.244E-67     r       4.6
6.974E+08    1.386E-11    1.888E+26    1.338E+04    9.919E+02    5.490E-06    1.689E+01    1.725E-67     r       4.6
6.973E+08    1.470E-11    1.888E+26    1.356E+04    1.052E+03    5.751E-06    1.675E+01    3.291E-67     r       4.6
6.973E+08    1.514E-11    1.888E+26    1.364E+04    1.084E+03    5.884E-06    1.669E+01    4.527E-67     r       4.6
6.973E+08    1.604E-11    1.888E+26    1.382E+04    1.149E+03    6.158E-06    1.656E+01    8.501E-67     r       4.6
6.973E+08    1.651E-11    1.888E+26    1.390E+04    1.182E+03    6.299E-06    1.650E+01    1.160E-66     r       4.6
6.972E+08    1.747E-11    1.888E+26    1.408E+04    1.251E+03    6.587E-06    1.638E+01    2.147E-66     r       4.6
6.972E+08    1.797E-11    1.888E+26    1.416E+04    1.287E+03    6.734E-06    1.632E+01    2.909E-66     r       4.6
6.971E+08    1.900E-11    1.888E+26    1.434E+04    1.361E+03    7.036E-06    1.620E+01    5.303E-66     r       4.6
6.971E+08    1.953E-11    1.888E+26    1.442E+04    1.400E+03    7.191E-06    1.614E+01    7.135E-66     r       4.6
6.971E+08    2.063E-11    1.888E+26    1.460E+04    1.479E+03    7.508E-06    1.602E+01    1.283E-65     r       4.6
6.971E+08    2.119E-11    1.888E+26    1.468E+04    1.520E+03    7.670E-06    1.597E+01    1.714E-65     r       4.6
6.970E+08    2.236E-11    1.888E+26    1.486E+04    1.604E+03    8.002E-06    1.585E+01    3.042E-65     r       4.6
6.970E+08    2.297E-11    1.888E+26    1.494E+04    1.648E+03    8.172E-06    1.580E+01    4.039E-65     r       4.6
6.969E+08    2.421E-11    1.888E+26    1.512E+04    1.738E+03    8.520E-06    1.569E+01    7.074E-65     r       4.6
6.969E+08    2.486E-11    1.888E+26    1.520E+04    1.784E+03    8.697E-06    1.564E+01    9.333E-65     r       4.6
6.969E+08    2.618E-11    1.888E+26    1.538E+04    1.880E+03    9.061E-06    1.553E+01    1.615E-64     r       4.6
6.969E+08    2.687E-11    1.888E+26    1.546E+04    1.929E+03    9.247E-06    1.548E+01    2.118E-64     r       4.6
6.968E+08    2.827E-11    1.888E+26    1.564E+04    2.031E+03    9.627E-06    1.537E+01    3.621E-64     r       4.6
6.968E+08    2.900E-11    1.888E+26    1.572E+04    2.083E+03    9.821E-06    1.532E+01    4.720E-64     r       4.6
6.967E+08    3.050E-11    1.888E+26    1.590E+04    2.191E+03    1.022E-05    1.522E+01    7.979E-64     r       4.6
6.967E+08    3.127E-11    1.888E+26    1.598E+04    2.247E+03    1.042E-05    1.517E+01    1.035E-63     r       4.6
6.967E+08    3.285E-11    1.888E+26    1.616E+04    2.361E+03    1.083E-05    1.507E+01    1.730E-63     r       4.6
6.967E+08    3.367E-11    1.888E+26    1.624E+04    2.420E+03    1.105E-05    1.502E+01    2.230E-63     r       4.6
6.966E+08    3.535E-11    1.888E+26    1.642E+04    2.542E+03    1.148E-05    1.493E+01    3.690E-63     r       4.6
6.966E+08    3.621E-11    1.888E+26    1.650E+04    2.604E+03    1.170E-05    1.488E+01    4.734E-63     r       4.6
6.966E+08    3.799E-11    1.888E+26    1.668E+04    2.733E+03    1.215E-05    1.478E+01    7.751E-63     r       4.6
6.965E+08    4.176E-11    1.888E+26    1.703E+04    3.005E+03    1.309E-05    1.460E+01    2.038E-62     r       4.6
6.964E+08    4.375E-11    1.888E+26    1.720E+04    3.149E+03    1.358E-05    1.451E+01    3.273E-62     r       4.6
6.963E+08    4.794E-11    1.888E+26    1.755E+04    3.453E+03    1.459E-05    1.434E+01    8.289E-62     r       4.6
6.963E+08    5.016E-11    1.888E+26    1.772E+04    3.613E+03    1.512E-05    1.425E+01    1.308E-61     r       4.6
6.962E+08    5.483E-11    1.888E+26    1.807E+04    3.951E+03    1.622E-05    1.409E+01    3.198E-61     r       4.6
6.962E+08    5.729E-11    1.888E+26    1.824E+04    4.129E+03    1.679E-05    1.400E+01    4.960E-61     r       4.6
6.961E+08    6.247E-11    1.888E+26    1.859E+04    4.505E+03    1.798E-05    1.385E+01    1.174E-60     r       4.6
6.960E+08    6.519E-11    1.888E+26    1.876E+04    4.702E+03    1.859E-05    1.377E+01    1.792E-60     r       4.6
6.959E+08    7.092E-11    1.888E+26    1.911E+04    5.118E+03    1.987E-05    1.362E+01    4.115E-60     r       4.6
6.959E+08    7.393E-11    1.888E+26    1.929E+04    5.336E+03    2.053E-05    1.354E+01    6.190E-60     r       4.6
6.958E+08    8.024E-11    1.888E+26    1.963E+04    5.794E+03    2.190E-05    1.340E+01    1.381E-59     r       4.6
6.958E+08    8.356E-11    1.888E+26    1.981E+04    6.035E+03    2.261E-05    1.332E+01    2.048E-59     r       4.6
6.957E+08    9.050E-11    1.888E+26    2.016E+04    6.539E+03    2.408E-05    1.318E+01    4.448E-59     r       4.6
6.956E+08    9.414E-11    1.888E+26    2.033E+04    6.804E+03    2.484E-05    1.312E+01    6.512E-59     r       4.6
6.955E+08    1.018E-10    1.888E+26    2.068E+04    7.358E+03    2.641E-05    1.298E+01    1.378E-58     r       4.6
6.955E+08    1.058E-10    1.888E+26    2.085E+04    7.648E+03    2.722E-05    1.292E+01    1.993E-58     r       4.6
6.954E+08    1.141E-10    1.888E+26    2.120E+04    8.255E+03    2.890E-05    1.279E+01    4.119E-58     r       4.6
6.954E+08    1.185E-10    1.888E+26    2.138E+04    8.572E+03    2.977E-05    1.272E+01    5.888E-58     r       4.6
6.953E+08    1.276E-10    1.888E+26    2.173E+04    9.236E+03    3.156E-05    1.260E+01    1.189E-57     r       4.6
6.952E+08    1.323E-10    1.888E+26    2.190E+04    9.583E+03    3.248E-05    1.254E+01    1.682E-57     r       4.6
6.951E+08    1.423E-10    1.888E+26    2.225E+04    1.031E+04    3.439E-05    1.242E+01    3.325E-57     r       4.6
6.951E+08    1.474E-10    1.888E+26    2.242E+04    1.068E+04    3.537E-05    1.236E+01    4.651E-57     r       4.6
6.950E+08    1.583E-10    1.888E+26    2.277E+04    1.147E+04    3.740E-05    1.225E+01    9.013E-57     r       4.6
6.950E+08    1.639E-10    1.888E+26    2.295E+04    1.188E+04    3.845E-05    1.219E+01    1.248E-56     r       4.6
6.949E+08    1.756E-10    1.888E+26    2.330E+04    1.274E+04    4.060E-05    1.208E+01    2.373E-56     r       4.6
6.948E+08    1.817E-10    1.888E+26    2.347E+04    1.319E+04    4.171E-05    1.203E+01    3.256E-56     r       4.6
6.948E+08    1.945E-10    1.888E+26    2.382E+04    1.411E+04    4.400E-05    1.192E+01    6.076E-56     r       4.6
6.947E+08    2.011E-10    1.888E+26    2.400E+04    1.460E+04    4.517E-05    1.187E+01    8.264E-56     r       4.6
6.946E+08    2.148E-10    1.888E+26    2.435E+04    1.560E+04    4.759E-05    1.176E+01    1.516E-55     r       4.6
6.946E+08    2.220E-10    1.888E+26    2.452E+04    1.613E+04    4.884E-05    1.171E+01    2.044E-55     r       4.6
6.945E+08    2.369E-10    1.888E+26    2.487E+04    1.721E+04    5.140E-05    1.161E+01    3.687E-55     r       4.6
6.944E+08    2.446E-10    1.888E+26    2.505E+04    1.778E+04    5.272E-05    1.156E+01    4.932E-55     r       4.6
6.944E+08    2.606E-10    1.888E+26    2.540E+04    1.895E+04    5.542E-05    1.147E+01    8.757E-55     r       4.6
6.943E+08    2.689E-10    1.888E+26    2.557E+04    1.956E+04    5.682E-05    1.142E+01    1.163E-54     r       4.6
6.942E+08    2.862E-10    1.888E+26    2.592E+04    2.083E+04    5.967E-05    1.133E+01    2.033E-54     r       4.6
6.942E+08    2.951E-10    1.888E+26    2.610E+04    2.148E+04    6.114E-05    1.128E+01    2.680E-54     r       4.6
6.941E+08    3.137E-10    1.888E+26    2.645E+04    2.284E+04    6.416E-05    1.119E+01    4.620E-54     r       4.6
6.941E+08    3.233E-10    1.888E+26    2.662E+04    2.355E+04    6.570E-05    1.115E+01    6.046E-54     r       4.6
6.940E+08    3.433E-10    1.888E+26    2.697E+04    2.501E+04    6.888E-05    1.106E+01    1.028E-53     r       4.6
6.939E+08    3.536E-10    1.888E+26    2.715E+04    2.577E+04    7.051E-05    1.101E+01    1.336E-53     r       4.6
6.938E+08    3.749E-10    1.888E+26    2.750E+04    2.734E+04    7.385E-05    1.093E+01    2.243E-53     r       4.6
6.938E+08    3.860E-10    1.888E+26    2.768E+04    2.815E+04    7.556E-05    1.089E+01    2.897E-53     r       4.6
6.937E+08    4.089E-10    1.888E+26    2.803E+04    2.983E+04    7.908E-05    1.081E+01    4.803E-53     r       4.6
6.937E+08    4.207E-10    1.888E+26    2.820E+04    3.070E+04    8.088E-05    1.076E+01    6.165E-53     r       4.6
6.936E+08    4.452E-10    1.888E+26    2.855E+04    3.250E+04    8.457E-05    1.068E+01    1.010E-52     r       4.6
6.935E+08    4.578E-10    1.888E+26    2.873E+04    3.343E+04    8.646E-05    1.064E+01    1.288E-52     r       4.6
6.934E+08    4.840E-10    1.888E+26    2.908E+04    3.535E+04    9.033E-05    1.057E+01    2.086E-52     r       4.6
6.934E+08    4.975E-10    1.888E+26    2.926E+04    3.635E+04    9.232E-05    1.053E+01    2.647E-52     r       4.6
6.933E+08    5.254E-10    1.888E+26    2.961E+04    3.840E+04    9.638E-05    1.045E+01    4.239E-52     r       4.6
6.933E+08    5.398E-10    1.888E+26    2.978E+04    3.946E+04    9.846E-05    1.042E+01    5.349E-52     r       4.6
6.932E+08    5.695E-10    1.888E+26    3.013E+04    4.165E+04    1.027E-04    1.034E+01    8.476E-52     r       4.6
6.931E+08    5.848E-10    1.888E+26    3.031E+04    4.278E+04    1.049E-04    1.031E+01    1.064E-51     r       4.6
6.930E+08    6.165E-10    1.888E+26    3.066E+04    4.512E+04    1.093E-04    1.023E+01    1.669E-51     r       4.6
6.930E+08    6.328E-10    1.888E+26    3.084E+04    4.632E+04    1.116E-04    1.020E+01    2.085E-51     r       4.6
6.929E+08    6.664E-10    1.888E+26    3.119E+04    4.880E+04    1.163E-04    1.013E+01    3.238E-51     r       4.6
6.929E+08    6.838E-10    1.888E+26    3.137E+04    5.008E+04    1.187E-04    1.010E+01    4.026E-51     r       4.6
6.928E+08    7.195E-10    1.888E+26    3.172E+04    5.272E+04    1.235E-04    1.003E+01    6.193E-51     r       4.6
6.927E+08    7.380E-10    1.888E+26    3.189E+04    5.408E+04    1.260E-04    9.995E+00    7.664E-51     r       4.6
6.927E+08    7.759E-10    1.888E+26    3.225E+04    5.689E+04    1.311E-04    9.929E+00    1.169E-50     r       4.6
6.926E+08    7.954E-10    1.888E+26    3.242E+04    5.833E+04    1.337E-04    9.896E+00    1.440E-50     r       4.6
6.925E+08    8.357E-10    1.888E+26    3.277E+04    6.131E+04    1.390E-04    9.832E+00    2.176E-50     r       4.6
6.925E+08    8.564E-10    1.888E+26    3.295E+04    6.284E+04    1.418E-04    9.800E+00    2.669E-50     r       4.6
6.924E+08    8.990E-10    1.888E+26    3.330E+04    6.600E+04    1.473E-04    9.738E+00    4.000E-50     r       4.6
6.923E+08    9.209E-10    1.888E+26    3.348E+04    6.762E+04    1.501E-04    9.707E+00    4.887E-50     r       4.6
6.923E+08    9.660E-10    1.888E+26    3.383E+04    7.096E+04    1.559E-04    9.646E+00    7.265E-50     r       4.6
6.921E+08    1.061E-09    1.888E+26    3.454E+04    7.804E+04    1.680E-04    9.526E+00    1.581E-49     r       4.6
6.920E+08    1.112E-09    1.888E+26    3.489E+04    8.177E+04    1.742E-04    9.468E+00    2.314E-49     r       4.6
6.918E+08    1.218E-09    1.888E+26    3.560E+04    8.968E+04    1.873E-04    9.354E+00    4.886E-49     r       4.6
6.917E+08    1.274E-09    1.888E+26    3.595E+04    9.385E+04    1.941E-04    9.299E+00    7.050E-49     r       4.6
6.916E+08    1.393E-09    1.888E+26    3.666E+04    1.026E+05    2.082E-04    9.191E+00    1.448E-48     r       4.6
6.915E+08    1.455E-09    1.888E+26    3.701E+04    1.073E+05    2.155E-04    9.138E+00    2.062E-48     r       4.6
6.913E+08    1.586E-09    1.888E+26    3.772E+04    1.171E+05    2.308E-04    9.034E+00    4.126E-48     r       4.6
6.912E+08    1.655E-09    1.888E+26    3.807E+04    1.222E+05    2.387E-04    8.983E+00    5.801E-48     r       4.6
6.910E+08    1.800E-09    1.888E+26    3.878E+04    1.330E+05    2.551E-04    8.884E+00    1.133E-47     r       4.6
6.909E+08    1.876E-09    1.888E+26    3.913E+04    1.387E+05    2.636E-04    8.836E+00    1.574E-47     r       4.6
6.908E+08    2.036E-09    1.888E+26    3.984E+04    1.506E+05    2.812E-04    8.741E+00    3.005E-47     r       4.6
6.907E+08    2.120E-09    1.888E+26    4.020E+04    1.569E+05    2.903E-04    8.694E+00    4.129E-47     r       4.6
6.905E+08    2.296E-09    1.888E+26    4.091E+04    1.701E+05    3.092E-04    8.603E+00    7.714E-47     r       4.6
6.904E+08    2.388E-09    1.888E+26    4.126E+04    1.770E+05    3.190E-04    8.559E+00    1.049E-46     r       4.6
6.902E+08    2.581E-09    1.888E+26    4.197E+04    1.914E+05    3.392E-04    8.471E+00    1.920E-46     r       4.6
6.902E+08    2.682E-09    1.888E+26    4.233E+04    1.990E+05    3.497E-04    8.429E+00    2.586E-46     r       4.6
6.900E+08    2.893E-09    1.888E+26    4.304E+04    2.148E+05    3.713E-04    8.345E+00    4.644E-46     r       4.6
6.899E+08    3.003E-09    1.888E+26    4.339E+04    2.231E+05    3.825E-04    8.303E+00    6.196E-46     r       4.6
6.897E+08    3.234E-09    1.888E+26    4.410E+04    2.404E+05    4.055E-04    8.223E+00    1.093E-45     r       4.6
6.896E+08    3.354E-09    1.888E+26    4.446E+04    2.495E+05    4.175E-04    8.183E+00    1.445E-45     r       4.6
6.895E+08    3.605E-09    1.888E+26    4.517E+04    2.684E+05    4.420E-04    8.105E+00    2.506E-45     r       4.6
6.894E+08    3.736E-09    1.888E+26    4.553E+04    2.783E+05    4.547E-04    8.067E+00    3.286E-45     r       4.6
6.892E+08    4.010E-09    1.888E+26    4.624E+04    2.989E+05    4.809E-04    7.992E+00    5.606E-45     r       4.6
6.891E+08    4.152E-09    1.888E+26    4.659E+04    3.096E+05    4.944E-04    7.955E+00    7.294E-45     r       4.6
6.889E+08    4.449E-09    1.888E+26    4.731E+04    3.320E+05    5.222E-04    7.883E+00    1.225E-44     r       4.6
6.888E+08    4.603E-09    1.888E+26    4.766E+04    3.437E+05    5.365E-04    7.848E+00    1.583E-44     r       4.6
6.887E+08    4.925E-09    1.888E+26    4.838E+04    3.680E+05    5.660E-04    7.778E+00    2.620E-44     r       4.6
6.886E+08    5.092E-09    1.888E+26    4.873E+04    3.807E+05    5.812E-04    7.744E+00    3.360E-44     r       4.6
6.884E+08    5.440E-09    1.888E+26    4.945E+04    4.070E+05    6.125E-04    7.676E+00    5.486E-44     r       4.6
6.883E+08    5.621E-09    1.888E+26    4.980E+04    4.208E+05    6.286E-04    7.643E+00    6.986E-44     r       4.6
6.881E+08    5.997E-09    1.888E+26    5.052E+04    4.493E+05    6.617E-04    7.578E+00    1.126E-43     r       4.6
6.881E+08    6.192E-09    1.888E+26    5.088E+04    4.641E+05    6.788E-04    7.546E+00    1.425E-43     r       4.6
6.879E+08    6.597E-09    1.888E+26    5.159E+04    4.949E+05    7.138E-04    7.483E+00    2.267E-43     r       4.6
6.878E+08    6.808E-09    1.888E+26    5.195E+04    5.109E+05    7.318E-04    7.452E+00    2.851E-43     r       4.6
6.876E+08    7.244E-09    1.888E+26    5.267E+04    5.441E+05    7.688E-04    7.391E+00    4.482E-43     r       4.6
6.875E+08    7.470E-09    1.888E+26    5.302E+04    5.613E+05    7.878E-04    7.361E+00    5.604E-43     r       4.6
6.874E+08    7.939E-09    1.888E+26    5.374E+04    5.970E+05    8.268E-04    7.302E+00    8.710E-43     r       4.6
6.873E+08    8.183E-09    1.888E+26    5.410E+04    6.156E+05    8.469E-04    7.273E+00    1.083E-42     r       4.6
6.871E+08    8.686E-09    1.888E+26    5.481E+04    6.540E+05    8.880E-04    7.216E+00    1.665E-42     r       4.6
6.870E+08    8.947E-09    1.888E+26    5.517E+04    6.740E+05    9.091E-04    7.187E+00    2.059E-42     r       4.6
6.868E+08    9.487E-09    1.888E+26    5.589E+04    7.152E+05    9.524E-04    7.132E+00    3.132E-42     r       4.6
6.867E+08    9.767E-09    1.888E+26    5.625E+04    7.366E+05    9.747E-04    7.105E+00    3.853E-42     r       4.6
6.866E+08    1.035E-08    1.888E+26    5.697E+04    7.809E+05    1.020E-03    7.051E+00    5.804E-42     r       4.6
6.865E+08    1.064E-08    1.888E+26    5.733E+04    8.038E+05    1.044E-03    7.024E+00    7.105E-42     r       4.6
6.863E+08    1.126E-08    1.888E+26    5.805E+04    8.512E+05    1.092E-03    6.972E+00    1.060E-41     r       4.6
6.862E+08    1.158E-08    1.888E+26    5.841E+04    8.758E+05    1.116E-03    6.946E+00    1.292E-41     r       4.6
6.860E+08    1.224E-08    1.888E+26    5.913E+04    9.265E+05    1.166E-03    6.895E+00    1.909E-41     r       4.6
6.859E+08    1.258E-08    1.888E+26    5.949E+04    9.527E+05    1.192E-03    6.870E+00    2.316E-41     r       4.6
6.858E+08    1.329E-08    1.888E+26    6.021E+04    1.007E+06    1.245E-03    6.821E+00    3.392E-41     r       4.6
6.857E+08    1.365E-08    1.888E+26    6.057E+04    1.035E+06    1.272E-03    6.797E+00    4.097E-41     r       4.6
6.855E+08    1.441E-08    1.888E+26    6.129E+04    1.093E+06    1.327E-03    6.748E+00    5.952E-41     r       4.6
6.854E+08    1.479E-08    1.888E+26    6.165E+04    1.123E+06    1.356E-03    6.725E+00    7.159E-41     r       4.6
6.852E+08    1.559E-08    1.888E+26    6.237E+04    1.184E+06    1.414E-03    6.678E+00    1.032E-40     r       4.6
6.852E+08    1.601E-08    1.888E+26    6.273E+04    1.216E+06    1.443E-03    6.655E+00    1.236E-40     r       4.6
6.850E+08    1.686E-08    1.888E+26    6.345E+04    1.282E+06    1.504E-03    6.610E+00    1.767E-40     r       4.6
6.849E+08    1.729E-08    1.888E+26    6.381E+04    1.316E+06    1.535E-03    6.587E+00    2.108E-40     r       4.6
6.847E+08    1.820E-08    1.888E+26    6.453E+04    1.386E+06    1.599E-03    6.543E+00    2.991E-40     r       4.6
6.846E+08    1.866E-08    1.888E+26    6.489E+04    1.422E+06    1.631E-03    6.521E+00    3.557E-40     r       4.6
6.845E+08    1.962E-08    1.888E+26    6.562E+04    1.496E+06    1.698E-03    6.478E+00    5.010E-40     r       4.6
6.844E+08    2.012E-08    1.888E+26    6.598E+04    1.535E+06    1.732E-03    6.457E+00    5.935E-40     r       4.6
6.842E+08    2.113E-08    1.888E+26    6.670E+04    1.614E+06    1.801E-03    6.415E+00    8.302E-40     r       4.6
6.841E+08    2.166E-08    1.888E+26    6.706E+04    1.654E+06    1.836E-03    6.394E+00    9.802E-40     r       4.6
6.839E+08    2.274E-08    1.888E+26    6.779E+04    1.738E+06    1.909E-03    6.353E+00    1.362E-39     r       4.6
6.838E+08    2.329E-08    1.888E+26    6.815E+04    1.781E+06    1.946E-03    6.333E+00    1.603E-39     r       4.6
6.837E+08    2.443E-08    1.888E+26    6.888E+04    1.870E+06    2.021E-03    6.293E+00    2.212E-39     r       4.6
6.833E+08    2.684E-08    1.888E+26    7.033E+04    2.058E+06    2.179E-03    6.215E+00    4.162E-39     r       4.6
6.831E+08    2.812E-08    1.888E+26    7.105E+04    2.158E+06    2.261E-03    6.177E+00    5.675E-39     r       4.6
6.828E+08    3.081E-08    1.888E+26    7.251E+04    2.368E+06    2.432E-03    6.102E+00    1.043E-38     r       4.6
6.826E+08    3.223E-08    1.888E+26    7.323E+04    2.479E+06    2.521E-03    6.066E+00    1.405E-38     r       4.6
6.823E+08    3.522E-08    1.888E+26    7.469E+04    2.714E+06    2.706E-03    5.995E+00    2.525E-38     r       4.6
6.821E+08    3.680E-08    1.888E+26    7.542E+04    2.838E+06    2.803E-03    5.960E+00    3.367E-38     r       4.6
6.817E+08    4.012E-08    1.888E+26    7.687E+04    3.099E+06    3.003E-03    5.893E+00    5.925E-38     r       4.6
6.816E+08    4.186E-08    1.888E+26    7.760E+04    3.237E+06    3.106E-03    5.859E+00    7.820E-38     r       4.6
6.812E+08    4.554E-08    1.888E+26    7.906E+04    3.527E+06    3.322E-03    5.794E+00    1.350E-37     r       4.6
6.810E+08    4.746E-08    1.888E+26    7.979E+04    3.679E+06    3.434E-03    5.763E+00    1.765E-37     r       4.6
6.807E+08    5.151E-08    1.888E+26    8.126E+04    4.000E+06    3.666E-03    5.701E+00    2.990E-37     r       4.6
6.805E+08    5.363E-08    1.888E+26    8.199E+04    4.168E+06    3.786E-03    5.670E+00    3.874E-37     r       4.6
6.802E+08    5.809E-08    1.888E+26    8.345E+04    4.522E+06    4.036E-03    5.610E+00    6.451E-37     r       4.6
