   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
1.718E+09    1.030E-11    5.272E+29    2.825E+04    8.870E+02    1.920E-06    5.652E-01    1.567E-54     r       7.5
1.718E+09    1.063E-11    5.272E+29    2.838E+04    9.155E+02    1.979E-06    5.700E-01    1.893E-54     r       7.2
1.718E+09    1.131E-11    5.272E+29    2.864E+04    9.751E+02    2.101E-06    5.788E-01    2.786E-54     r       7.0
1.718E+09    1.167E-11    5.272E+29    2.877E+04    1.006E+03    2.164E-06    5.828E-01    3.393E-54     r       6.8
1.717E+09    1.242E-11    5.272E+29    2.904E+04    1.071E+03    2.293E-06    5.902E-01    5.070E-54     r       6.6
1.717E+09    1.281E-11    5.272E+29    2.919E+04    1.105E+03    2.360E-06    5.935E-01    6.217E-54     r       6.4
1.717E+09    1.362E-11    5.272E+29    2.948E+04    1.176E+03    2.497E-06    5.994E-01    9.403E-54     r       6.2
1.717E+09    1.405E-11    5.272E+29    2.963E+04    1.213E+03    2.568E-06    6.020E-01    1.159E-53     r       6.1
1.717E+09    1.494E-11    5.272E+29    2.994E+04    1.290E+03    2.714E-06    6.066E-01    1.771E-53     r       6.0
1.717E+09    1.540E-11    5.272E+29    3.009E+04    1.331E+03    2.789E-06    6.086E-01    2.193E-53     r       5.9
1.717E+09    1.636E-11    5.272E+29    3.041E+04    1.414E+03    2.943E-06    6.120E-01    3.375E-53     r       5.7
1.717E+09    1.686E-11    5.272E+29    3.058E+04    1.458E+03    3.022E-06    6.134E-01    4.192E-53     r       5.6
1.717E+09    1.790E-11    5.272E+29    3.091E+04    1.549E+03    3.185E-06    6.158E-01    6.484E-53     r       5.6
1.717E+09    1.845E-11    5.272E+29    3.108E+04    1.596E+03    3.269E-06    6.167E-01    8.070E-53     r       5.5
1.717E+09    1.957E-11    5.272E+29    3.143E+04    1.694E+03    3.440E-06    6.181E-01    1.252E-52     r       5.4
1.717E+09    2.016E-11    5.272E+29    3.160E+04    1.745E+03    3.529E-06    6.186E-01    1.560E-52     r       5.3
1.716E+09    2.137E-11    5.272E+29    3.196E+04    1.851E+03    3.710E-06    6.191E-01    2.423E-52     r       5.3
1.716E+09    2.200E-11    5.272E+29    3.214E+04    1.905E+03    3.803E-06    6.192E-01    3.020E-52     r       5.2
1.716E+09    2.331E-11    5.272E+29    3.250E+04    2.019E+03    3.994E-06    6.191E-01    4.689E-52     r       5.2
1.716E+09    2.399E-11    5.272E+29    3.269E+04    2.079E+03    4.091E-06    6.189E-01    5.841E-52     r       5.1
1.716E+09    2.539E-11    5.272E+29    3.306E+04    2.201E+03    4.292E-06    6.182E-01    9.053E-52     r       5.1
1.716E+09    2.612E-11    5.272E+29    3.325E+04    2.265E+03    4.395E-06    6.177E-01    1.126E-51     r       5.0
1.716E+09    2.763E-11    5.272E+29    3.363E+04    2.396E+03    4.607E-06    6.166E-01    1.741E-51     r       5.0
1.716E+09    2.841E-11    5.272E+29    3.382E+04    2.465E+03    4.715E-06    6.159E-01    2.163E-51     r       5.0
1.716E+09    3.003E-11    5.272E+29    3.420E+04    2.606E+03    4.937E-06    6.143E-01    3.331E-51     r       4.9
1.716E+09    3.087E-11    5.272E+29    3.439E+04    2.679E+03    5.051E-06    6.134E-01    4.129E-51     r       4.9
1.716E+09    3.260E-11    5.272E+29    3.478E+04    2.830E+03    5.284E-06    6.115E-01    6.331E-51     r       4.9
1.716E+09    3.350E-11    5.272E+29    3.498E+04    2.908E+03    5.403E-06    6.105E-01    7.829E-51     r       4.8
1.715E+09    3.535E-11    5.272E+29    3.537E+04    3.070E+03    5.648E-06    6.084E-01    1.194E-50     r       4.8
1.715E+09    3.631E-11    5.272E+29    3.557E+04    3.154E+03    5.773E-06    6.072E-01    1.473E-50     r       4.8
1.715E+09    3.828E-11    5.272E+29    3.597E+04    3.326E+03    6.030E-06    6.049E-01    2.235E-50     r       4.8
1.715E+09    3.931E-11    5.272E+29    3.617E+04    3.416E+03    6.161E-06    6.036E-01    2.750E-50     r       4.8
1.715E+09    4.142E-11    5.272E+29    3.657E+04    3.600E+03    6.430E-06    6.011E-01    4.148E-50     r       4.8
1.715E+09    4.250E-11    5.272E+29    3.678E+04    3.695E+03    6.568E-06    5.998E-01    5.087E-50     r       4.7
1.715E+09    4.475E-11    5.272E+29    3.718E+04    3.892E+03    6.849E-06    5.972E-01    7.629E-50     r       4.7
1.715E+09    4.591E-11    5.272E+29    3.738E+04    3.993E+03    6.993E-06    5.958E-01    9.328E-50     r       4.7
1.715E+09    4.830E-11    5.272E+29    3.779E+04    4.202E+03    7.288E-06    5.931E-01    1.390E-49     r       4.7
1.715E+09    4.954E-11    5.272E+29    3.800E+04    4.310E+03    7.439E-06    5.917E-01    1.694E-49     r       4.7
1.715E+09    5.208E-11    5.272E+29    3.841E+04    4.533E+03    7.747E-06    5.889E-01    2.510E-49     r       4.7
1.715E+09    5.339E-11    5.272E+29    3.861E+04    4.647E+03    7.905E-06    5.875E-01    3.049E-49     r       4.7
1.715E+09    5.609E-11    5.272E+29    3.902E+04    4.884E+03    8.227E-06    5.846E-01    4.488E-49     r       4.7
1.714E+09    5.748E-11    5.272E+29    3.923E+04    5.005E+03    8.391E-06    5.832E-01    5.436E-49     r       4.7
1.714E+09    6.035E-11    5.272E+29    3.965E+04    5.256E+03    8.728E-06    5.803E-01    7.951E-49     r       4.7
1.714E+09    6.182E-11    5.272E+29    3.985E+04    5.385E+03    8.900E-06    5.789E-01    9.600E-49     r       4.6
1.714E+09    6.486E-11    5.272E+29    4.027E+04    5.651E+03    9.251E-06    5.760E-01    1.395E-48     r       4.6
1.714E+09    7.130E-11    5.272E+29    4.110E+04    6.215E+03    9.985E-06    5.702E-01    2.911E-48     r       4.6
1.714E+09    7.470E-11    5.272E+29    4.152E+04    6.514E+03    1.037E-05    5.673E-01    4.179E-48     r       4.6
1.714E+09    8.190E-11    5.272E+29    4.237E+04    7.145E+03    1.116E-05    5.616E-01    8.508E-48     r       4.6
1.714E+09    8.570E-11    5.272E+29    4.279E+04    7.479E+03    1.158E-05    5.587E-01    1.207E-47     r       4.6
1.713E+09    9.374E-11    5.272E+29    4.363E+04    8.184E+03    1.244E-05    5.531E-01    2.400E-47     r       4.6
1.713E+09    9.797E-11    5.272E+29    4.406E+04    8.555E+03    1.289E-05    5.503E-01    3.365E-47     r       4.6
1.713E+09    1.069E-10    5.272E+29    4.491E+04    9.340E+03    1.383E-05    5.448E-01    6.541E-47     r       4.6
1.713E+09    1.116E-10    5.272E+29    4.533E+04    9.753E+03    1.431E-05    5.421E-01    9.069E-47     r       4.6
1.713E+09    1.215E-10    5.272E+29    4.619E+04    1.062E+04    1.532E-05    5.367E-01    1.725E-46     r       4.6
1.713E+09    1.267E-10    5.272E+29    4.661E+04    1.108E+04    1.585E-05    5.341E-01    2.367E-46     r       4.6
1.712E+09    1.377E-10    5.272E+29    4.747E+04    1.204E+04    1.693E-05    5.288E-01    4.411E-46     r       4.6
1.712E+09    1.434E-10    5.272E+29    4.790E+04    1.255E+04    1.750E-05    5.263E-01    5.990E-46     r       4.6
1.712E+09    1.555E-10    5.272E+29    4.876E+04    1.361E+04    1.867E-05    5.212E-01    1.094E-45     r       4.6
1.712E+09    1.618E-10    5.272E+29    4.919E+04    1.417E+04    1.927E-05    5.187E-01    1.472E-45     r       4.6
1.712E+09    1.751E-10    5.272E+29    5.005E+04    1.534E+04    2.053E-05    5.139E-01    2.640E-45     r       4.6
1.712E+09    1.821E-10    5.272E+29    5.048E+04    1.595E+04    2.118E-05    5.115E-01    3.519E-45     r       4.6
1.711E+09    1.966E-10    5.272E+29    5.134E+04    1.724E+04    2.253E-05    5.067E-01    6.197E-45     r       4.6
1.711E+09    2.043E-10    5.272E+29    5.177E+04    1.791E+04    2.322E-05    5.044E-01    8.189E-45     r       4.6
1.711E+09    2.202E-10    5.272E+29    5.264E+04    1.932E+04    2.466E-05    4.998E-01    1.418E-44     r       4.6
1.711E+09    2.286E-10    5.272E+29    5.307E+04    2.006E+04    2.541E-05    4.976E-01    1.858E-44     r       4.6
1.711E+09    2.460E-10    5.272E+29    5.394E+04    2.160E+04    2.695E-05    4.931E-01    3.166E-44     r       4.6
1.711E+09    2.551E-10    5.272E+29    5.438E+04    2.240E+04    2.774E-05    4.910E-01    4.117E-44     r       4.6
1.710E+09    2.742E-10    5.272E+29    5.525E+04    2.408E+04    2.938E-05    4.867E-01    6.908E-44     r       4.6
1.710E+09    2.841E-10    5.272E+29    5.568E+04    2.496E+04    3.023E-05    4.846E-01    8.915E-44     r       4.6
1.710E+09    3.048E-10    5.272E+29    5.655E+04    2.679E+04    3.198E-05    4.804E-01    1.474E-43     r       4.6
1.710E+09    3.156E-10    5.272E+29    5.699E+04    2.775E+04    3.288E-05    4.784E-01    1.889E-43     r       4.6
1.710E+09    3.382E-10    5.272E+29    5.786E+04    2.974E+04    3.474E-05    4.744E-01    3.080E-43     r       4.6
1.710E+09    3.499E-10    5.272E+29    5.830E+04    3.078E+04    3.570E-05    4.724E-01    3.919E-43     r       4.6
1.709E+09    3.743E-10    5.272E+29    5.917E+04    3.294E+04    3.768E-05    4.685E-01    6.306E-43     r       4.6
1.709E+09    3.870E-10    5.272E+29    5.961E+04    3.407E+04    3.870E-05    4.666E-01    7.974E-43     r       4.6
1.709E+09    4.135E-10    5.272E+29    6.049E+04    3.641E+04    4.079E-05    4.629E-01    1.267E-42     r       4.6
1.709E+09    4.272E-10    5.272E+29    6.092E+04    3.763E+04    4.187E-05    4.610E-01    1.592E-42     r       4.6
1.709E+09    4.558E-10    5.272E+29    6.180E+04    4.017E+04    4.409E-05    4.574E-01    2.498E-42     r       4.6
1.709E+09    4.707E-10    5.272E+29    6.224E+04    4.149E+04    4.524E-05    4.556E-01    3.121E-42     r       4.6
1.708E+09    5.015E-10    5.272E+29    6.312E+04    4.423E+04    4.759E-05    4.520E-01    4.842E-42     r       4.6
1.708E+09    5.175E-10    5.272E+29    6.356E+04    4.565E+04    4.880E-05    4.503E-01    6.014E-42     r       4.6
1.708E+09    5.508E-10    5.272E+29    6.444E+04    4.860E+04    5.129E-05    4.469E-01    9.228E-42     r       4.6
1.708E+09    5.681E-10    5.272E+29    6.488E+04    5.014E+04    5.257E-05    4.452E-01    1.140E-41     r       4.6
1.708E+09    6.039E-10    5.272E+29    6.576E+04    5.332E+04    5.519E-05    4.418E-01    1.731E-41     r       4.6
1.708E+09    6.224E-10    5.272E+29    6.621E+04    5.497E+04    5.654E-05    4.402E-01    2.127E-41     r       4.6
1.707E+09    6.609E-10    5.272E+29    6.709E+04    5.839E+04    5.932E-05    4.370E-01    3.197E-41     r       4.6
1.707E+09    6.808E-10    5.272E+29    6.753E+04    6.017E+04    6.074E-05    4.354E-01    3.909E-41     r       4.6
1.707E+09    7.221E-10    5.272E+29    6.841E+04    6.384E+04    6.366E-05    4.323E-01    5.818E-41     r       4.6
1.707E+09    7.435E-10    5.272E+29    6.886E+04    6.575E+04    6.516E-05    4.307E-01    7.081E-41     r       4.6
1.707E+09    7.878E-10    5.272E+29    6.974E+04    6.969E+04    6.824E-05    4.277E-01    1.044E-40     r       4.6
1.707E+09    8.107E-10    5.272E+29    7.019E+04    7.173E+04    6.982E-05    4.262E-01    1.265E-40     r       4.6
1.707E+09    8.581E-10    5.272E+29    7.107E+04    7.596E+04    7.306E-05    4.232E-01    1.848E-40     r       4.6
1.706E+09    8.826E-10    5.272E+29    7.152E+04    7.814E+04    7.472E-05    4.217E-01    2.230E-40     r       4.6
1.706E+09    9.333E-10    5.272E+29    7.241E+04    8.267E+04    7.812E-05    4.189E-01    3.230E-40     r       4.6
1.706E+09    9.595E-10    5.272E+29    7.285E+04    8.501E+04    7.986E-05    4.174E-01    3.880E-40     r       4.6
1.706E+09    1.014E-09    5.272E+29    7.374E+04    8.984E+04    8.344E-05    4.146E-01    5.575E-40     r       4.6
1.706E+09    1.042E-09    5.272E+29    7.418E+04    9.234E+04    8.527E-05    4.132E-01    6.670E-40     r       4.6
1.706E+09    1.099E-09    5.272E+29    7.508E+04    9.750E+04    8.902E-05    4.105E-01    9.507E-40     r       4.6
1.705E+09    1.129E-09    5.272E+29    7.552E+04    1.002E+05    9.094E-05    4.092E-01    1.133E-39     r       4.6
1.705E+09    1.191E-09    5.272E+29    7.641E+04    1.057E+05    9.487E-05    4.065E-01    1.603E-39     r       4.6
1.705E+09    1.222E-09    5.272E+29    7.686E+04    1.085E+05    9.689E-05    4.052E-01    1.903E-39     r       4.6
1.705E+09    1.288E-09    5.272E+29    7.775E+04    1.144E+05    1.010E-04    4.026E-01    2.672E-39     r       4.6
1.705E+09    1.322E-09    5.272E+29    7.820E+04    1.174E+05    1.031E-04    4.013E-01    3.160E-39     r       4.6
1.705E+09    1.391E-09    5.272E+29    7.909E+04    1.236E+05    1.074E-04    3.988E-01    4.407E-39     r       4.6
1.704E+09    1.427E-09    5.272E+29    7.954E+04    1.269E+05    1.096E-04    3.976E-01    5.194E-39     r       4.6
1.704E+09    1.501E-09    5.272E+29    8.044E+04    1.335E+05    1.141E-04    3.951E-01    7.193E-39     r       4.6
1.704E+09    1.540E-09    5.272E+29    8.088E+04    1.369E+05    1.165E-04    3.939E-01    8.451E-39     r       4.6
1.704E+09    1.618E-09    5.272E+29    8.178E+04    1.440E+05    1.212E-04    3.915E-01    1.163E-38     r       4.6
1.704E+09    1.659E-09    5.272E+29    8.223E+04    1.476E+05    1.236E-04    3.903E-01    1.361E-38     r       4.6
1.704E+09    1.742E-09    5.272E+29    8.313E+04    1.551E+05    1.285E-04    3.880E-01    1.861E-38     r       4.6
1.703E+09    1.785E-09    5.272E+29    8.357E+04    1.589E+05    1.310E-04    3.868E-01    2.173E-38     r       4.6
1.703E+09    1.873E-09    5.272E+29    8.447E+04    1.669E+05    1.362E-04    3.845E-01    2.952E-38     r       4.6
1.703E+09    2.060E-09    5.272E+29    8.627E+04    1.837E+05    1.469E-04    3.800E-01    5.384E-38     r       4.6
1.703E+09    2.159E-09    5.272E+29    8.717E+04    1.926E+05    1.525E-04    3.779E-01    7.230E-38     r       4.6
1.702E+09    2.368E-09    5.272E+29    8.898E+04    2.114E+05    1.642E-04    3.736E-01    1.289E-37     r       4.6
1.702E+09    2.478E-09    5.272E+29    8.988E+04    2.213E+05    1.703E-04    3.715E-01    1.713E-37     r       4.6
1.702E+09    2.711E-09    5.272E+29    9.168E+04    2.424E+05    1.829E-04    3.675E-01    2.991E-37     r       4.6
1.701E+09    2.834E-09    5.272E+29    9.259E+04    2.534E+05    1.895E-04    3.655E-01    3.932E-37     r       4.6
1.701E+09    3.093E-09    5.272E+29    9.440E+04    2.768E+05    2.032E-04    3.616E-01    6.731E-37     r       4.6
1.701E+09    3.229E-09    5.272E+29    9.531E+04    2.891E+05    2.103E-04    3.597E-01    8.766E-37     r       4.6
1.700E+09    3.516E-09    5.272E+29    9.712E+04    3.151E+05    2.250E-04    3.559E-01    1.473E-36     r       4.6
1.700E+09    3.666E-09    5.272E+29    9.803E+04    3.287E+05    2.327E-04    3.541E-01    1.901E-36     r       4.6
1.700E+09    3.983E-09    5.272E+29    9.985E+04    3.574E+05    2.486E-04    3.505E-01    3.139E-36     r       4.6
1.699E+09    4.149E-09    5.272E+29    1.008E+05    3.725E+05    2.568E-04    3.488E-01    4.017E-36     r       4.6
1.699E+09    4.498E-09    5.272E+29    1.026E+05    4.041E+05    2.739E-04    3.453E-01    6.524E-36     r       4.6
1.699E+09    4.681E-09    5.272E+29    1.035E+05    4.208E+05    2.828E-04    3.437E-01    8.282E-36     r       4.6
1.698E+09    5.065E-09    5.272E+29    1.053E+05    4.556E+05    3.011E-04    3.404E-01    1.325E-35     r       4.6
1.698E+09    5.266E-09    5.272E+29    1.062E+05    4.739E+05    3.106E-04    3.387E-01    1.669E-35     r       4.6
1.698E+09    5.687E-09    5.272E+29    1.081E+05    5.122E+05    3.303E-04    3.356E-01    2.630E-35     r       4.6
1.697E+09    5.907E-09    5.272E+29    1.090E+05    5.322E+05    3.404E-04    3.340E-01    3.290E-35     r       4.6
1.697E+09    6.367E-09    5.272E+29    1.108E+05    5.742E+05    3.614E-04    3.310E-01    5.113E-35     r       4.6
1.697E+09    6.608E-09    5.272E+29    1.117E+05    5.962E+05    3.723E-04    3.295E-01    6.354E-35     r       4.6
1.696E+09    7.111E-09    5.272E+29    1.136E+05    6.421E+05    3.947E-04    3.265E-01    9.746E-35     r       4.6
1.696E+09    7.373E-09    5.272E+29    1.145E+05    6.661E+05    4.063E-04    3.251E-01    1.203E-34     r       4.6
1.696E+09    7.921E-09    5.272E+29    1.163E+05    7.162E+05    4.302E-04    3.222E-01    1.823E-34     r       4.6
1.695E+09    8.207E-09    5.272E+29    1.172E+05    7.423E+05    4.426E-04    3.208E-01    2.237E-34     r       4.6
1.695E+09    8.803E-09    5.272E+29    1.191E+05    7.969E+05    4.681E-04    3.181E-01    3.349E-34     r       4.6
1.695E+09    9.114E-09    5.272E+29    1.200E+05    8.254E+05    4.812E-04    3.168E-01    4.085E-34     r       4.6
1.694E+09    9.761E-09    5.272E+29    1.218E+05    8.848E+05    5.083E-04    3.141E-01    6.048E-34     r       4.6
1.694E+09    1.010E-08    5.272E+29    1.228E+05    9.157E+05    5.222E-04    3.128E-01    7.338E-34     r       4.6
1.694E+09    1.080E-08    5.272E+29    1.246E+05    9.801E+05    5.510E-04    3.103E-01    1.075E-33     r       4.6
1.694E+09    1.116E-08    5.272E+29    1.255E+05    1.014E+06    5.658E-04    3.090E-01    1.297E-33     r       4.6
1.693E+09    1.192E-08    5.272E+29    1.274E+05    1.083E+06    5.963E-04    3.065E-01    1.881E-33     r       4.6
1.693E+09    1.232E-08    5.272E+29    1.283E+05    1.120E+06    6.120E-04    3.053E-01    2.259E-33     r       4.6
1.692E+09    1.314E-08    5.272E+29    1.302E+05    1.195E+06    6.443E-04    3.029E-01    3.243E-33     r       4.5
1.692E+09    1.356E-08    5.272E+29    1.311E+05    1.235E+06    6.609E-04    3.018E-01    3.876E-33     r       4.6
1.692E+09    1.445E-08    5.272E+29    1.329E+05    1.316E+06    6.951E-04    2.994E-01    5.513E-33     r       4.5
1.692E+09    1.491E-08    5.272E+29    1.339E+05    1.359E+06    7.127E-04    2.983E-01    6.560E-33     r       4.6
1.691E+09    1.586E-08    5.272E+29    1.357E+05    1.447E+06    7.489E-04    2.961E-01    9.249E-33     r       4.5
1.691E+09    1.635E-08    5.272E+29    1.367E+05    1.492E+06    7.674E-04    2.950E-01    1.096E-32     r       4.6
1.690E+09    1.738E-08    5.272E+29    1.385E+05    1.587E+06    8.056E-04    2.928E-01    1.532E-32     r       4.5
1.690E+09    1.791E-08    5.272E+29    1.395E+05    1.636E+06    8.252E-04    2.917E-01    1.807E-32     r       4.5
1.690E+09    1.901E-08    5.272E+29    1.413E+05    1.738E+06    8.654E-04    2.896E-01    2.506E-32     r       4.5
1.690E+09    1.958E-08    5.272E+29    1.423E+05    1.791E+06    8.861E-04    2.886E-01    2.945E-32     r       4.5
1.689E+09    2.076E-08    5.272E+29    1.441E+05    1.901E+06    9.285E-04    2.865E-01    4.052E-32     r       4.5
1.689E+09    2.137E-08    5.272E+29    1.451E+05    1.957E+06    9.502E-04    2.855E-01    4.744E-32     r       4.5
1.689E+09    2.263E-08    5.272E+29    1.469E+05    2.075E+06    9.949E-04    2.835E-01    6.479E-32     r       4.5
1.688E+09    2.329E-08    5.272E+29    1.479E+05    2.136E+06    1.018E-03    2.825E-01    7.558E-32     r       4.5
1.688E+09    2.464E-08    5.272E+29    1.497E+05    2.262E+06    1.065E-03    2.806E-01    1.025E-31     r       4.5
1.688E+09    2.534E-08    5.272E+29    1.507E+05    2.327E+06    1.089E-03    2.797E-01    1.191E-31     r       4.5
1.687E+09    2.678E-08    5.272E+29    1.526E+05    2.462E+06    1.138E-03    2.778E-01    1.604E-31     r       4.5
1.687E+09    2.753E-08    5.272E+29    1.535E+05    2.531E+06    1.163E-03    2.768E-01    1.858E-31     r       4.5
1.687E+09    2.907E-08    5.272E+29    1.554E+05    2.675E+06    1.215E-03    2.750E-01    2.486E-31     r       4.5
1.686E+09    2.986E-08    5.272E+29    1.563E+05    2.750E+06    1.242E-03    2.741E-01    2.871E-31     r       4.5
1.686E+09    3.151E-08    5.272E+29    1.582E+05    2.903E+06    1.296E-03    2.723E-01    3.817E-31     r       4.5
1.686E+09    3.236E-08    5.272E+29    1.591E+05    2.983E+06    1.324E-03    2.715E-01    4.394E-31     r       4.5
1.685E+09    3.411E-08    5.272E+29    1.610E+05    3.147E+06    1.381E-03    2.697E-01    5.805E-31     r       4.5
1.685E+09    3.501E-08    5.272E+29    1.620E+05    3.232E+06    1.410E-03    2.689E-01    6.663E-31     r       4.5
1.685E+09    3.687E-08    5.272E+29    1.639E+05    3.406E+06    1.470E-03    2.672E-01    8.753E-31     r       4.5
1.684E+09    3.783E-08    5.272E+29    1.648E+05    3.497E+06    1.500E-03    2.664E-01    1.002E-30     r       4.5
1.684E+09    3.981E-08    5.272E+29    1.667E+05    3.683E+06    1.563E-03    2.647E-01    1.308E-30     r       4.5
1.684E+09    4.083E-08    5.272E+29    1.676E+05    3.779E+06    1.595E-03    2.639E-01    1.493E-30     r       4.5
