   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
6.126E+08    1.345E-09    8.322E+24    2.308E+04    4.969E+04    1.606E-04    3.757E+01    6.502E-56     r       4.6
6.125E+08    1.405E-09    8.322E+24    2.330E+04    5.194E+04    1.662E-04    3.735E+01    9.767E-56     r       4.6
6.124E+08    1.532E-09    8.322E+24    2.375E+04    5.666E+04    1.780E-04    3.693E+01    2.172E-55     r       4.6
6.123E+08    1.598E-09    8.322E+24    2.397E+04    5.915E+04    1.840E-04    3.672E+01    3.215E-55     r       4.6
6.121E+08    1.738E-09    8.322E+24    2.441E+04    6.438E+04    1.967E-04    3.631E+01    6.951E-55     r       4.6
6.121E+08    1.812E-09    8.322E+24    2.464E+04    6.713E+04    2.032E-04    3.612E+01    1.015E-54     r       4.6
6.119E+08    1.966E-09    8.322E+24    2.508E+04    7.290E+04    2.168E-04    3.573E+01    2.138E-54     r       4.6
6.118E+08    2.047E-09    8.322E+24    2.530E+04    7.593E+04    2.238E-04    3.554E+01    3.082E-54     r       4.6
6.117E+08    2.216E-09    8.322E+24    2.575E+04    8.229E+04    2.384E-04    3.516E+01    6.330E-54     r       4.6
6.116E+08    2.305E-09    8.322E+24    2.597E+04    8.563E+04    2.459E-04    3.498E+01    9.018E-54     r       4.6
6.114E+08    2.491E-09    8.322E+24    2.642E+04    9.261E+04    2.615E-04    3.462E+01    1.809E-53     r       4.6
6.114E+08    2.589E-09    8.322E+24    2.664E+04    9.627E+04    2.695E-04    3.445E+01    2.548E-53     r       4.6
6.112E+08    2.792E-09    8.322E+24    2.709E+04    1.039E+05    2.862E-04    3.410E+01    5.001E-53     r       4.6
6.111E+08    2.899E-09    8.322E+24    2.731E+04    1.079E+05    2.948E-04    3.393E+01    6.968E-53     r       4.6
6.110E+08    3.121E-09    8.322E+24    2.776E+04    1.163E+05    3.125E-04    3.360E+01    1.339E-52     r       4.6
6.109E+08    3.237E-09    8.322E+24    2.798E+04    1.207E+05    3.217E-04    3.344E+01    1.847E-52     r       4.6
6.107E+08    3.479E-09    8.322E+24    2.843E+04    1.298E+05    3.406E-04    3.312E+01    3.481E-52     r       4.6
6.107E+08    3.606E-09    8.322E+24    2.865E+04    1.346E+05    3.504E-04    3.297E+01    4.756E-52     r       4.6
6.105E+08    3.869E-09    8.322E+24    2.910E+04    1.446E+05    3.705E-04    3.266E+01    8.795E-52     r       4.6
6.104E+08    4.006E-09    8.322E+24    2.933E+04    1.497E+05    3.809E-04    3.251E+01    1.191E-51     r       4.6
6.103E+08    4.292E-09    8.322E+24    2.977E+04    1.606E+05    4.023E-04    3.221E+01    2.163E-51     r       4.6
6.102E+08    4.441E-09    8.322E+24    3.000E+04    1.662E+05    4.133E-04    3.207E+01    2.903E-51     r       4.6
6.100E+08    4.751E-09    8.322E+24    3.045E+04    1.780E+05    4.360E-04    3.178E+01    5.187E-51     r       4.6
6.100E+08    4.913E-09    8.322E+24    3.067E+04    1.841E+05    4.477E-04    3.164E+01    6.905E-51     r       4.6
6.098E+08    5.248E-09    8.322E+24    3.112E+04    1.968E+05    4.718E-04    3.137E+01    1.214E-50     r       4.6
6.097E+08    5.422E-09    8.322E+24    3.134E+04    2.034E+05    4.841E-04    3.123E+01    1.603E-50     r       4.6
6.096E+08    5.784E-09    8.322E+24    3.179E+04    2.172E+05    5.096E-04    3.096E+01    2.776E-50     r       4.6
6.095E+08    5.972E-09    8.322E+24    3.202E+04    2.244E+05    5.227E-04    3.083E+01    3.639E-50     r       4.6
6.093E+08    6.363E-09    8.322E+24    3.247E+04    2.392E+05    5.497E-04    3.057E+01    6.211E-50     r       4.6
6.093E+08    6.565E-09    8.322E+24    3.269E+04    2.469E+05    5.635E-04    3.045E+01    8.085E-50     r       4.6
6.091E+08    6.986E-09    8.322E+24    3.314E+04    2.630E+05    5.919E-04    3.020E+01    1.361E-49     r       4.6
6.090E+08    7.204E-09    8.322E+24    3.337E+04    2.713E+05    6.066E-04    3.008E+01    1.759E-49     r       4.6
6.089E+08    7.656E-09    8.322E+24    3.382E+04    2.886E+05    6.366E-04    2.983E+01    2.922E-49     r       4.6
6.088E+08    7.890E-09    8.322E+24    3.404E+04    2.975E+05    6.520E-04    2.971E+01    3.754E-49     r       4.6
6.086E+08    8.375E-09    8.322E+24    3.449E+04    3.161E+05    6.836E-04    2.948E+01    6.156E-49     r       4.6
6.086E+08    8.627E-09    8.322E+24    3.472E+04    3.257E+05    6.999E-04    2.936E+01    7.859E-49     r       4.6
6.084E+08    9.147E-09    8.322E+24    3.517E+04    3.456E+05    7.332E-04    2.914E+01    1.273E-48     r       4.6
6.083E+08    9.416E-09    8.322E+24    3.539E+04    3.560E+05    7.503E-04    2.903E+01    1.616E-48     r       4.6
6.082E+08    9.973E-09    8.322E+24    3.585E+04    3.773E+05    7.853E-04    2.880E+01    2.589E-48     r       4.6
6.081E+08    1.026E-08    8.322E+24    3.607E+04    3.884E+05    8.033E-04    2.870E+01    3.267E-48     r       4.6
6.079E+08    1.086E-08    8.322E+24    3.652E+04    4.113E+05    8.401E-04    2.848E+01    5.175E-48     r       4.6
6.079E+08    1.116E-08    8.322E+24    3.675E+04    4.231E+05    8.590E-04    2.838E+01    6.496E-48     r       4.6
6.077E+08    1.180E-08    8.322E+24    3.720E+04    4.476E+05    8.977E-04    2.817E+01    1.018E-47     r       4.6
6.076E+08    1.213E-08    8.322E+24    3.743E+04    4.603E+05    9.175E-04    2.807E+01    1.271E-47     r       4.6
6.075E+08    1.281E-08    8.322E+24    3.788E+04    4.864E+05    9.581E-04    2.786E+01    1.972E-47     r       4.6
6.074E+08    1.316E-08    8.322E+24    3.811E+04    5.000E+05    9.789E-04    2.776E+01    2.450E-47     r       4.6
6.073E+08    1.388E-08    8.322E+24    3.856E+04    5.279E+05    1.021E-03    2.757E+01    3.764E-47     r       4.6
6.072E+08    1.426E-08    8.322E+24    3.878E+04    5.423E+05    1.043E-03    2.747E+01    4.654E-47     r       4.6
6.070E+08    1.503E-08    8.322E+24    3.924E+04    5.721E+05    1.088E-03    2.728E+01    7.083E-47     r       4.6
6.069E+08    1.542E-08    8.322E+24    3.946E+04    5.875E+05    1.111E-03    2.718E+01    8.718E-47     r       4.6
6.068E+08    1.624E-08    8.322E+24    3.992E+04    6.192E+05    1.157E-03    2.700E+01    1.315E-46     r       4.6
6.067E+08    1.666E-08    8.322E+24    4.014E+04    6.355E+05    1.181E-03    2.691E+01    1.611E-46     r       4.6
6.066E+08    1.753E-08    8.322E+24    4.060E+04    6.693E+05    1.230E-03    2.673E+01    2.409E-46     r       4.6
6.065E+08    1.798E-08    8.322E+24    4.082E+04    6.867E+05    1.255E-03    2.664E+01    2.939E-46     r       4.6
6.063E+08    1.891E-08    8.322E+24    4.128E+04    7.225E+05    1.306E-03    2.646E+01    4.358E-46     r       4.6
6.062E+08    1.938E-08    8.322E+24    4.151E+04    7.410E+05    1.332E-03    2.637E+01    5.295E-46     r       4.6
6.061E+08    2.036E-08    8.322E+24    4.196E+04    7.791E+05    1.385E-03    2.620E+01    7.788E-46     r       4.6
6.060E+08    2.086E-08    8.322E+24    4.219E+04    7.987E+05    1.413E-03    2.611E+01    9.426E-46     r       4.6
6.059E+08    2.190E-08    8.322E+24    4.264E+04    8.391E+05    1.468E-03    2.595E+01    1.376E-45     r       4.6
6.058E+08    2.243E-08    8.322E+24    4.287E+04    8.599E+05    1.497E-03    2.586E+01    1.659E-45     r       4.6
6.056E+08    2.353E-08    8.322E+24    4.333E+04    9.028E+05    1.555E-03    2.570E+01    2.402E-45     r       4.6
6.053E+08    2.585E-08    8.322E+24    4.424E+04    9.935E+05    1.676E-03    2.538E+01    4.967E-45     r       4.6
6.052E+08    2.708E-08    8.322E+24    4.469E+04    1.042E+06    1.739E-03    2.523E+01    7.093E-45     r       4.6
6.048E+08    2.967E-08    8.322E+24    4.561E+04    1.143E+06    1.870E-03    2.492E+01    1.427E-44     r       4.6
6.047E+08    3.104E-08    8.322E+24    4.606E+04    1.197E+06    1.939E-03    2.477E+01    2.011E-44     r       4.6
6.044E+08    3.392E-08    8.322E+24    4.698E+04    1.310E+06    2.081E-03    2.448E+01    3.943E-44     r       4.6
6.042E+08    3.543E-08    8.322E+24    4.743E+04    1.370E+06    2.155E-03    2.434E+01    5.487E-44     r       4.6
6.039E+08    3.863E-08    8.322E+24    4.835E+04    1.496E+06    2.308E-03    2.406E+01    1.050E-43     r       4.6
6.038E+08    4.030E-08    8.322E+24    4.881E+04    1.562E+06    2.388E-03    2.393E+01    1.445E-43     r       4.6
6.034E+08    4.383E-08    8.322E+24    4.972E+04    1.702E+06    2.554E-03    2.366E+01    2.704E-43     r       4.6
6.033E+08    4.569E-08    8.322E+24    5.018E+04    1.775E+06    2.639E-03    2.353E+01    3.680E-43     r       4.6
6.030E+08    4.958E-08    8.322E+24    5.110E+04    1.930E+06    2.818E-03    2.328E+01    6.742E-43     r       4.6
6.028E+08    5.162E-08    8.322E+24    5.156E+04    2.011E+06    2.910E-03    2.315E+01    9.081E-43     r       4.6
6.025E+08    5.590E-08    8.322E+24    5.248E+04    2.181E+06    3.101E-03    2.291E+01    1.631E-42     r       4.6
