   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
2.062E+09    2.303E-12    1.311E+30    2.853E+04    1.692E+02    5.843E-09    3.896E-02    6.748E-57     r      64.5
2.062E+09    2.306E-12    1.311E+30    2.853E+04    1.694E+02    6.351E-09    3.930E-02    7.336E-57     *      99.9
2.062E+09    2.312E-12    1.311E+30    2.853E+04    1.699E+02    7.505E-09    4.006E-02    8.672E-57     *      99.9
2.062E+09    2.327E-12    1.311E+30    2.853E+04    1.710E+02    1.048E-08    4.192E-02    1.212E-56     *      99.9
2.061E+09    2.379E-12    1.311E+30    2.853E+04    1.749E+02    2.041E-08    4.750E-02    2.368E-56     *      99.9
2.058E+09    2.670E-12    1.311E+30    2.855E+04    1.967E+02    7.627E-08    7.269E-02    9.058E-56     *      99.9
2.057E+09    3.044E-12    1.311E+30    2.858E+04    2.247E+02    1.473E-07    9.925E-02    1.825E-55     *      99.9
2.057E+09    3.345E-12    1.311E+30    2.862E+04    2.473E+02    2.040E-07    1.183E-01    2.640E-55     r      80.1
2.057E+09    3.536E-12    1.311E+30    2.864E+04    2.617E+02    2.398E-07    1.297E-01    3.201E-55     r      65.5
2.057E+09    3.644E-12    1.311E+30    2.866E+04    2.698E+02    2.599E-07    1.359E-01    3.535E-55     r      58.8
2.056E+09    3.887E-12    1.311E+30    2.869E+04    2.881E+02    3.050E-07    1.493E-01    4.342E-55     r      52.3
2.056E+09    4.025E-12    1.311E+30    2.871E+04    2.984E+02    3.302E-07    1.566E-01    4.831E-55     r      46.6
2.056E+09    4.334E-12    1.311E+30    2.877E+04    3.216E+02    3.867E-07    1.722E-01    6.043E-55     r      41.2
2.056E+09    4.507E-12    1.311E+30    2.880E+04    3.347E+02    4.183E-07    1.806E-01    6.798E-55     r      36.5
2.056E+09    4.898E-12    1.311E+30    2.887E+04    3.642E+02    4.886E-07    1.985E-01    8.729E-55     r      32.1
2.055E+09    5.117E-12    1.311E+30    2.892E+04    3.807E+02    5.276E-07    2.080E-01    9.973E-55     r      28.3
2.055E+09    5.609E-12    1.311E+30    2.903E+04    4.177E+02    6.142E-07    2.280E-01    1.328E-54     r      24.9
2.055E+09    5.885E-12    1.311E+30    2.909E+04    4.385E+02    6.621E-07    2.384E-01    1.550E-54     r      22.0
2.055E+09    6.500E-12    1.311E+30    2.924E+04    4.849E+02    7.676E-07    2.600E-01    2.165E-54     r      19.3
2.055E+09    6.844E-12    1.311E+30    2.933E+04    5.108E+02    8.255E-07    2.710E-01    2.597E-54     r      17.1
2.055E+09    7.025E-12    1.311E+30    2.938E+04    5.245E+02    8.558E-07    2.766E-01    2.855E-54     r      16.1
2.054E+09    7.407E-12    1.311E+30    2.948E+04    5.534E+02    9.191E-07    2.877E-01    3.480E-54     r      15.2
2.054E+09    7.609E-12    1.311E+30    2.954E+04    5.686E+02    9.522E-07    2.933E-01    3.858E-54     r      14.3
2.054E+09    8.034E-12    1.311E+30    2.966E+04    6.007E+02    1.021E-06    3.044E-01    4.784E-54     r      13.5
2.054E+09    8.258E-12    1.311E+30    2.972E+04    6.177E+02    1.057E-06    3.099E-01    5.353E-54     r      12.8
2.054E+09    8.730E-12    1.311E+30    2.986E+04    6.533E+02    1.132E-06    3.208E-01    6.763E-54     r      12.1
2.054E+09    8.978E-12    1.311E+30    2.994E+04    6.720E+02    1.171E-06    3.261E-01    7.639E-54     r      11.5
2.054E+09    9.501E-12    1.311E+30    3.009E+04    7.115E+02    1.253E-06    3.366E-01    9.840E-54     r      10.9
2.054E+09    9.775E-12    1.311E+30    3.018E+04    7.322E+02    1.295E-06    3.418E-01    1.122E-53     r      10.4
2.054E+09    1.035E-11    1.311E+30    3.035E+04    7.758E+02    1.382E-06    3.517E-01    1.475E-53     r       9.9
2.054E+09    1.065E-11    1.311E+30    3.045E+04    7.987E+02    1.428E-06    3.566E-01    1.699E-53     r       9.4
2.053E+09    1.129E-11    1.311E+30    3.064E+04    8.467E+02    1.522E-06    3.659E-01    2.277E-53     r       9.0
2.053E+09    1.162E-11    1.311E+30    3.075E+04    8.719E+02    1.570E-06    3.703E-01    2.649E-53     r       8.6
2.053E+09    1.232E-11    1.311E+30    3.097E+04    9.247E+02    1.671E-06    3.788E-01    3.618E-53     r       8.3
2.053E+09    1.269E-11    1.311E+30    3.108E+04    9.524E+02    1.723E-06    3.829E-01    4.248E-53     r       8.0
2.053E+09    1.345E-11    1.311E+30    3.132E+04    1.010E+03    1.830E-06    3.905E-01    5.909E-53     r       7.7
2.053E+09    1.385E-11    1.311E+30    3.145E+04    1.041E+03    1.886E-06    3.940E-01    6.998E-53     r       7.4
2.053E+09    1.469E-11    1.311E+30    3.171E+04    1.104E+03    2.000E-06    4.007E-01    9.896E-53     r       7.2
2.053E+09    1.512E-11    1.311E+30    3.184E+04    1.137E+03    2.059E-06    4.038E-01    1.181E-52     r       7.0
2.053E+09    1.604E-11    1.311E+30    3.212E+04    1.206E+03    2.180E-06    4.095E-01    1.695E-52     r       6.8
2.053E+09    1.651E-11    1.311E+30    3.226E+04    1.242E+03    2.243E-06    4.122E-01    2.037E-52     r       6.6
2.052E+09    1.750E-11    1.311E+30    3.256E+04    1.317E+03    2.371E-06    4.169E-01    2.961E-52     r       6.4
2.052E+09    1.802E-11    1.311E+30    3.271E+04    1.356E+03    2.437E-06    4.191E-01    3.580E-52     r       6.3
2.052E+09    1.910E-11    1.311E+30    3.303E+04    1.438E+03    2.573E-06    4.230E-01    5.259E-52     r       6.1
2.052E+09    1.966E-11    1.311E+30    3.319E+04    1.481E+03    2.643E-06    4.247E-01    6.388E-52     r       6.0
2.052E+09    2.083E-11    1.311E+30    3.352E+04    1.569E+03    2.787E-06    4.277E-01    9.464E-52     r       5.9
2.052E+09    2.144E-11    1.311E+30    3.369E+04    1.615E+03    2.861E-06    4.291E-01    1.154E-51     r       5.8
2.052E+09    2.270E-11    1.311E+30    3.403E+04    1.711E+03    3.012E-06    4.313E-01    1.721E-51     r       5.7
2.052E+09    2.336E-11    1.311E+30    3.421E+04    1.761E+03    3.090E-06    4.323E-01    2.104E-51     r       5.6
2.052E+09    2.472E-11    1.311E+30    3.457E+04    1.864E+03    3.250E-06    4.339E-01    3.151E-51     r       5.5
2.052E+09    2.543E-11    1.311E+30    3.475E+04    1.918E+03    3.332E-06    4.345E-01    3.859E-51     r       5.4
2.051E+09    2.690E-11    1.311E+30    3.512E+04    2.030E+03    3.500E-06    4.355E-01    5.796E-51     r       5.3
2.051E+09    2.766E-11    1.311E+30    3.531E+04    2.087E+03    3.587E-06    4.359E-01    7.106E-51     r       5.3
2.051E+09    2.924E-11    1.311E+30    3.569E+04    2.207E+03    3.764E-06    4.363E-01    1.069E-50     r       5.2
2.051E+09    3.006E-11    1.311E+30    3.588E+04    2.269E+03    3.854E-06    4.364E-01    1.310E-50     r       5.2
2.051E+09    3.175E-11    1.311E+30    3.627E+04    2.398E+03    4.040E-06    4.364E-01    1.970E-50     r       5.1
2.051E+09    3.263E-11    1.311E+30    3.646E+04    2.465E+03    4.136E-06    4.364E-01    2.415E-50     r       5.1
2.051E+09    3.445E-11    1.311E+30    3.686E+04    2.603E+03    4.331E-06    4.360E-01    3.627E-50     r       5.0
2.051E+09    3.539E-11    1.311E+30    3.706E+04    2.675E+03    4.431E-06    4.357E-01    4.443E-50     r       5.0
2.051E+09    3.734E-11    1.311E+30    3.747E+04    2.823E+03    4.637E-06    4.350E-01    6.656E-50     r       5.0
2.051E+09    3.835E-11    1.311E+30    3.767E+04    2.900E+03    4.742E-06    4.346E-01    8.142E-50     r       4.9
2.051E+09    4.043E-11    1.311E+30    3.808E+04    3.058E+03    4.957E-06    4.336E-01    1.216E-49     r       4.9
2.050E+09    4.151E-11    1.311E+30    3.829E+04    3.140E+03    5.067E-06    4.331E-01    1.485E-49     r       4.9
2.050E+09    4.373E-11    1.311E+30    3.871E+04    3.309E+03    5.293E-06    4.319E-01    2.210E-49     r       4.8
2.050E+09    4.488E-11    1.311E+30    3.892E+04    3.397E+03    5.409E-06    4.313E-01    2.693E-49     r       4.8
2.050E+09    4.725E-11    1.311E+30    3.934E+04    3.577E+03    5.645E-06    4.299E-01    3.991E-49     r       4.8
2.050E+09    4.848E-11    1.311E+30    3.955E+04    3.670E+03    5.766E-06    4.292E-01    4.853E-49     r       4.8
2.050E+09    5.101E-11    1.311E+30    3.998E+04    3.863E+03    6.014E-06    4.277E-01    7.159E-49     r       4.8
2.050E+09    5.231E-11    1.311E+30    4.019E+04    3.962E+03    6.141E-06    4.269E-01    8.685E-49     r       4.8
2.050E+09    5.500E-11    1.311E+30    4.062E+04    4.167E+03    6.400E-06    4.253E-01    1.275E-48     r       4.7
2.050E+09    5.639E-11    1.311E+30    4.084E+04    4.273E+03    6.532E-06    4.245E-01    1.542E-48     r       4.7
2.050E+09    5.925E-11    1.311E+30    4.127E+04    4.491E+03    6.804E-06    4.228E-01    2.252E-48     r       4.7
2.049E+09    6.073E-11    1.311E+30    4.149E+04    4.603E+03    6.942E-06    4.219E-01    2.718E-48     r       4.7
2.049E+09    6.377E-11    1.311E+30    4.192E+04    4.835E+03    7.226E-06    4.202E-01    3.948E-48     r       4.7
2.049E+09    6.533E-11    1.311E+30    4.214E+04    4.954E+03    7.371E-06    4.193E-01    4.752E-48     r       4.7
2.049E+09    6.856E-11    1.311E+30    4.258E+04    5.200E+03    7.667E-06    4.174E-01    6.865E-48     r       4.7
2.049E+09    7.540E-11    1.311E+30    4.347E+04    5.722E+03    8.285E-06    4.137E-01    1.417E-47     r       4.6
2.049E+09    7.902E-11    1.311E+30    4.391E+04    5.998E+03    8.608E-06    4.118E-01    2.025E-47     r       4.6
2.049E+09    8.669E-11    1.311E+30    4.480E+04    6.584E+03    9.281E-06    4.080E-01    4.088E-47     r       4.6
2.048E+09    9.074E-11    1.311E+30    4.525E+04    6.893E+03    9.632E-06    4.061E-01    5.777E-47     r       4.6
2.048E+09    9.931E-11    1.311E+30    4.615E+04    7.548E+03    1.036E-05    4.023E-01    1.141E-46     r       4.6
2.048E+09    1.038E-10    1.311E+30    4.660E+04    7.894E+03    1.074E-05    4.004E-01    1.595E-46     r       4.6
2.048E+09    1.134E-10    1.311E+30    4.751E+04    8.623E+03    1.154E-05    3.967E-01    3.084E-46     r       4.6
2.048E+09    1.184E-10    1.311E+30    4.796E+04    9.008E+03    1.195E-05    3.948E-01    4.267E-46     r       4.6
2.047E+09    1.290E-10    1.311E+30    4.888E+04    9.819E+03    1.280E-05    3.911E-01    8.081E-46     r       4.6
2.047E+09    1.346E-10    1.311E+30    4.933E+04    1.025E+04    1.325E-05    3.892E-01    1.106E-45     r       4.6
2.047E+09    1.463E-10    1.311E+30    5.025E+04    1.114E+04    1.417E-05    3.856E-01    2.054E-45     r       4.6
2.047E+09    1.525E-10    1.311E+30    5.071E+04    1.162E+04    1.465E-05    3.838E-01    2.785E-45     r       4.6
2.047E+09    1.655E-10    1.311E+30    5.163E+04    1.261E+04    1.565E-05    3.802E-01    5.073E-45     r       4.6
2.046E+09    1.723E-10    1.311E+30    5.209E+04    1.313E+04    1.617E-05    3.785E-01    6.815E-45     r       4.6
2.046E+09    1.865E-10    1.311E+30    5.301E+04    1.423E+04    1.724E-05    3.750E-01    1.219E-44     r       4.6
2.046E+09    1.940E-10    1.311E+30    5.347E+04    1.480E+04    1.779E-05    3.733E-01    1.622E-44     r       4.6
2.046E+09    2.097E-10    1.311E+30    5.440E+04    1.601E+04    1.894E-05    3.700E-01    2.851E-44     r       4.6
2.046E+09    2.180E-10    1.311E+30    5.487E+04    1.664E+04    1.954E-05    3.683E-01    3.764E-44     r       4.6
2.045E+09    2.352E-10    1.311E+30    5.580E+04    1.796E+04    2.077E-05    3.651E-01    6.504E-44     r       4.5
2.045E+09    2.442E-10    1.311E+30    5.626E+04    1.866E+04    2.141E-05    3.635E-01    8.516E-44     r       4.5
2.045E+09    2.631E-10    1.311E+30    5.720E+04    2.011E+04    2.273E-05    3.603E-01    1.448E-43     r       4.5
2.045E+09    2.729E-10    1.311E+30    5.766E+04    2.086E+04    2.341E-05    3.588E-01    1.882E-43     r       4.5
2.045E+09    2.935E-10    1.311E+30    5.860E+04    2.245E+04    2.482E-05    3.557E-01    3.152E-43     r       4.5
2.045E+09    3.043E-10    1.311E+30    5.907E+04    2.327E+04    2.555E-05    3.542E-01    4.065E-43     r       4.5
2.044E+09    3.267E-10    1.311E+30    6.000E+04    2.500E+04    2.705E-05    3.512E-01    6.712E-43     r       4.5
2.044E+09    3.385E-10    1.311E+30    6.047E+04    2.591E+04    2.783E-05    3.498E-01    8.594E-43     r       4.5
2.044E+09    3.629E-10    1.311E+30    6.142E+04    2.779E+04    2.943E-05    3.469E-01    1.399E-42     r       4.5
2.044E+09    3.756E-10    1.311E+30    6.189E+04    2.877E+04    3.025E-05    3.455E-01    1.780E-42     r       4.5
2.043E+09    4.022E-10    1.311E+30    6.283E+04    3.082E+04    3.196E-05    3.427E-01    2.860E-42     r       4.5
2.043E+09    4.160E-10    1.311E+30    6.330E+04    3.188E+04    3.284E-05    3.413E-01    3.614E-42     r       4.5
2.043E+09    4.448E-10    1.311E+30    6.425E+04    3.410E+04    3.465E-05    3.386E-01    5.736E-42     r       4.5
2.043E+09    4.597E-10    1.311E+30    6.472E+04    3.526E+04    3.558E-05    3.373E-01    7.203E-42     r       4.5
2.043E+09    4.909E-10    1.311E+30    6.567E+04    3.766E+04    3.750E-05    3.347E-01    1.129E-41     r       4.5
2.043E+09    5.071E-10    1.311E+30    6.614E+04    3.891E+04    3.849E-05    3.334E-01    1.410E-41     r       4.5
2.042E+09    5.408E-10    1.311E+30    6.709E+04    4.152E+04    4.053E-05    3.309E-01    2.185E-41     r       4.5
2.042E+09    5.583E-10    1.311E+30    6.756E+04    4.287E+04    4.158E-05    3.296E-01    2.713E-41     r       4.5
2.042E+09    5.946E-10    1.311E+30    6.852E+04    4.568E+04    4.373E-05    3.271E-01    4.159E-41     r       4.5
2.042E+09    6.135E-10    1.311E+30    6.899E+04    4.714E+04    4.484E-05    3.259E-01    5.135E-41     r       4.5
2.042E+09    6.526E-10    1.311E+30    6.995E+04    5.017E+04    4.712E-05    3.235E-01    7.789E-41     r       4.5
2.041E+09    6.729E-10    1.311E+30    7.042E+04    5.174E+04    4.829E-05    3.224E-01    9.568E-41     r       4.5
2.041E+09    7.151E-10    1.311E+30    7.138E+04    5.500E+04    5.070E-05    3.200E-01    1.437E-40     r       4.5
2.041E+09    7.369E-10    1.311E+30    7.186E+04    5.670E+04    5.194E-05    3.189E-01    1.756E-40     r       4.5
2.041E+09    7.822E-10    1.311E+30    7.281E+04    6.020E+04    5.448E-05    3.166E-01    2.611E-40     r       4.5
2.041E+09    8.056E-10    1.311E+30    7.329E+04    6.202E+04    5.579E-05    3.155E-01    3.176E-40     r       4.5
2.040E+09    8.542E-10    1.311E+30    7.425E+04    6.579E+04    5.847E-05    3.133E-01    4.679E-40     r       4.5
2.040E+09    8.794E-10    1.311E+30    7.473E+04    6.775E+04    5.984E-05    3.122E-01    5.667E-40     r       4.5
2.040E+09    9.315E-10    1.311E+30    7.569E+04    7.179E+04    6.267E-05    3.101E-01    8.273E-40     r       4.5
2.040E+09    9.584E-10    1.311E+30    7.617E+04    7.388E+04    6.412E-05    3.090E-01    9.975E-40     r       4.5
2.040E+09    1.014E-09    1.311E+30    7.713E+04    7.821E+04    6.709E-05    3.070E-01    1.444E-39     r       4.5
2.039E+09    1.043E-09    1.311E+30    7.761E+04    8.045E+04    6.861E-05    3.059E-01    1.734E-39     r       4.5
2.039E+09    1.103E-09    1.311E+30    7.858E+04    8.509E+04    7.173E-05    3.039E-01    2.489E-39     r       4.5
2.039E+09    1.133E-09    1.311E+30    7.906E+04    8.749E+04    7.334E-05    3.029E-01    2.976E-39     r       4.5
2.039E+09    1.197E-09    1.311E+30    8.003E+04    9.244E+04    7.662E-05    3.010E-01    4.239E-39     r       4.5
2.039E+09    1.230E-09    1.311E+30    8.051E+04    9.500E+04    7.830E-05    3.000E-01    5.049E-39     r       4.5
2.038E+09    1.298E-09    1.311E+30    8.148E+04    1.003E+05    8.174E-05    2.981E-01    7.137E-39     r       4.5
2.038E+09    1.333E-09    1.311E+30    8.196E+04    1.030E+05    8.351E-05    2.971E-01    8.469E-39     r       4.5
2.038E+09    1.405E-09    1.311E+30    8.293E+04    1.087E+05    8.712E-05    2.953E-01    1.188E-38     r       4.5
2.038E+09    1.443E-09    1.311E+30    8.341E+04    1.116E+05    8.897E-05    2.943E-01    1.405E-38     r       4.5
2.038E+09    1.520E-09    1.311E+30    8.438E+04    1.176E+05    9.276E-05    2.925E-01    1.957E-38     r       4.5
2.038E+09    1.560E-09    1.311E+30    8.487E+04    1.207E+05    9.469E-05    2.916E-01    2.306E-38     r       4.5
2.037E+09    1.642E-09    1.311E+30    8.584E+04    1.271E+05    9.866E-05    2.898E-01    3.191E-38     r       4.5
2.037E+09    1.684E-09    1.311E+30    8.633E+04    1.304E+05    1.007E-04    2.890E-01    3.747E-38     r       4.5
2.037E+09    1.771E-09    1.311E+30    8.730E+04    1.372E+05    1.048E-04    2.872E-01    5.151E-38     r       4.5
2.037E+09    1.816E-09    1.311E+30    8.779E+04    1.407E+05    1.070E-04    2.864E-01    6.029E-38     r       4.5
2.036E+09    1.908E-09    1.311E+30    8.876E+04    1.479E+05    1.113E-04    2.847E-01    8.235E-38     r       4.5
2.036E+09    1.956E-09    1.311E+30    8.925E+04    1.516E+05    1.135E-04    2.838E-01    9.610E-38     r       4.5
2.036E+09    2.054E-09    1.311E+30    9.022E+04    1.593E+05    1.180E-04    2.822E-01    1.304E-37     r       4.5
2.036E+09    2.105E-09    1.311E+30    9.071E+04    1.633E+05    1.204E-04    2.814E-01    1.518E-37     r       4.5
2.036E+09    2.209E-09    1.311E+30    9.169E+04    1.714E+05    1.251E-04    2.798E-01    2.048E-37     r       4.5
2.035E+09    2.429E-09    1.311E+30    9.365E+04    1.886E+05    1.350E-04    2.766E-01    3.687E-37     r       4.5
2.035E+09    2.545E-09    1.311E+30    9.463E+04    1.978E+05    1.401E-04    2.751E-01    4.919E-37     r       4.5
2.034E+09    2.791E-09    1.311E+30    9.659E+04    2.171E+05    1.509E-04    2.721E-01    8.664E-37     r       4.5
2.034E+09    2.921E-09    1.311E+30    9.757E+04    2.273E+05    1.565E-04    2.706E-01    1.144E-36     r       4.5
2.034E+09    3.195E-09    1.311E+30    9.954E+04    2.488E+05    1.681E-04    2.677E-01    1.974E-36     r       4.5
2.033E+09    3.340E-09    1.311E+30    1.005E+05    2.602E+05    1.742E-04    2.663E-01    2.581E-36     r       4.5
2.033E+09    3.645E-09    1.311E+30    1.025E+05    2.842E+05    1.868E-04    2.636E-01    4.369E-36     r       4.5
2.033E+09    3.805E-09    1.311E+30    1.035E+05    2.968E+05    1.934E-04    2.622E-01    5.658E-36     r       4.5
2.032E+09    4.143E-09    1.311E+30    1.055E+05    3.235E+05    2.070E-04    2.596E-01    9.407E-36     r       4.5
2.032E+09    4.321E-09    1.311E+30    1.065E+05    3.375E+05    2.140E-04    2.583E-01    1.208E-35     r       4.5
2.031E+09    4.694E-09    1.311E+30    1.084E+05    3.669E+05    2.287E-04    2.558E-01    1.974E-35     r       4.5
2.031E+09    4.890E-09    1.311E+30    1.094E+05    3.824E+05    2.363E-04    2.545E-01    2.514E-35     r       4.5
2.031E+09    5.301E-09    1.311E+30    1.114E+05    4.149E+05    2.521E-04    2.521E-01    4.044E-35     r       4.5
2.030E+09    5.517E-09    1.311E+30    1.124E+05    4.320E+05    2.603E-04    2.509E-01    5.110E-35     r       4.5
2.030E+09    5.970E-09    1.311E+30    1.144E+05    4.678E+05    2.772E-04    2.486E-01    8.096E-35     r       4.5
2.029E+09    6.207E-09    1.311E+30    1.154E+05    4.866E+05    2.860E-04    2.474E-01    1.015E-34     r       4.5
2.029E+09    6.703E-09    1.311E+30    1.174E+05    5.260E+05    3.041E-04    2.452E-01    1.586E-34     r       4.5
2.029E+09    6.963E-09    1.311E+30    1.184E+05    5.466E+05    3.135E-04    2.441E-01    1.976E-34     r       4.5
2.028E+09    7.506E-09    1.311E+30    1.204E+05    5.898E+05    3.330E-04    2.419E-01    3.045E-34     r       4.5
2.028E+09    7.790E-09    1.311E+30    1.214E+05    6.123E+05    3.430E-04    2.408E-01    3.768E-34     r       4.5
2.027E+09    8.384E-09    1.311E+30    1.234E+05    6.596E+05    3.638E-04    2.388E-01    5.732E-34     r       4.5
2.027E+09    8.694E-09    1.311E+30    1.244E+05    6.842E+05    3.745E-04    2.377E-01    7.049E-34     r       4.5
2.027E+09    9.341E-09    1.311E+30    1.264E+05    7.358E+05    3.966E-04    2.357E-01    1.059E-33     r       4.5
2.026E+09    9.679E-09    1.311E+30    1.274E+05    7.627E+05    4.081E-04    2.347E-01    1.295E-33     r       4.5
2.026E+09    1.038E-08    1.311E+30    1.294E+05    8.189E+05    4.317E-04    2.328E-01    1.924E-33     r       4.5
2.026E+09    1.075E-08    1.311E+30    1.304E+05    8.482E+05    4.438E-04    2.318E-01    2.339E-33     r       4.5
2.025E+09    1.152E-08    1.311E+30    1.325E+05    9.093E+05    4.689E-04    2.300E-01    3.437E-33     r       4.5
2.025E+09    1.191E-08    1.311E+30    1.335E+05    9.412E+05    4.819E-04    2.290E-01    4.156E-33     r       4.5
2.024E+09    1.274E-08    1.311E+30    1.355E+05    1.008E+06    5.085E-04    2.272E-01    6.044E-33     r       4.5
2.024E+09    1.317E-08    1.311E+30    1.365E+05    1.042E+06    5.223E-04    2.263E-01    7.270E-33     r       4.5
2.024E+09    1.407E-08    1.311E+30    1.385E+05    1.114E+06    5.506E-04    2.246E-01    1.047E-32     r       4.5
2.023E+09    1.454E-08    1.311E+30    1.395E+05    1.152E+06    5.651E-04    2.237E-01    1.253E-32     r       4.5
2.023E+09    1.551E-08    1.311E+30    1.416E+05    1.229E+06    5.951E-04    2.220E-01    1.787E-32     r       4.5
2.023E+09    1.601E-08    1.311E+30    1.426E+05    1.270E+06    6.105E-04    2.212E-01    2.129E-32     r       4.5
2.022E+09    1.706E-08    1.311E+30    1.446E+05    1.354E+06    6.423E-04    2.195E-01    3.010E-32     r       4.5
2.022E+09    1.760E-08    1.311E+30    1.456E+05    1.398E+06    6.586E-04    2.187E-01    3.570E-32     r       4.5
2.021E+09    1.873E-08    1.311E+30    1.477E+05    1.489E+06    6.921E-04    2.171E-01    5.002E-32     r       4.5
2.021E+09    1.932E-08    1.311E+30    1.487E+05    1.536E+06    7.094E-04    2.163E-01    5.908E-32     r       4.5
2.020E+09    2.053E-08    1.311E+30    1.507E+05    1.634E+06    7.448E-04    2.148E-01    8.210E-32     r       4.5
2.020E+09    2.116E-08    1.311E+30    1.518E+05    1.684E+06    7.630E-04    2.140E-01    9.658E-32     r       4.5
2.020E+09    2.246E-08    1.311E+30    1.538E+05    1.790E+06    8.004E-04    2.125E-01    1.331E-31     r       4.5
2.019E+09    2.314E-08    1.311E+30    1.548E+05    1.844E+06    8.196E-04    2.118E-01    1.560E-31     r       4.5
2.019E+09    2.453E-08    1.311E+30    1.569E+05    1.957E+06    8.591E-04    2.103E-01    2.135E-31     r       4.5
2.019E+09    2.526E-08    1.311E+30    1.579E+05    2.016E+06    8.793E-04    2.096E-01    2.492E-31     r       4.5
2.018E+09    2.676E-08    1.311E+30    1.600E+05    2.137E+06    9.208E-04    2.082E-01    3.385E-31     r       4.5
2.018E+09    2.753E-08    1.311E+30    1.610E+05    2.200E+06    9.421E-04    2.075E-01    3.937E-31     r       4.5
2.017E+09    2.913E-08    1.311E+30    1.630E+05    2.330E+06    9.858E-04    2.061E-01    5.310E-31     r       4.5
2.017E+09    2.996E-08    1.311E+30    1.641E+05    2.397E+06    1.008E-03    2.055E-01    6.157E-31     r       4.5
2.017E+09    3.168E-08    1.311E+30    1.661E+05    2.537E+06    1.054E-03    2.041E-01    8.248E-31     r       4.5
2.016E+09    3.256E-08    1.311E+30    1.672E+05    2.609E+06    1.078E-03    2.035E-01    9.530E-31     r       4.5
2.016E+09    3.439E-08    1.311E+30    1.692E+05    2.758E+06    1.126E-03    2.022E-01    1.269E-30     r       4.5
2.016E+09    3.534E-08    1.311E+30    1.702E+05    2.835E+06    1.151E-03    2.015E-01    1.461E-30     r       4.5
2.015E+09    3.729E-08    1.311E+30    1.723E+05    2.994E+06    1.201E-03    2.003E-01    1.933E-30     r       4.5
2.015E+09    3.830E-08    1.311E+30    1.733E+05    3.076E+06    1.227E-03    1.996E-01    2.220E-30     r       4.5
2.014E+09    4.038E-08    1.311E+30    1.754E+05    3.246E+06    1.280E-03    1.984E-01    2.919E-30     r       4.5
2.014E+09    4.145E-08    1.311E+30    1.764E+05    3.333E+06    1.307E-03    1.978E-01    3.342E-30     r       4.5
2.013E+09    4.366E-08    1.311E+30    1.785E+05    3.514E+06    1.363E-03    1.966E-01    4.369E-30     r       4.5
2.013E+09    4.480E-08    1.311E+30    1.796E+05    3.608E+06    1.392E-03    1.960E-01    4.989E-30     r       4.5
