   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
6.742E+08    7.289E-11    7.207E+25    1.662E+04    4.147E+03    1.855E-05    2.098E+01    1.025E-62     r       4.6
6.741E+08    7.912E-11    7.207E+25    1.692E+04    4.503E+03    1.978E-05    2.075E+01    2.374E-62     r       4.6
6.741E+08    8.239E-11    7.207E+25    1.707E+04    4.690E+03    2.042E-05    2.064E+01    3.587E-62     r       4.6
6.740E+08    8.923E-11    7.207E+25    1.737E+04    5.082E+03    2.175E-05    2.043E+01    8.079E-62     r       4.6
6.739E+08    9.282E-11    7.207E+25    1.752E+04    5.288E+03    2.244E-05    2.032E+01    1.204E-61     r       4.6
6.739E+08    1.003E-10    7.207E+25    1.782E+04    5.718E+03    2.385E-05    2.011E+01    2.641E-61     r       4.6
6.738E+08    1.043E-10    7.207E+25    1.797E+04    5.944E+03    2.459E-05    2.001E+01    3.885E-61     r       4.6
6.737E+08    1.125E-10    7.207E+25    1.827E+04    6.415E+03    2.610E-05    1.981E+01    8.308E-61     r       4.6
6.737E+08    1.168E-10    7.207E+25    1.842E+04    6.662E+03    2.689E-05    1.971E+01    1.208E-60     r       4.6
6.736E+08    1.258E-10    7.207E+25    1.873E+04    7.178E+03    2.850E-05    1.952E+01    2.521E-60     r       4.6
6.736E+08    1.305E-10    7.207E+25    1.888E+04    7.447E+03    2.934E-05    1.943E+01    3.623E-60     r       4.6
6.735E+08    1.403E-10    7.207E+25    1.918E+04    8.009E+03    3.106E-05    1.924E+01    7.396E-60     r       4.6
6.734E+08    1.454E-10    7.207E+25    1.933E+04    8.303E+03    3.195E-05    1.915E+01    1.051E-59     r       4.6
6.733E+08    1.560E-10    7.207E+25    1.963E+04    8.915E+03    3.378E-05    1.897E+01    2.101E-59     r       4.6
6.733E+08    1.616E-10    7.207E+25    1.978E+04    9.234E+03    3.472E-05    1.889E+01    2.954E-59     r       4.6
6.732E+08    1.731E-10    7.207E+25    2.008E+04    9.900E+03    3.667E-05    1.871E+01    5.787E-59     r       4.6
6.732E+08    1.792E-10    7.207E+25    2.023E+04    1.025E+04    3.767E-05    1.863E+01    8.059E-59     r       4.6
6.731E+08    1.917E-10    7.207E+25    2.053E+04    1.097E+04    3.973E-05    1.846E+01    1.549E-58     r       4.6
6.731E+08    1.982E-10    7.207E+25    2.068E+04    1.134E+04    4.080E-05    1.838E+01    2.137E-58     r       4.6
6.730E+08    2.118E-10    7.207E+25    2.098E+04    1.212E+04    4.298E-05    1.822E+01    4.031E-58     r       4.6
6.729E+08    2.188E-10    7.207E+25    2.113E+04    1.253E+04    4.411E-05    1.814E+01    5.513E-58     r       4.6
6.728E+08    2.335E-10    7.207E+25    2.143E+04    1.338E+04    4.642E-05    1.799E+01    1.022E-57     r       4.6
6.728E+08    2.411E-10    7.207E+25    2.159E+04    1.381E+04    4.761E-05    1.791E+01    1.386E-57     r       4.6
6.727E+08    2.569E-10    7.207E+25    2.189E+04    1.473E+04    5.005E-05    1.776E+01    2.528E-57     r       4.6
6.727E+08    2.651E-10    7.207E+25    2.204E+04    1.520E+04    5.131E-05    1.769E+01    3.401E-57     r       4.6
6.726E+08    2.821E-10    7.207E+25    2.234E+04    1.618E+04    5.388E-05    1.755E+01    6.105E-57     r       4.6
6.725E+08    2.909E-10    7.207E+25    2.249E+04    1.669E+04    5.521E-05    1.747E+01    8.150E-57     r       4.6
6.725E+08    3.092E-10    7.207E+25    2.279E+04    1.775E+04    5.793E-05    1.733E+01    1.441E-56     r       4.6
6.724E+08    3.187E-10    7.207E+25    2.294E+04    1.829E+04    5.933E-05    1.726E+01    1.910E-56     r       4.6
6.723E+08    3.383E-10    7.207E+25    2.325E+04    1.943E+04    6.219E-05    1.713E+01    3.330E-56     r       4.6
6.723E+08    3.485E-10    7.207E+25    2.340E+04    2.002E+04    6.366E-05    1.706E+01    4.381E-56     r       4.6
6.722E+08    3.695E-10    7.207E+25    2.370E+04    2.124E+04    6.668E-05    1.693E+01    7.533E-56     r       4.6
6.722E+08    3.804E-10    7.207E+25    2.385E+04    2.187E+04    6.822E-05    1.686E+01    9.846E-56     r       4.6
6.721E+08    4.030E-10    7.207E+25    2.415E+04    2.317E+04    7.139E-05    1.674E+01    1.671E-55     r       4.6
6.720E+08    4.146E-10    7.207E+25    2.430E+04    2.385E+04    7.302E-05    1.667E+01    2.170E-55     r       4.6
6.719E+08    4.388E-10    7.207E+25    2.461E+04    2.525E+04    7.635E-05    1.655E+01    3.636E-55     r       4.6
6.719E+08    4.512E-10    7.207E+25    2.476E+04    2.597E+04    7.805E-05    1.649E+01    4.693E-55     r       4.6
6.718E+08    4.770E-10    7.207E+25    2.506E+04    2.746E+04    8.155E-05    1.637E+01    7.771E-55     r       4.6
6.718E+08    4.903E-10    7.207E+25    2.521E+04    2.823E+04    8.334E-05    1.631E+01    9.971E-55     r       4.6
6.717E+08    5.177E-10    7.207E+25    2.551E+04    2.983E+04    8.701E-05    1.619E+01    1.632E-54     r       4.6
6.717E+08    5.319E-10    7.207E+25    2.566E+04    3.065E+04    8.888E-05    1.613E+01    2.082E-54     r       4.6
6.716E+08    5.612E-10    7.207E+25    2.597E+04    3.235E+04    9.272E-05    1.602E+01    3.370E-54     r       4.6
6.715E+08    5.763E-10    7.207E+25    2.612E+04    3.323E+04    9.469E-05    1.596E+01    4.276E-54     r       4.6
6.714E+08    6.075E-10    7.207E+25    2.642E+04    3.504E+04    9.871E-05    1.585E+01    6.848E-54     r       4.6
6.714E+08    6.236E-10    7.207E+25    2.657E+04    3.598E+04    1.008E-04    1.580E+01    8.643E-54     r       4.6
6.713E+08    6.567E-10    7.207E+25    2.688E+04    3.791E+04    1.050E-04    1.569E+01    1.370E-53     r       4.6
6.713E+08    6.738E-10    7.207E+25    2.703E+04    3.890E+04    1.071E-04    1.564E+01    1.721E-53     r       4.6
6.712E+08    7.090E-10    7.207E+25    2.733E+04    4.095E+04    1.115E-04    1.553E+01    2.701E-53     r       4.6
6.711E+08    7.271E-10    7.207E+25    2.748E+04    4.201E+04    1.138E-04    1.548E+01    3.375E-53     r       4.6
6.711E+08    7.645E-10    7.207E+25    2.779E+04    4.418E+04    1.184E-04    1.538E+01    5.247E-53     r       4.6
6.710E+08    7.838E-10    7.207E+25    2.794E+04    4.531E+04    1.207E-04    1.533E+01    6.528E-53     r       4.6
6.709E+08    8.234E-10    7.207E+25    2.824E+04    4.762E+04    1.255E-04    1.523E+01    1.006E-52     r       4.6
6.709E+08    8.438E-10    7.207E+25    2.839E+04    4.881E+04    1.279E-04    1.518E+01    1.245E-52     r       4.6
6.708E+08    8.857E-10    7.207E+25    2.870E+04    5.125E+04    1.330E-04    1.508E+01    1.902E-52     r       4.6
6.708E+08    9.073E-10    7.207E+25    2.885E+04    5.252E+04    1.355E-04    1.503E+01    2.345E-52     r       4.6
6.707E+08    9.518E-10    7.207E+25    2.915E+04    5.511E+04    1.407E-04    1.494E+01    3.551E-52     r       4.6
6.705E+08    1.046E-09    7.207E+25    2.976E+04    6.060E+04    1.516E-04    1.475E+01    8.007E-52     r       4.6
6.704E+08    1.095E-09    7.207E+25    3.006E+04    6.350E+04    1.572E-04    1.466E+01    1.193E-51     r       4.6
6.703E+08    1.200E-09    7.207E+25    3.067E+04    6.964E+04    1.690E-04    1.449E+01    2.608E-51     r       4.6
6.702E+08    1.255E-09    7.207E+25    3.098E+04    7.287E+04    1.751E-04    1.440E+01    3.828E-51     r       4.6
6.700E+08    1.372E-09    7.207E+25    3.158E+04    7.970E+04    1.879E-04    1.423E+01    8.128E-51     r       4.6
6.699E+08    1.433E-09    7.207E+25    3.189E+04    8.330E+04    1.945E-04    1.415E+01    1.176E-50     r       4.6
6.697E+08    1.562E-09    7.207E+25    3.250E+04    9.088E+04    2.082E-04    1.399E+01    2.430E-50     r       4.6
6.697E+08    1.630E-09    7.207E+25    3.280E+04    9.487E+04    2.153E-04    1.391E+01    3.471E-50     r       4.6
6.695E+08    1.773E-09    7.207E+25    3.341E+04    1.033E+05    2.301E-04    1.376E+01    6.992E-50     r       4.6
6.694E+08    1.848E-09    7.207E+25    3.372E+04    1.077E+05    2.378E-04    1.368E+01    9.864E-50     r       4.6
6.692E+08    2.005E-09    7.207E+25    3.433E+04    1.169E+05    2.537E-04    1.354E+01    1.940E-49     r       4.6
6.691E+08    2.088E-09    7.207E+25    3.463E+04    1.218E+05    2.619E-04    1.346E+01    2.705E-49     r       4.6
6.690E+08    2.261E-09    7.207E+25    3.524E+04    1.320E+05    2.789E-04    1.332E+01    5.201E-49     r       4.6
6.689E+08    2.352E-09    7.207E+25    3.555E+04    1.374E+05    2.878E-04    1.325E+01    7.173E-49     r       4.6
6.687E+08    2.542E-09    7.207E+25    3.616E+04    1.486E+05    3.060E-04    1.312E+01    1.350E-48     r       4.6
6.686E+08    2.641E-09    7.207E+25    3.646E+04    1.545E+05    3.154E-04    1.305E+01    1.843E-48     r       4.6
6.685E+08    2.849E-09    7.207E+25    3.708E+04    1.667E+05    3.349E-04    1.292E+01    3.401E-48     r       4.6
6.684E+08    2.957E-09    7.207E+25    3.738E+04    1.732E+05    3.450E-04    1.286E+01    4.598E-48     r       4.6
6.682E+08    3.184E-09    7.207E+25    3.799E+04    1.866E+05    3.658E-04    1.273E+01    8.324E-48     r       4.6
6.681E+08    3.303E-09    7.207E+25    3.830E+04    1.936E+05    3.765E-04    1.267E+01    1.115E-47     r       4.6
6.680E+08    3.550E-09    7.207E+25    3.891E+04    2.083E+05    3.987E-04    1.255E+01    1.983E-47     r       4.6
6.679E+08    3.679E-09    7.207E+25    3.922E+04    2.160E+05    4.101E-04    1.249E+01    2.633E-47     r       4.6
6.677E+08    3.948E-09    7.207E+25    3.983E+04    2.320E+05    4.337E-04    1.238E+01    4.603E-47     r       4.6
6.676E+08    4.088E-09    7.207E+25    4.014E+04    2.403E+05    4.459E-04    1.232E+01    6.062E-47     r       4.6
6.674E+08    4.380E-09    7.207E+25    4.075E+04    2.577E+05    4.710E-04    1.221E+01    1.043E-46     r       4.6
6.674E+08    4.532E-09    7.207E+25    4.106E+04    2.667E+05    4.839E-04    1.215E+01    1.363E-46     r       4.6
6.672E+08    4.849E-09    7.207E+25    4.167E+04    2.856E+05    5.105E-04    1.204E+01    2.309E-46     r       4.6
6.671E+08    5.013E-09    7.207E+25    4.198E+04    2.954E+05    5.242E-04    1.199E+01    2.995E-46     r       4.6
6.669E+08    5.356E-09    7.207E+25    4.260E+04    3.159E+05    5.524E-04    1.189E+01    5.001E-46     r       4.6
6.669E+08    5.534E-09    7.207E+25    4.290E+04    3.265E+05    5.669E-04    1.184E+01    6.440E-46     r       4.6
6.667E+08    5.904E-09    7.207E+25    4.352E+04    3.486E+05    5.967E-04    1.173E+01    1.061E-45     r       4.6
6.666E+08    6.096E-09    7.207E+25    4.383E+04    3.601E+05    6.121E-04    1.168E+01    1.357E-45     r       4.6
6.664E+08    6.494E-09    7.207E+25    4.444E+04    3.840E+05    6.436E-04    1.159E+01    2.205E-45     r       4.6
6.663E+08    6.701E-09    7.207E+25    4.475E+04    3.964E+05    6.599E-04    1.154E+01    2.803E-45     r       4.6
6.662E+08    7.131E-09    7.207E+25    4.537E+04    4.221E+05    6.932E-04    1.144E+01    4.499E-45     r       4.6
6.661E+08    7.353E-09    7.207E+25    4.568E+04    4.355E+05    7.103E-04    1.140E+01    5.683E-45     r       4.6
6.659E+08    7.815E-09    7.207E+25    4.629E+04    4.632E+05    7.455E-04    1.131E+01    9.012E-45     r       4.6
6.658E+08    8.054E-09    7.207E+25    4.660E+04    4.776E+05    7.636E-04    1.126E+01    1.132E-44     r       4.6
6.657E+08    8.550E-09    7.207E+25    4.722E+04    5.074E+05    8.006E-04    1.117E+01    1.774E-44     r       4.6
6.656E+08    8.807E-09    7.207E+25    4.753E+04    5.229E+05    8.197E-04    1.113E+01    2.216E-44     r       4.6
6.654E+08    9.338E-09    7.207E+25    4.814E+04    5.549E+05    8.587E-04    1.104E+01    3.436E-44     r       4.6
6.653E+08    9.613E-09    7.207E+25    4.845E+04    5.715E+05    8.787E-04    1.100E+01    4.268E-44     r       4.6
6.652E+08    1.018E-08    7.207E+25    4.907E+04    6.058E+05    9.198E-04    1.092E+01    6.549E-44     r       4.6
6.651E+08    1.048E-08    7.207E+25    4.938E+04    6.236E+05    9.409E-04    1.088E+01    8.092E-44     r       4.6
6.649E+08    1.108E-08    7.207E+25    5.000E+04    6.604E+05    9.840E-04    1.079E+01    1.229E-43     r       4.6
6.648E+08    1.140E-08    7.207E+25    5.031E+04    6.794E+05    1.006E-03    1.075E+01    1.512E-43     r       4.6
6.646E+08    1.205E-08    7.207E+25    5.093E+04    7.187E+05    1.052E-03    1.068E+01    2.274E-43     r       4.6
6.646E+08    1.239E-08    7.207E+25    5.124E+04    7.391E+05    1.075E-03    1.064E+01    2.783E-43     r       4.6
6.644E+08    1.308E-08    7.207E+25    5.186E+04    7.811E+05    1.122E-03    1.056E+01    4.150E-43     r       4.6
6.643E+08    1.344E-08    7.207E+25    5.217E+04    8.028E+05    1.147E-03    1.052E+01    5.055E-43     r       4.6
6.641E+08    1.418E-08    7.207E+25    5.279E+04    8.477E+05    1.197E-03    1.045E+01    7.469E-43     r       4.6
6.641E+08    1.456E-08    7.207E+25    5.310E+04    8.709E+05    1.222E-03    1.041E+01    9.060E-43     r       4.6
6.639E+08    1.534E-08    7.207E+25    5.372E+04    9.187E+05    1.274E-03    1.034E+01    1.327E-42     r       4.6
6.638E+08    1.575E-08    7.207E+25    5.403E+04    9.434E+05    1.301E-03    1.030E+01    1.603E-42     r       4.6
6.636E+08    1.659E-08    7.207E+25    5.465E+04    9.944E+05    1.356E-03    1.023E+01    2.330E-42     r       4.6
6.635E+08    1.702E-08    7.207E+25    5.496E+04    1.021E+06    1.384E-03    1.020E+01    2.803E-42     r       4.6
6.634E+08    1.791E-08    7.207E+25    5.558E+04    1.075E+06    1.441E-03    1.013E+01    4.040E-42     r       4.6
6.633E+08    1.836E-08    7.207E+25    5.589E+04    1.103E+06    1.470E-03    1.010E+01    4.842E-42     r       4.6
6.631E+08    1.931E-08    7.207E+25    5.652E+04    1.160E+06    1.530E-03    1.003E+01    6.928E-42     r       4.6
6.630E+08    1.979E-08    7.207E+25    5.683E+04    1.190E+06    1.561E-03    9.996E+00    8.271E-42     r       4.6
6.629E+08    2.079E-08    7.207E+25    5.745E+04    1.251E+06    1.623E-03    9.931E+00    1.175E-41     r       4.6
6.628E+08    2.131E-08    7.207E+25    5.776E+04    1.283E+06    1.655E-03    9.899E+00    1.397E-41     r       4.6
6.626E+08    2.237E-08    7.207E+25    5.839E+04    1.348E+06    1.720E-03    9.836E+00    1.971E-41     r       4.6
6.625E+08    2.291E-08    7.207E+25    5.870E+04    1.381E+06    1.754E-03    9.804E+00    2.336E-41     r       4.6
6.624E+08    2.404E-08    7.207E+25    5.932E+04    1.450E+06    1.822E-03    9.742E+00    3.273E-41     r       4.6
6.620E+08    2.641E-08    7.207E+25    6.057E+04    1.596E+06    1.964E-03    9.621E+00    6.337E-41     r       4.6
6.618E+08    2.766E-08    7.207E+25    6.119E+04    1.673E+06    2.038E-03    9.562E+00    8.763E-41     r       4.6
6.615E+08    3.031E-08    7.207E+25    6.244E+04    1.836E+06    2.192E-03    9.447E+00    1.655E-40     r       4.6
6.613E+08    3.171E-08    7.207E+25    6.307E+04    1.923E+06    2.272E-03    9.391E+00    2.261E-40     r       4.6
6.610E+08    3.465E-08    7.207E+25    6.432E+04    2.105E+06    2.439E-03    9.281E+00    4.172E-40     r       4.6
6.608E+08    3.620E-08    7.207E+25    6.495E+04    2.201E+06    2.525E-03    9.227E+00    5.636E-40     r       4.6
6.605E+08    3.946E-08    7.207E+25    6.620E+04    2.403E+06    2.705E-03    9.122E+00    1.018E-39     r       4.6
6.603E+08    4.118E-08    7.207E+25    6.683E+04    2.510E+06    2.799E-03    9.071E+00    1.360E-39     r       4.6
6.600E+08    4.479E-08    7.207E+25    6.809E+04    2.734E+06    2.993E-03    8.970E+00    2.406E-39     r       4.6
6.598E+08    4.668E-08    7.207E+25    6.872E+04    2.852E+06    3.094E-03    8.921E+00    3.184E-39     r       4.6
6.595E+08    5.066E-08    7.207E+25    6.998E+04    3.101E+06    3.303E-03    8.824E+00    5.525E-39     r       4.6
6.593E+08    5.275E-08    7.207E+25    7.061E+04    3.231E+06    3.411E-03    8.777E+00    7.244E-39     r       4.6
6.590E+08    5.713E-08    7.207E+25    7.187E+04    3.505E+06    3.636E-03    8.685E+00    1.234E-38     r       4.6
