   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
6.934E+08    1.993E-12    6.240E+25    7.500E+03    1.002E+02    9.898E-07    4.053E+01    3.113E-81     r       4.7
6.934E+08    2.081E-12    6.240E+25    7.570E+03    1.047E+02    1.025E-06    4.033E+01    5.493E-81     r       4.7
6.933E+08    2.268E-12    6.240E+25    7.712E+03    1.143E+02    1.098E-06    3.994E+01    1.680E-80     r       4.7
6.933E+08    2.367E-12    6.240E+25    7.783E+03    1.193E+02    1.136E-06    3.975E+01    2.912E-80     r       4.7
6.933E+08    2.574E-12    6.240E+25    7.926E+03    1.299E+02    1.215E-06    3.936E+01    8.599E-80     r       4.7
6.932E+08    2.682E-12    6.240E+25    7.997E+03    1.354E+02    1.256E-06    3.916E+01    1.465E-79     r       4.7
6.932E+08    2.911E-12    6.240E+25    8.140E+03    1.471E+02    1.340E-06    3.878E+01    4.182E-79     r       4.7
6.932E+08    3.031E-12    6.240E+25    8.212E+03    1.533E+02    1.384E-06    3.859E+01    7.008E-79     r       4.7
6.931E+08    3.282E-12    6.240E+25    8.355E+03    1.661E+02    1.474E-06    3.821E+01    1.936E-78     r       4.7
6.931E+08    3.414E-12    6.240E+25    8.427E+03    1.729E+02    1.521E-06    3.803E+01    3.192E-78     r       4.7
6.931E+08    3.690E-12    6.240E+25    8.571E+03    1.870E+02    1.618E-06    3.766E+01    8.544E-78     r       4.6
6.930E+08    3.834E-12    6.240E+25    8.643E+03    1.944E+02    1.668E-06    3.748E+01    1.387E-77     r       4.6
6.930E+08    4.137E-12    6.240E+25    8.787E+03    2.099E+02    1.772E-06    3.712E+01    3.603E-77     r       4.6
6.930E+08    4.295E-12    6.240E+25    8.859E+03    2.180E+02    1.826E-06    3.694E+01    5.763E-77     r       4.6
6.929E+08    4.626E-12    6.240E+25    9.003E+03    2.350E+02    1.936E-06    3.660E+01    1.454E-76     r       4.6
6.929E+08    4.799E-12    6.240E+25    9.075E+03    2.438E+02    1.993E-06    3.643E+01    2.294E-76     r       4.6
6.929E+08    5.160E-12    6.240E+25    9.220E+03    2.623E+02    2.111E-06    3.609E+01    5.630E-76     r       4.6
6.929E+08    5.348E-12    6.240E+25    9.292E+03    2.720E+02    2.172E-06    3.592E+01    8.761E-76     r       4.6
6.928E+08    5.741E-12    6.240E+25    9.437E+03    2.921E+02    2.297E-06    3.560E+01    2.094E-75     r       4.6
6.928E+08    5.946E-12    6.240E+25    9.509E+03    3.027E+02    2.362E-06    3.543E+01    3.218E-75     r       4.6
6.927E+08    6.372E-12    6.240E+25    9.654E+03    3.245E+02    2.495E-06    3.512E+01    7.502E-75     r       4.6
6.927E+08    6.595E-12    6.240E+25    9.726E+03    3.360E+02    2.563E-06    3.496E+01    1.138E-74     r       4.6
6.927E+08    7.057E-12    6.240E+25    9.871E+03    3.597E+02    2.704E-06    3.465E+01    2.591E-74     r       4.6
6.927E+08    7.298E-12    6.240E+25    9.944E+03    3.721E+02    2.777E-06    3.450E+01    3.887E-74     r       4.6
6.926E+08    7.799E-12    6.240E+25    1.009E+04    3.978E+02    2.926E-06    3.420E+01    8.647E-74     r       4.6
6.926E+08    8.060E-12    6.240E+25    1.016E+04    4.112E+02    3.003E-06    3.406E+01    1.283E-73     r       4.6
6.925E+08    8.601E-12    6.240E+25    1.031E+04    4.390E+02    3.161E-06    3.377E+01    2.792E-73     r       4.6
6.925E+08    8.882E-12    6.240E+25    1.038E+04    4.534E+02    3.243E-06    3.363E+01    4.098E-73     r       4.6
6.925E+08    9.467E-12    6.240E+25    1.052E+04    4.835E+02    3.410E-06    3.335E+01    8.735E-73     r       4.6
6.925E+08    9.770E-12    6.240E+25    1.060E+04    4.990E+02    3.496E-06    3.321E+01    1.269E-72     r       4.6
6.924E+08    1.040E-11    6.240E+25    1.074E+04    5.314E+02    3.672E-06    3.294E+01    2.652E-72     r       4.6
6.924E+08    1.073E-11    6.240E+25    1.081E+04    5.482E+02    3.763E-06    3.281E+01    3.815E-72     r       4.6
6.924E+08    1.140E-11    6.240E+25    1.096E+04    5.830E+02    3.949E-06    3.254E+01    7.823E-72     r       4.6
6.923E+08    1.175E-11    6.240E+25    1.103E+04    6.010E+02    4.045E-06    3.241E+01    1.115E-71     r       4.6
6.923E+08    1.248E-11    6.240E+25    1.118E+04    6.385E+02    4.241E-06    3.216E+01    2.245E-71     r       4.6
6.923E+08    1.286E-11    6.240E+25    1.125E+04    6.578E+02    4.341E-06    3.203E+01    3.172E-71     r       4.6
6.922E+08    1.364E-11    6.240E+25    1.140E+04    6.980E+02    4.548E-06    3.179E+01    6.277E-71     r       4.6
6.922E+08    1.404E-11    6.240E+25    1.147E+04    7.188E+02    4.653E-06    3.166E+01    8.792E-71     r       4.6
6.922E+08    1.488E-11    6.240E+25    1.161E+04    7.618E+02    4.870E-06    3.142E+01    1.711E-70     r       4.6
6.921E+08    1.531E-11    6.240E+25    1.169E+04    7.840E+02    4.981E-06    3.130E+01    2.377E-70     r       4.6
6.921E+08    1.620E-11    6.240E+25    1.183E+04    8.301E+02    5.209E-06    3.107E+01    4.553E-70     r       4.6
6.921E+08    1.667E-11    6.240E+25    1.191E+04    8.539E+02    5.326E-06    3.096E+01    6.276E-70     r       4.6
6.920E+08    1.762E-11    6.240E+25    1.205E+04    9.031E+02    5.565E-06    3.073E+01    1.184E-69     r       4.6
6.920E+08    1.811E-11    6.240E+25    1.212E+04    9.285E+02    5.688E-06    3.062E+01    1.620E-69     r       4.6
6.920E+08    1.913E-11    6.240E+25    1.227E+04    9.811E+02    5.939E-06    3.040E+01    3.010E-69     r       4.6
6.919E+08    1.966E-11    6.240E+25    1.234E+04    1.008E+03    6.067E-06    3.029E+01    4.089E-69     r       4.6
6.919E+08    2.075E-11    6.240E+25    1.249E+04    1.064E+03    6.330E-06    3.007E+01    7.494E-69     r       4.6
6.919E+08    2.131E-11    6.240E+25    1.256E+04    1.093E+03    6.464E-06    2.997E+01    1.011E-68     r       4.6
6.918E+08    2.246E-11    6.240E+25    1.271E+04    1.153E+03    6.739E-06    2.976E+01    1.828E-68     r       4.6
6.918E+08    2.306E-11    6.240E+25    1.278E+04    1.184E+03    6.880E-06    2.966E+01    2.449E-68     r       4.6
6.918E+08    2.429E-11    6.240E+25    1.293E+04    1.247E+03    7.168E-06    2.945E+01    4.371E-68     r       4.6
6.917E+08    2.493E-11    6.240E+25    1.300E+04    1.280E+03    7.315E-06    2.935E+01    5.820E-68     r       4.6
6.917E+08    2.624E-11    6.240E+25    1.314E+04    1.347E+03    7.615E-06    2.916E+01    1.026E-67     r       4.6
6.917E+08    2.691E-11    6.240E+25    1.322E+04    1.382E+03    7.769E-06    2.906E+01    1.357E-67     r       4.6
6.916E+08    2.830E-11    6.240E+25    1.336E+04    1.454E+03    8.083E-06    2.887E+01    2.363E-67     r       4.6
6.916E+08    2.901E-11    6.240E+25    1.344E+04    1.491E+03    8.244E-06    2.877E+01    3.109E-67     r       4.6
6.916E+08    3.049E-11    6.240E+25    1.358E+04    1.567E+03    8.572E-06    2.858E+01    5.350E-67     r       4.6
6.915E+08    3.124E-11    6.240E+25    1.366E+04    1.606E+03    8.739E-06    2.849E+01    6.998E-67     r       4.6
6.915E+08    3.280E-11    6.240E+25    1.380E+04    1.687E+03    9.081E-06    2.831E+01    1.191E-66     r       4.6
6.915E+08    3.361E-11    6.240E+25    1.387E+04    1.728E+03    9.256E-06    2.822E+01    1.549E-66     r       4.6
6.914E+08    3.526E-11    6.240E+25    1.402E+04    1.814E+03    9.612E-06    2.804E+01    2.608E-66     r       4.6
6.914E+08    3.876E-11    6.240E+25    1.431E+04    1.995E+03    1.036E-05    2.769E+01    7.240E-66     r       4.6
6.913E+08    4.060E-11    6.240E+25    1.446E+04    2.090E+03    1.074E-05    2.752E+01    1.194E-65     r       4.6
6.912E+08    4.450E-11    6.240E+25    1.475E+04    2.292E+03    1.155E-05    2.719E+01    3.186E-65     r       4.6
6.912E+08    4.656E-11    6.240E+25    1.490E+04    2.398E+03    1.197E-05    2.703E+01    5.155E-65     r       4.6
6.911E+08    5.090E-11    6.240E+25    1.519E+04    2.623E+03    1.284E-05    2.671E+01    1.326E-64     r       4.6
6.910E+08    5.318E-11    6.240E+25    1.534E+04    2.742E+03    1.329E-05    2.656E+01    2.107E-64     r       4.6
6.910E+08    5.799E-11    6.240E+25    1.563E+04    2.991E+03    1.423E-05    2.625E+01    5.233E-64     r       4.6
6.909E+08    6.052E-11    6.240E+25    1.577E+04    3.122E+03    1.471E-05    2.610E+01    8.181E-64     r       4.6
6.908E+08    6.584E-11    6.240E+25    1.607E+04    3.398E+03    1.572E-05    2.582E+01    1.967E-63     r       4.6
6.908E+08    6.864E-11    6.240E+25    1.621E+04    3.543E+03    1.624E-05    2.567E+01    3.027E-63     r       4.6
6.907E+08    7.450E-11    6.240E+25    1.651E+04    3.848E+03    1.733E-05    2.540E+01    7.063E-63     r       4.6
6.907E+08    7.758E-11    6.240E+25    1.665E+04    4.007E+03    1.789E-05    2.526E+01    1.071E-62     r       4.6
6.906E+08    8.403E-11    6.240E+25    1.695E+04    4.343E+03    1.905E-05    2.500E+01    2.428E-62     r       4.6
6.905E+08    8.741E-11    6.240E+25    1.709E+04    4.518E+03    1.965E-05    2.487E+01    3.631E-62     r       4.6
6.904E+08    9.449E-11    6.240E+25    1.739E+04    4.886E+03    2.090E-05    2.461E+01    8.013E-62     r       4.6
6.904E+08    9.820E-11    6.240E+25    1.753E+04    5.079E+03    2.154E-05    2.449E+01    1.183E-61     r       4.6
6.903E+08    1.059E-10    6.240E+25    1.783E+04    5.482E+03    2.287E-05    2.424E+01    2.545E-61     r       4.6
6.903E+08    1.100E-10    6.240E+25    1.797E+04    5.693E+03    2.356E-05    2.412E+01    3.711E-61     r       4.6
6.902E+08    1.185E-10    6.240E+25    1.827E+04    6.134E+03    2.497E-05    2.389E+01    7.795E-61     r       4.6
6.901E+08    1.229E-10    6.240E+25    1.841E+04    6.364E+03    2.571E-05    2.377E+01    1.123E-60     r       4.6
6.900E+08    1.321E-10    6.240E+25    1.871E+04    6.845E+03    2.722E-05    2.354E+01    2.307E-60     r       4.6
6.900E+08    1.369E-10    6.240E+25    1.885E+04    7.096E+03    2.799E-05    2.343E+01    3.288E-60     r       4.6
6.899E+08    1.470E-10    6.240E+25    1.915E+04    7.620E+03    2.960E-05    2.321E+01    6.608E-60     r       4.6
6.899E+08    1.522E-10    6.240E+25    1.929E+04    7.893E+03    3.043E-05    2.311E+01    9.319E-60     r       4.6
6.898E+08    1.631E-10    6.240E+25    1.959E+04    8.462E+03    3.213E-05    2.290E+01    1.835E-59     r       4.6
6.897E+08    1.688E-10    6.240E+25    1.973E+04    8.758E+03    3.301E-05    2.279E+01    2.563E-59     r       4.6
6.897E+08    1.806E-10    6.240E+25    2.003E+04    9.376E+03    3.482E-05    2.259E+01    4.951E-59     r       4.6
6.896E+08    1.867E-10    6.240E+25    2.017E+04    9.697E+03    3.575E-05    2.249E+01    6.849E-59     r       4.6
6.895E+08    1.995E-10    6.240E+25    2.047E+04    1.036E+04    3.767E-05    2.229E+01    1.299E-58     r       4.6
6.895E+08    2.062E-10    6.240E+25    2.062E+04    1.071E+04    3.865E-05    2.220E+01    1.781E-58     r       4.6
6.894E+08    2.200E-10    6.240E+25    2.091E+04    1.143E+04    4.068E-05    2.201E+01    3.319E-58     r       4.6
6.894E+08    2.272E-10    6.240E+25    2.106E+04    1.181E+04    4.172E-05    2.191E+01    4.511E-58     r       4.6
6.893E+08    2.421E-10    6.240E+25    2.135E+04    1.259E+04    4.387E-05    2.173E+01    8.268E-58     r       4.6
6.892E+08    2.498E-10    6.240E+25    2.150E+04    1.299E+04    4.497E-05    2.164E+01    1.115E-57     r       4.6
6.891E+08    2.658E-10    6.240E+25    2.179E+04    1.383E+04    4.723E-05    2.146E+01    2.011E-57     r       4.6
6.891E+08    2.741E-10    6.240E+25    2.194E+04    1.427E+04    4.839E-05    2.137E+01    2.691E-57     r       4.6
6.890E+08    2.914E-10    6.240E+25    2.223E+04    1.517E+04    5.078E-05    2.120E+01    4.781E-57     r       4.6
6.890E+08    3.003E-10    6.240E+25    2.238E+04    1.564E+04    5.200E-05    2.112E+01    6.349E-57     r       4.6
6.889E+08    3.188E-10    6.240E+25    2.268E+04    1.661E+04    5.452E-05    2.095E+01    1.112E-56     r       4.6
6.888E+08    3.284E-10    6.240E+25    2.282E+04    1.712E+04    5.581E-05    2.087E+01    1.466E-56     r       4.6
6.887E+08    3.483E-10    6.240E+25    2.312E+04    1.816E+04    5.845E-05    2.071E+01    2.532E-56     r       4.6
6.887E+08    3.586E-10    6.240E+25    2.327E+04    1.870E+04    5.981E-05    2.063E+01    3.317E-56     r       4.6
6.886E+08    3.798E-10    6.240E+25    2.356E+04    1.982E+04    6.259E-05    2.047E+01    5.653E-56     r       4.6
6.886E+08    3.908E-10    6.240E+25    2.371E+04    2.040E+04    6.401E-05    2.039E+01    7.356E-56     r       4.6
6.885E+08    4.135E-10    6.240E+25    2.400E+04    2.159E+04    6.694E-05    2.024E+01    1.238E-55     r       4.6
6.884E+08    4.253E-10    6.240E+25    2.415E+04    2.221E+04    6.843E-05    2.017E+01    1.601E-55     r       4.6
6.884E+08    4.496E-10    6.240E+25    2.445E+04    2.349E+04    7.150E-05    2.002E+01    2.662E-55     r       4.6
6.883E+08    4.621E-10    6.240E+25    2.459E+04    2.415E+04    7.307E-05    1.995E+01    3.422E-55     r       4.6
6.882E+08    4.880E-10    6.240E+25    2.489E+04    2.551E+04    7.629E-05    1.980E+01    5.623E-55     r       4.6
6.882E+08    5.014E-10    6.240E+25    2.504E+04    2.622E+04    7.793E-05    1.973E+01    7.187E-55     r       4.6
6.881E+08    5.290E-10    6.240E+25    2.533E+04    2.767E+04    8.130E-05    1.959E+01    1.168E-54     r       4.6
6.880E+08    5.433E-10    6.240E+25    2.548E+04    2.842E+04    8.303E-05    1.952E+01    1.485E-54     r       4.6
6.880E+08    5.727E-10    6.240E+25    2.578E+04    2.997E+04    8.655E-05    1.939E+01    2.387E-54     r       4.6
6.879E+08    5.878E-10    6.240E+25    2.592E+04    3.077E+04    8.836E-05    1.932E+01    3.018E-54     r       4.6
6.878E+08    6.191E-10    6.240E+25    2.622E+04    3.242E+04    9.205E-05    1.919E+01    4.801E-54     r       4.6
6.878E+08    6.352E-10    6.240E+25    2.637E+04    3.328E+04    9.394E-05    1.912E+01    6.041E-54     r       4.6
6.877E+08    6.684E-10    6.240E+25    2.666E+04    3.503E+04    9.779E-05    1.899E+01    9.516E-54     r       4.6
6.877E+08    6.855E-10    6.240E+25    2.681E+04    3.593E+04    9.977E-05    1.893E+01    1.191E-53     r       4.6
6.876E+08    7.208E-10    6.240E+25    2.711E+04    3.780E+04    1.038E-04    1.881E+01    1.859E-53     r       4.6
6.875E+08    7.389E-10    6.240E+25    2.726E+04    3.876E+04    1.059E-04    1.874E+01    2.316E-53     r       4.6
6.874E+08    7.763E-10    6.240E+25    2.755E+04    4.074E+04    1.101E-04    1.862E+01    3.581E-53     r       4.6
6.874E+08    7.956E-10    6.240E+25    2.770E+04    4.175E+04    1.122E-04    1.856E+01    4.442E-53     r       4.6
6.873E+08    8.352E-10    6.240E+25    2.800E+04    4.385E+04    1.166E-04    1.844E+01    6.806E-53     r       4.6
6.873E+08    8.555E-10    6.240E+25    2.814E+04    4.493E+04    1.188E-04    1.838E+01    8.406E-53     r       4.6
6.872E+08    8.974E-10    6.240E+25    2.844E+04    4.715E+04    1.234E-04    1.827E+01    1.277E-52     r       4.6
6.870E+08    9.861E-10    6.240E+25    2.903E+04    5.185E+04    1.330E-04    1.804E+01    2.898E-52     r       4.6
6.869E+08    1.033E-09    6.240E+25    2.933E+04    5.433E+04    1.379E-04    1.793E+01    4.332E-52     r       4.6
6.867E+08    1.132E-09    6.240E+25    2.992E+04    5.958E+04    1.483E-04    1.771E+01    9.529E-52     r       4.6
6.867E+08    1.184E-09    6.240E+25    3.022E+04    6.236E+04    1.536E-04    1.761E+01    1.403E-51     r       4.6
6.865E+08    1.294E-09    6.240E+25    3.081E+04    6.820E+04    1.648E-04    1.740E+01    2.996E-51     r       4.6
6.864E+08    1.352E-09    6.240E+25    3.111E+04    7.128E+04    1.706E-04    1.730E+01    4.349E-51     r       4.6
6.862E+08    1.474E-09    6.240E+25    3.171E+04    7.778E+04    1.827E-04    1.711E+01    9.038E-51     r       4.6
6.861E+08    1.538E-09    6.240E+25    3.200E+04    8.119E+04    1.889E-04    1.701E+01    1.294E-50     r       4.6
6.860E+08    1.672E-09    6.240E+25    3.260E+04    8.838E+04    2.019E-04    1.682E+01    2.622E-50     r       4.6
6.859E+08    1.743E-09    6.240E+25    3.290E+04    9.216E+04    2.086E-04    1.673E+01    3.708E-50     r       4.6
6.857E+08    1.892E-09    6.240E+25    3.349E+04    1.001E+05    2.226E-04    1.655E+01    7.332E-50     r       4.6
6.856E+08    1.970E-09    6.240E+25    3.379E+04    1.043E+05    2.298E-04    1.646E+01    1.025E-49     r       4.6
6.854E+08    2.133E-09    6.240E+25    3.438E+04    1.130E+05    2.447E-04    1.629E+01    1.981E-49     r       4.6
6.854E+08    2.218E-09    6.240E+25    3.468E+04    1.176E+05    2.525E-04    1.620E+01    2.739E-49     r       4.6
6.852E+08    2.398E-09    6.240E+25    3.528E+04    1.272E+05    2.685E-04    1.604E+01    5.182E-49     r       4.6
6.851E+08    2.491E-09    6.240E+25    3.558E+04    1.322E+05    2.768E-04    1.596E+01    7.091E-49     r       4.6
6.849E+08    2.688E-09    6.240E+25    3.617E+04    1.427E+05    2.939E-04    1.580E+01    1.315E-48     r       4.6
6.848E+08    2.790E-09    6.240E+25    3.647E+04    1.482E+05    3.027E-04    1.572E+01    1.781E-48     r       4.6
6.847E+08    3.004E-09    6.240E+25    3.707E+04    1.598E+05    3.210E-04    1.556E+01    3.240E-48     r       4.6
6.846E+08    3.116E-09    6.240E+25    3.737E+04    1.658E+05    3.304E-04    1.549E+01    4.350E-48     r       4.6
6.844E+08    3.350E-09    6.240E+25    3.797E+04    1.783E+05    3.499E-04    1.534E+01    7.771E-48     r       4.6
6.843E+08    3.471E-09    6.240E+25    3.827E+04    1.849E+05    3.600E-04    1.527E+01    1.034E-47     r       4.6
6.841E+08    3.725E-09    6.240E+25    3.886E+04    1.986E+05    3.807E-04    1.513E+01    1.816E-47     r       4.6
6.840E+08    3.858E-09    6.240E+25    3.916E+04    2.057E+05    3.913E-04    1.506E+01    2.396E-47     r       4.6
6.839E+08    4.133E-09    6.240E+25    3.976E+04    2.206E+05    4.134E-04    1.492E+01    4.141E-47     r       4.6
6.838E+08    4.277E-09    6.240E+25    4.006E+04    2.284E+05    4.247E-04    1.485E+01    5.421E-47     r       4.6
6.836E+08    4.576E-09    6.240E+25    4.066E+04    2.446E+05    4.481E-04    1.472E+01    9.224E-47     r       4.6
6.835E+08    4.731E-09    6.240E+25    4.096E+04    2.530E+05    4.601E-04    1.465E+01    1.199E-46     r       4.6
6.834E+08    5.054E-09    6.240E+25    4.156E+04    2.705E+05    4.849E-04    1.453E+01    2.010E-46     r       4.6
6.833E+08    5.222E-09    6.240E+25    4.186E+04    2.796E+05    4.976E-04    1.446E+01    2.593E-46     r       4.6
6.831E+08    5.572E-09    6.240E+25    4.246E+04    2.985E+05    5.238E-04    1.434E+01    4.287E-46     r       4.6
6.830E+08    5.753E-09    6.240E+25    4.276E+04    3.084E+05    5.373E-04    1.428E+01    5.494E-46     r       4.6
6.828E+08    6.130E-09    6.240E+25    4.336E+04    3.288E+05    5.650E-04    1.416E+01    8.964E-46     r       4.6
6.827E+08    6.325E-09    6.240E+25    4.366E+04    3.395E+05    5.793E-04    1.410E+01    1.141E-45     r       4.6
6.826E+08    6.730E-09    6.240E+25    4.426E+04    3.615E+05    6.085E-04    1.398E+01    1.839E-45     r       4.6
6.825E+08    6.941E-09    6.240E+25    4.456E+04    3.730E+05    6.236E-04    1.393E+01    2.327E-45     r       4.6
6.823E+08    7.377E-09    6.240E+25    4.517E+04    3.967E+05    6.545E-04    1.381E+01    3.703E-45     r       4.6
6.822E+08    7.602E-09    6.240E+25    4.547E+04    4.091E+05    6.704E-04    1.376E+01    4.658E-45     r       4.6
6.820E+08    8.070E-09    6.240E+25    4.607E+04    4.346E+05    7.029E-04    1.365E+01    7.329E-45     r       4.6
6.820E+08    8.313E-09    6.240E+25    4.637E+04    4.478E+05    7.196E-04    1.360E+01    9.167E-45     r       4.6
6.818E+08    8.815E-09    6.240E+25    4.697E+04    4.753E+05    7.539E-04    1.349E+01    1.426E-44     r       4.6
6.817E+08    9.074E-09    6.240E+25    4.728E+04    4.895E+05    7.715E-04    1.344E+01    1.775E-44     r       4.6
6.815E+08    9.612E-09    6.240E+25    4.788E+04    5.189E+05    8.076E-04    1.334E+01    2.732E-44     r       4.6
6.814E+08    9.890E-09    6.240E+25    4.818E+04    5.341E+05    8.261E-04    1.329E+01    3.381E-44     r       4.6
6.813E+08    1.046E-08    6.240E+25    4.878E+04    5.657E+05    8.641E-04    1.319E+01    5.154E-44     r       4.6
6.812E+08    1.076E-08    6.240E+25    4.909E+04    5.820E+05    8.835E-04    1.314E+01    6.347E-44     r       4.6
6.810E+08    1.138E-08    6.240E+25    4.969E+04    6.157E+05    9.233E-04    1.304E+01    9.580E-44     r       4.6
6.809E+08    1.169E-08    6.240E+25    4.999E+04    6.331E+05    9.438E-04    1.299E+01    1.174E-43     r       4.6
6.807E+08    1.235E-08    6.240E+25    5.060E+04    6.691E+05    9.856E-04    1.290E+01    1.756E-43     r       4.6
6.807E+08    1.269E-08    6.240E+25    5.090E+04    6.878E+05    1.007E-03    1.285E+01    2.142E-43     r       4.6
6.805E+08    1.338E-08    6.240E+25    5.150E+04    7.262E+05    1.051E-03    1.276E+01    3.175E-43     r       4.6
6.804E+08    1.374E-08    6.240E+25    5.181E+04    7.461E+05    1.073E-03    1.272E+01    3.856E-43     r       4.6
6.802E+08    1.449E-08    6.240E+25    5.241E+04    7.871E+05    1.119E-03    1.263E+01    5.666E-43     r       4.6
6.801E+08    1.487E-08    6.240E+25    5.272E+04    8.083E+05    1.143E-03    1.259E+01    6.854E-43     r       4.6
6.800E+08    1.566E-08    6.240E+25    5.332E+04    8.519E+05    1.191E-03    1.250E+01    9.988E-43     r       4.6
6.799E+08    1.607E-08    6.240E+25    5.363E+04    8.745E+05    1.215E-03    1.246E+01    1.203E-42     r       4.6
6.797E+08    1.691E-08    6.240E+25    5.423E+04    9.209E+05    1.266E-03    1.237E+01    1.740E-42     r       4.6
6.796E+08    1.734E-08    6.240E+25    5.454E+04    9.449E+05    1.291E-03    1.233E+01    2.087E-42     r       4.6
6.794E+08    1.823E-08    6.240E+25    5.514E+04    9.943E+05    1.344E-03    1.225E+01    2.995E-42     r       4.6
6.793E+08    1.869E-08    6.240E+25    5.545E+04    1.020E+06    1.371E-03    1.221E+01    3.580E-42     r       4.6
6.792E+08    1.964E-08    6.240E+25    5.605E+04    1.072E+06    1.426E-03    1.213E+01    5.099E-42     r       4.6
6.791E+08    2.012E-08    6.240E+25    5.636E+04    1.099E+06    1.454E-03    1.209E+01    6.073E-42     r       4.6
6.789E+08    2.112E-08    6.240E+25    5.697E+04    1.155E+06    1.511E-03    1.201E+01    8.588E-42     r       4.6
6.788E+08    2.164E-08    6.240E+25    5.727E+04    1.184E+06    1.540E-03    1.197E+01    1.019E-41     r       4.6
6.787E+08    2.270E-08    6.240E+25    5.788E+04    1.243E+06    1.600E-03    1.190E+01    1.432E-41     r       4.6
6.783E+08    2.494E-08    6.240E+25    5.910E+04    1.368E+06    1.725E-03    1.175E+01    2.786E-41     r       4.6
6.781E+08    2.613E-08    6.240E+25    5.971E+04    1.434E+06    1.790E-03    1.168E+01    3.862E-41     r       4.6
6.778E+08    2.863E-08    6.240E+25    6.093E+04    1.574E+06    1.925E-03    1.153E+01    7.329E-41     r       4.6
6.776E+08    2.995E-08    6.240E+25    6.154E+04    1.648E+06    1.996E-03    1.147E+01    1.004E-40     r       4.6
6.773E+08    3.273E-08    6.240E+25    6.276E+04    1.804E+06    2.142E-03    1.133E+01    1.860E-40     r       4.6
6.771E+08    3.419E-08    6.240E+25    6.337E+04    1.886E+06    2.219E-03    1.127E+01    2.519E-40     r       4.6
6.767E+08    3.728E-08    6.240E+25    6.460E+04    2.060E+06    2.377E-03    1.114E+01    4.568E-40     r       4.6
6.766E+08    3.890E-08    6.240E+25    6.521E+04    2.151E+06    2.459E-03    1.107E+01    6.119E-40     r       4.6
6.762E+08    4.231E-08    6.240E+25    6.643E+04    2.344E+06    2.630E-03    1.095E+01    1.087E-39     r       4.6
6.760E+08    4.410E-08    6.240E+25    6.705E+04    2.445E+06    2.719E-03    1.089E+01    1.442E-39     r       4.6
6.757E+08    4.786E-08    6.240E+25    6.828E+04    2.658E+06    2.902E-03    1.077E+01    2.512E-39     r       4.6
6.755E+08    4.984E-08    6.240E+25    6.889E+04    2.770E+06    2.998E-03    1.071E+01    3.300E-39     r       4.6
6.752E+08    5.397E-08    6.240E+25    7.012E+04    3.005E+06    3.195E-03    1.060E+01    5.647E-39     r       4.6
