   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
2.430E+09    2.825E-12    2.490E+30    3.033E+04    1.708E+02    4.207E-07    1.875E-01    4.348E-54     r      55.2
2.430E+09    3.074E-12    2.490E+30    3.038E+04    1.858E+02    4.569E-07    1.971E-01    5.013E-54     r      50.1
2.430E+09    3.207E-12    2.490E+30    3.040E+04    1.938E+02    4.761E-07    2.020E-01    5.398E-54     r      45.6
2.430E+09    3.489E-12    2.490E+30    3.047E+04    2.108E+02    5.169E-07    2.121E-01    6.296E-54     r      41.5
2.430E+09    3.614E-12    2.490E+30    3.049E+04    2.183E+02    5.370E-10    3.473E-02    6.757E-57     r      38.1
2.430E+09    3.614E-12    2.490E+30    3.049E+04    2.183E+02    5.832E-10    3.478E-02    7.338E-57     *      99.9
2.429E+09    3.615E-12    2.490E+30    3.049E+04    2.184E+02    6.878E-10    3.489E-02    8.656E-57     *      99.9
2.429E+09    3.617E-12    2.490E+30    3.049E+04    2.185E+02    9.570E-10    3.515E-02    1.204E-56     *      99.9
2.427E+09    3.623E-12    2.490E+30    3.049E+04    2.188E+02    1.852E-09    3.596E-02    2.331E-56     *      99.9
2.425E+09    3.657E-12    2.490E+30    3.050E+04    2.209E+02    6.870E-09    3.959E-02    8.662E-56     *      99.9
2.420E+09    4.185E-12    2.490E+30    3.053E+04    2.532E+02    8.336E-08    7.503E-02    1.093E-54     *      99.9
2.418E+09    5.693E-12    2.490E+30    3.071E+04    3.457E+02    2.954E-07    1.447E-01    4.766E-54     r      52.7
2.416E+09    7.521E-12    2.490E+30    3.104E+04    4.583E+02    5.392E-07    2.065E-01    1.274E-53     r      25.8
2.416E+09    8.926E-12    2.490E+30    3.136E+04    5.449E+02    7.169E-07    2.432E-01    2.422E-53     r      17.0
2.416E+09    9.790E-12    2.490E+30    3.158E+04    5.982E+02    8.223E-07    2.620E-01    3.523E-53     r      13.7
2.415E+09    1.027E-11    2.490E+30    3.170E+04    6.277E+02    8.794E-07    2.713E-01    4.315E-53     r      12.4
2.415E+09    1.132E-11    2.490E+30    3.198E+04    6.929E+02    1.003E-06    2.896E-01    6.687E-53     r      11.2
2.415E+09    1.191E-11    2.490E+30    3.214E+04    7.289E+02    1.069E-06    2.985E-01    8.468E-53     r      10.2
2.415E+09    1.221E-11    2.490E+30    3.222E+04    7.477E+02    1.104E-06    3.028E-01    9.570E-53     r       9.8
2.415E+09    1.285E-11    2.490E+30    3.240E+04    7.873E+02    1.175E-06    3.112E-01    1.233E-52     r       9.4
2.415E+09    1.319E-11    2.490E+30    3.249E+04    8.080E+02    1.211E-06    3.153E-01    1.405E-52     r       9.0
2.414E+09    1.389E-11    2.490E+30    3.269E+04    8.513E+02    1.287E-06    3.231E-01    1.842E-52     r       8.6
2.414E+09    1.425E-11    2.490E+30    3.279E+04    8.740E+02    1.327E-06    3.269E-01    2.118E-52     r       8.3
2.414E+09    1.502E-11    2.490E+30    3.301E+04    9.215E+02    1.408E-06    3.341E-01    2.823E-52     r       8.0
2.414E+09    1.542E-11    2.490E+30    3.312E+04    9.463E+02    1.449E-06    3.375E-01    3.272E-52     r       7.7
2.414E+09    1.626E-11    2.490E+30    3.336E+04    9.981E+02    1.535E-06    3.440E-01    4.430E-52     r       7.5
2.414E+09    1.670E-11    2.490E+30    3.348E+04    1.025E+03    1.580E-06    3.471E-01    5.175E-52     r       7.2
2.414E+09    1.761E-11    2.490E+30    3.374E+04    1.082E+03    1.671E-06    3.529E-01    7.110E-52     r       7.0
2.414E+09    1.809E-11    2.490E+30    3.387E+04    1.111E+03    1.718E-06    3.555E-01    8.363E-52     r       6.8
2.414E+09    1.908E-11    2.490E+30    3.415E+04    1.172E+03    1.814E-06    3.605E-01    1.164E-51     r       6.6
2.413E+09    1.959E-11    2.490E+30    3.429E+04    1.204E+03    1.864E-06    3.628E-01    1.378E-51     r       6.5
2.413E+09    2.067E-11    2.490E+30    3.459E+04    1.271E+03    1.965E-06    3.670E-01    1.941E-51     r       6.3
2.413E+09    2.122E-11    2.490E+30    3.474E+04    1.305E+03    2.018E-06    3.690E-01    2.309E-51     r       6.2
2.413E+09    2.239E-11    2.490E+30    3.505E+04    1.377E+03    2.125E-06    3.725E-01    3.285E-51     r       6.0
2.413E+09    2.299E-11    2.490E+30    3.521E+04    1.415E+03    2.180E-06    3.740E-01    3.926E-51     r       5.9
2.413E+09    2.424E-11    2.490E+30    3.553E+04    1.492E+03    2.293E-06    3.768E-01    5.629E-51     r       5.8
2.413E+09    2.489E-11    2.490E+30    3.570E+04    1.533E+03    2.351E-06    3.781E-01    6.752E-51     r       5.7
2.413E+09    2.625E-11    2.490E+30    3.604E+04    1.617E+03    2.469E-06    3.802E-01    9.743E-51     r       5.6
2.413E+09    2.695E-11    2.490E+30    3.621E+04    1.660E+03    2.530E-06    3.812E-01    1.172E-50     r       5.5
2.412E+09    2.840E-11    2.490E+30    3.656E+04    1.750E+03    2.655E-06    3.828E-01    1.699E-50     r       5.5
2.412E+09    2.915E-11    2.490E+30    3.674E+04    1.797E+03    2.719E-06    3.835E-01    2.047E-50     r       5.4
2.412E+09    3.071E-11    2.490E+30    3.711E+04    1.894E+03    2.850E-06    3.845E-01    2.977E-50     r       5.3
2.412E+09    3.152E-11    2.490E+30    3.729E+04    1.944E+03    2.917E-06    3.850E-01    3.592E-50     r       5.3
2.412E+09    3.319E-11    2.490E+30    3.767E+04    2.048E+03    3.054E-06    3.856E-01    5.234E-50     r       5.2
2.412E+09    3.406E-11    2.490E+30    3.786E+04    2.101E+03    3.125E-06    3.858E-01    6.319E-50     r       5.1
2.412E+09    3.585E-11    2.490E+30    3.824E+04    2.213E+03    3.269E-06    3.861E-01    9.212E-50     r       5.1
2.412E+09    3.678E-11    2.490E+30    3.844E+04    2.270E+03    3.342E-06    3.861E-01    1.112E-49     r       5.1
2.412E+09    3.869E-11    2.490E+30    3.883E+04    2.389E+03    3.493E-06    3.861E-01    1.621E-49     r       5.0
2.411E+09    3.968E-11    2.490E+30    3.903E+04    2.451E+03    3.571E-06    3.859E-01    1.956E-49     r       5.0
2.411E+09    4.172E-11    2.490E+30    3.943E+04    2.578E+03    3.729E-06    3.856E-01    2.846E-49     r       4.9
2.411E+09    4.278E-11    2.490E+30    3.963E+04    2.643E+03    3.810E-06    3.853E-01    3.432E-49     r       4.9
2.411E+09    4.496E-11    2.490E+30    4.004E+04    2.779E+03    3.975E-06    3.847E-01    4.984E-49     r       4.9
2.411E+09    4.608E-11    2.490E+30    4.024E+04    2.849E+03    4.060E-06    3.844E-01    6.003E-49     r       4.9
2.411E+09    4.841E-11    2.490E+30    4.066E+04    2.993E+03    4.233E-06    3.836E-01    8.694E-49     r       4.8
2.411E+09    4.960E-11    2.490E+30    4.087E+04    3.067E+03    4.322E-06    3.831E-01    1.046E-48     r       4.8
2.411E+09    5.207E-11    2.490E+30    4.128E+04    3.221E+03    4.503E-06    3.822E-01    1.509E-48     r       4.8
2.411E+09    5.335E-11    2.490E+30    4.150E+04    3.300E+03    4.596E-06    3.816E-01    1.812E-48     r       4.8
2.410E+09    5.597E-11    2.490E+30    4.192E+04    3.464E+03    4.785E-06    3.805E-01    2.607E-48     r       4.8
2.410E+09    6.154E-11    2.490E+30    4.277E+04    3.811E+03    5.181E-06    3.781E-01    5.352E-48     r       4.7
2.410E+09    6.450E-11    2.490E+30    4.321E+04    3.995E+03    5.388E-06    3.768E-01    7.636E-48     r       4.7
2.410E+09    7.077E-11    2.490E+30    4.408E+04    4.385E+03    5.819E-06    3.740E-01    1.541E-47     r       4.7
2.409E+09    7.408E-11    2.490E+30    4.452E+04    4.592E+03    6.044E-06    3.726E-01    2.179E-47     r       4.7
2.409E+09    8.110E-11    2.490E+30    4.540E+04    5.030E+03    6.514E-06    3.697E-01    4.318E-47     r       4.6
2.409E+09    8.481E-11    2.490E+30    4.584E+04    5.261E+03    6.759E-06    3.681E-01    6.049E-47     r       4.6
2.409E+09    9.265E-11    2.490E+30    4.673E+04    5.750E+03    7.269E-06    3.651E-01    1.176E-46     r       4.6
2.409E+09    9.679E-11    2.490E+30    4.718E+04    6.008E+03    7.534E-06    3.635E-01    1.632E-46     r       4.6
2.408E+09    1.055E-10    2.490E+30    4.808E+04    6.553E+03    8.087E-06    3.604E-01    3.115E-46     r       4.6
2.408E+09    1.101E-10    2.490E+30    4.854E+04    6.840E+03    8.375E-06    3.589E-01    4.282E-46     r       4.6
2.408E+09    1.198E-10    2.490E+30    4.944E+04    7.446E+03    8.973E-06    3.558E-01    8.020E-46     r       4.6
2.408E+09    1.249E-10    2.490E+30    4.990E+04    7.764E+03    9.283E-06    3.542E-01    1.093E-45     r       4.6
2.407E+09    1.356E-10    2.490E+30    5.081E+04    8.435E+03    9.929E-06    3.512E-01    2.009E-45     r       4.6
2.407E+09    1.412E-10    2.490E+30    5.127E+04    8.788E+03    1.026E-05    3.496E-01    2.712E-45     r       4.6
2.407E+09    1.531E-10    2.490E+30    5.219E+04    9.529E+03    1.096E-05    3.466E-01    4.900E-45     r       4.6
2.407E+09    1.593E-10    2.490E+30    5.265E+04    9.918E+03    1.132E-05    3.451E-01    6.558E-45     r       4.5
2.406E+09    1.724E-10    2.490E+30    5.358E+04    1.074E+04    1.207E-05    3.421E-01    1.165E-44     r       4.5
2.406E+09    1.792E-10    2.490E+30    5.404E+04    1.116E+04    1.246E-05    3.406E-01    1.546E-44     r       4.5
2.406E+09    1.935E-10    2.490E+30    5.497E+04    1.206E+04    1.326E-05    3.377E-01    2.701E-44     r       4.5
2.406E+09    2.010E-10    2.490E+30    5.544E+04    1.253E+04    1.368E-05    3.363E-01    3.556E-44     r       4.5
2.405E+09    2.168E-10    2.490E+30    5.637E+04    1.352E+04    1.454E-05    3.335E-01    6.115E-44     r       4.5
2.405E+09    2.250E-10    2.490E+30    5.684E+04    1.404E+04    1.499E-05    3.321E-01    7.989E-44     r       4.5
2.405E+09    2.422E-10    2.490E+30    5.778E+04    1.512E+04    1.591E-05    3.293E-01    1.353E-43     r       4.5
2.405E+09    2.512E-10    2.490E+30    5.825E+04    1.568E+04    1.639E-05    3.279E-01    1.755E-43     r       4.5
2.405E+09    2.700E-10    2.490E+30    5.919E+04    1.686E+04    1.738E-05    3.253E-01    2.930E-43     r       4.5
2.404E+09    2.798E-10    2.490E+30    5.966E+04    1.748E+04    1.789E-05    3.239E-01    3.772E-43     r       4.5
2.404E+09    3.004E-10    2.490E+30    6.060E+04    1.877E+04    1.895E-05    3.213E-01    6.211E-43     r       4.5
2.404E+09    3.111E-10    2.490E+30    6.108E+04    1.944E+04    1.949E-05    3.200E-01    7.942E-43     r       4.5
2.404E+09    3.334E-10    2.490E+30    6.202E+04    2.085E+04    2.062E-05    3.175E-01    1.290E-42     r       4.5
2.404E+09    3.450E-10    2.490E+30    6.250E+04    2.158E+04    2.120E-05    3.162E-01    1.639E-42     r       4.5
2.403E+09    3.693E-10    2.490E+30    6.345E+04    2.311E+04    2.240E-05    3.138E-01    2.630E-42     r       4.5
2.403E+09    3.819E-10    2.490E+30    6.393E+04    2.390E+04    2.301E-05    3.126E-01    3.321E-42     r       4.5
2.403E+09    4.082E-10    2.490E+30    6.488E+04    2.556E+04    2.429E-05    3.102E-01    5.262E-42     r       4.5
2.403E+09    4.219E-10    2.490E+30    6.536E+04    2.642E+04    2.495E-05    3.090E-01    6.604E-42     r       4.5
2.402E+09    4.504E-10    2.490E+30    6.631E+04    2.822E+04    2.630E-05    3.067E-01    1.034E-41     r       4.5
2.402E+09    4.652E-10    2.490E+30    6.679E+04    2.916E+04    2.700E-05    3.055E-01    1.291E-41     r       4.5
2.402E+09    4.960E-10    2.490E+30    6.775E+04    3.110E+04    2.843E-05    3.033E-01    1.999E-41     r       4.5
2.402E+09    5.120E-10    2.490E+30    6.823E+04    3.211E+04    2.917E-05    3.021E-01    2.481E-41     r       4.5
2.401E+09    5.452E-10    2.490E+30    6.919E+04    3.421E+04    3.069E-05    2.999E-01    3.802E-41     r       4.5
2.401E+09    5.625E-10    2.490E+30    6.968E+04    3.530E+04    3.148E-05    2.989E-01    4.694E-41     r       4.5
2.401E+09    5.983E-10    2.490E+30    7.064E+04    3.757E+04    3.309E-05    2.967E-01    7.118E-41     r       4.5
2.401E+09    6.169E-10    2.490E+30    7.112E+04    3.874E+04    3.392E-05    2.957E-01    8.744E-41     r       4.5
2.400E+09    6.555E-10    2.490E+30    7.209E+04    4.119E+04    3.562E-05    2.936E-01    1.313E-40     r       4.5
2.400E+09    6.755E-10    2.490E+30    7.258E+04    4.245E+04    3.650E-05    2.926E-01    1.605E-40     r       4.5
2.400E+09    7.170E-10    2.490E+30    7.354E+04    4.508E+04    3.830E-05    2.905E-01    2.387E-40     r       4.5
2.400E+09    7.385E-10    2.490E+30    7.403E+04    4.644E+04    3.922E-05    2.895E-01    2.905E-40     r       4.5
2.400E+09    7.831E-10    2.490E+30    7.500E+04    4.926E+04    4.112E-05    2.876E-01    4.281E-40     r       4.5
2.399E+09    8.062E-10    2.490E+30    7.549E+04    5.073E+04    4.210E-05    2.866E-01    5.186E-40     r       4.5
2.399E+09    8.540E-10    2.490E+30    7.646E+04    5.376E+04    4.410E-05    2.847E-01    7.576E-40     r       4.5
2.399E+09    8.787E-10    2.490E+30    7.695E+04    5.533E+04    4.513E-05    2.837E-01    9.138E-40     r       4.5
2.399E+09    9.299E-10    2.490E+30    7.793E+04    5.857E+04    4.724E-05    2.819E-01    1.324E-39     r       4.5
2.398E+09    9.564E-10    2.490E+30    7.842E+04    6.025E+04    4.832E-05    2.810E-01    1.590E-39     r       4.5
2.398E+09    1.011E-09    2.490E+30    7.939E+04    6.373E+04    5.054E-05    2.791E-01    2.285E-39     r       4.5
2.398E+09    1.039E-09    2.490E+30    7.988E+04    6.553E+04    5.168E-05    2.782E-01    2.733E-39     r       4.5
2.398E+09    1.098E-09    2.490E+30    8.087E+04    6.925E+04    5.401E-05    2.765E-01    3.897E-39     r       4.5
2.398E+09    1.128E-09    2.490E+30    8.136E+04    7.117E+04    5.521E-05    2.756E-01    4.645E-39     r       4.5
2.397E+09    1.191E-09    2.490E+30    8.234E+04    7.515E+04    5.766E-05    2.739E-01    6.572E-39     r       4.5
2.397E+09    1.223E-09    2.490E+30    8.283E+04    7.720E+04    5.892E-05    2.730E-01    7.804E-39     r       4.5
2.397E+09    1.290E-09    2.490E+30    8.382E+04    8.144E+04    6.150E-05    2.713E-01    1.096E-38     r       4.5
2.397E+09    1.324E-09    2.490E+30    8.431E+04    8.363E+04    6.282E-05    2.705E-01    1.297E-38     r       4.5
2.396E+09    1.395E-09    2.490E+30    8.530E+04    8.815E+04    6.552E-05    2.689E-01    1.809E-38     r       4.5
2.396E+09    1.432E-09    2.490E+30    8.579E+04    9.049E+04    6.690E-05    2.680E-01    2.133E-38     r       4.5
2.396E+09    1.507E-09    2.490E+30    8.678E+04    9.530E+04    6.973E-05    2.664E-01    2.956E-38     r       4.5
2.396E+09    1.546E-09    2.490E+30    8.727E+04    9.779E+04    7.118E-05    2.656E-01    3.474E-38     r       4.5
2.395E+09    1.626E-09    2.490E+30    8.827E+04    1.029E+05    7.415E-05    2.641E-01    4.781E-38     r       4.5
2.395E+09    1.668E-09    2.490E+30    8.876E+04    1.056E+05    7.566E-05    2.633E-01    5.601E-38     r       4.5
2.395E+09    1.753E-09    2.490E+30    8.975E+04    1.110E+05    7.877E-05    2.618E-01    7.662E-38     r       4.5
2.395E+09    1.797E-09    2.490E+30    9.025E+04    1.138E+05    8.036E-05    2.610E-01    8.947E-38     r       4.5
2.395E+09    1.888E-09    2.490E+30    9.125E+04    1.196E+05    8.360E-05    2.595E-01    1.216E-37     r       4.5
2.394E+09    1.934E-09    2.490E+30    9.174E+04    1.226E+05    8.526E-05    2.588E-01    1.416E-37     r       4.5
2.394E+09    2.030E-09    2.490E+30    9.274E+04    1.287E+05    8.866E-05    2.573E-01    1.914E-37     r       4.5
2.394E+09    2.080E-09    2.490E+30    9.324E+04    1.319E+05    9.039E-05    2.566E-01    2.222E-37     r       4.5
2.394E+09    2.181E-09    2.490E+30    9.424E+04    1.384E+05    9.394E-05    2.552E-01    2.986E-37     r       4.5
2.393E+09    2.397E-09    2.490E+30    9.624E+04    1.522E+05    1.013E-04    2.524E-01    5.335E-37     r       4.5
2.393E+09    2.511E-09    2.490E+30    9.724E+04    1.595E+05    1.052E-04    2.510E-01    7.092E-37     r       4.5
2.392E+09    2.752E-09    2.490E+30    9.925E+04    1.749E+05    1.133E-04    2.484E-01    1.240E-36     r       4.5
2.392E+09    2.879E-09    2.490E+30    1.003E+05    1.831E+05    1.174E-04    2.471E-01    1.632E-36     r       4.5
2.391E+09    3.147E-09    2.490E+30    1.023E+05    2.003E+05    1.262E-04    2.445E-01    2.799E-36     r       4.5
2.391E+09    3.288E-09    2.490E+30    1.033E+05    2.094E+05    1.307E-04    2.433E-01    3.649E-36     r       4.5
2.390E+09    3.587E-09    2.490E+30    1.053E+05    2.286E+05    1.402E-04    2.408E-01    6.143E-36     r       4.5
2.390E+09    3.744E-09    2.490E+30    1.063E+05    2.387E+05    1.451E-04    2.396E-01    7.935E-36     r       4.5
2.389E+09    4.074E-09    2.490E+30    1.083E+05    2.600E+05    1.553E-04    2.373E-01    1.313E-35     r       4.5
2.389E+09    4.248E-09    2.490E+30    1.094E+05    2.712E+05    1.606E-04    2.361E-01    1.681E-35     r       4.5
2.388E+09    4.613E-09    2.490E+30    1.114E+05    2.948E+05    1.717E-04    2.339E-01    2.736E-35     r       4.5
2.388E+09    4.805E-09    2.490E+30    1.124E+05    3.071E+05    1.774E-04    2.328E-01    3.476E-35     r       4.5
2.387E+09    5.207E-09    2.490E+30    1.144E+05    3.332E+05    1.892E-04    2.306E-01    5.569E-35     r       4.5
2.387E+09    5.418E-09    2.490E+30    1.155E+05    3.468E+05    1.954E-04    2.295E-01    7.023E-35     r       4.5
2.387E+09    5.861E-09    2.490E+30    1.175E+05    3.755E+05    2.081E-04    2.274E-01    1.109E-34     r       4.5
2.386E+09    6.093E-09    2.490E+30    1.185E+05    3.905E+05    2.148E-04    2.264E-01    1.388E-34     r       4.5
2.386E+09    6.579E-09    2.490E+30    1.206E+05    4.220E+05    2.284E-04    2.244E-01    2.161E-34     r       4.5
2.385E+09    6.833E-09    2.490E+30    1.216E+05    4.385E+05    2.355E-04    2.234E-01    2.688E-34     r       4.5
2.385E+09    7.365E-09    2.490E+30    1.237E+05    4.731E+05    2.501E-04    2.215E-01    4.130E-34     r       4.5
2.384E+09    7.644E-09    2.490E+30    1.247E+05    4.911E+05    2.577E-04    2.205E-01    5.103E-34     r       4.5
2.384E+09    8.225E-09    2.490E+30    1.268E+05    5.289E+05    2.734E-04    2.186E-01    7.743E-34     r       4.5
2.384E+09    8.529E-09    2.490E+30    1.278E+05    5.487E+05    2.815E-04    2.177E-01    9.509E-34     r       4.5
2.383E+09    9.163E-09    2.490E+30    1.299E+05    5.900E+05    2.982E-04    2.159E-01    1.426E-33     r       4.5
2.383E+09    9.494E-09    2.490E+30    1.309E+05    6.116E+05    3.068E-04    2.150E-01    1.741E-33     r       4.5
2.382E+09    1.018E-08    2.490E+30    1.330E+05    6.566E+05    3.246E-04    2.133E-01    2.581E-33     r       4.5
2.382E+09    1.054E-08    2.490E+30    1.340E+05    6.801E+05    3.338E-04    2.124E-01    3.134E-33     r       4.5
2.381E+09    1.129E-08    2.490E+30    1.361E+05    7.291E+05    3.528E-04    2.107E-01    4.596E-33     r       4.5
2.381E+09    1.168E-08    2.490E+30    1.371E+05    7.546E+05    3.625E-04    2.099E-01    5.552E-33     r       4.5
2.380E+09    1.250E-08    2.490E+30    1.392E+05    8.078E+05    3.827E-04    2.083E-01    8.060E-33     r       4.5
2.380E+09    1.292E-08    2.490E+30    1.402E+05    8.355E+05    3.931E-04    2.075E-01    9.686E-33     r       4.5
2.379E+09    1.380E-08    2.490E+30    1.423E+05    8.932E+05    4.145E-04    2.059E-01    1.392E-32     r       4.5
2.379E+09    1.426E-08    2.490E+30    1.434E+05    9.233E+05    4.255E-04    2.051E-01    1.666E-32     r       4.5
2.378E+09    1.521E-08    2.490E+30    1.455E+05    9.858E+05    4.482E-04    2.036E-01    2.372E-32     r       4.5
2.378E+09    1.571E-08    2.490E+30    1.465E+05    1.018E+06    4.599E-04    2.028E-01    2.824E-32     r       4.5
2.377E+09    1.673E-08    2.490E+30    1.486E+05    1.086E+06    4.840E-04    2.014E-01    3.986E-32     r       4.5
2.377E+09    1.727E-08    2.490E+30    1.497E+05    1.121E+06    4.964E-04    2.006E-01    4.726E-32     r       4.5
2.377E+09    1.838E-08    2.490E+30    1.518E+05    1.194E+06    5.218E-04    1.992E-01    6.613E-32     r       4.5
2.376E+09    1.895E-08    2.490E+30    1.528E+05    1.232E+06    5.349E-04    1.985E-01    7.807E-32     r       4.5
2.376E+09    2.014E-08    2.490E+30    1.549E+05    1.310E+06    5.618E-04    1.971E-01    1.084E-31     r       4.5
2.375E+09    2.076E-08    2.490E+30    1.560E+05    1.351E+06    5.756E-04    1.964E-01    1.274E-31     r       4.5
2.375E+09    2.204E-08    2.490E+30    1.581E+05    1.436E+06    6.040E-04    1.950E-01    1.755E-31     r       4.5
2.374E+09    2.271E-08    2.490E+30    1.592E+05    1.480E+06    6.186E-04    1.944E-01    2.055E-31     r       4.5
2.374E+09    2.408E-08    2.490E+30    1.613E+05    1.571E+06    6.486E-04    1.931E-01    2.810E-31     r       4.5
2.373E+09    2.480E-08    2.490E+30    1.623E+05    1.618E+06    6.640E-04    1.924E-01    3.279E-31     r       4.5
2.373E+09    2.627E-08    2.490E+30    1.644E+05    1.716E+06    6.956E-04    1.911E-01    4.450E-31     r       4.5
2.373E+09    2.703E-08    2.490E+30    1.655E+05    1.766E+06    7.118E-04    1.905E-01    5.174E-31     r       4.5
2.372E+09    2.861E-08    2.490E+30    1.676E+05    1.871E+06    7.450E-04    1.893E-01    6.974E-31     r       4.5
2.372E+09    2.943E-08    2.490E+30    1.687E+05    1.925E+06    7.621E-04    1.886E-01    8.082E-31     r       4.5
2.371E+09    3.112E-08    2.490E+30    1.708E+05    2.037E+06    7.971E-04    1.874E-01    1.082E-30     r       4.5
2.371E+09    3.199E-08    2.490E+30    1.719E+05    2.095E+06    8.150E-04    1.868E-01    1.250E-30     r       4.5
2.370E+09    3.379E-08    2.490E+30    1.740E+05    2.215E+06    8.518E-04    1.857E-01    1.663E-30     r       4.5
2.370E+09    3.473E-08    2.490E+30    1.751E+05    2.277E+06    8.706E-04    1.851E-01    1.915E-30     r       4.5
2.369E+09    3.665E-08    2.490E+30    1.772E+05    2.406E+06    9.092E-04    1.839E-01    2.532E-30     r       4.5
2.369E+09    3.764E-08    2.490E+30    1.783E+05    2.472E+06    9.290E-04    1.834E-01    2.907E-30     r       4.5
2.368E+09    3.970E-08    2.490E+30    1.804E+05    2.609E+06    9.695E-04    1.822E-01    3.820E-30     r       4.5
2.368E+09    4.076E-08    2.490E+30    1.815E+05    2.680E+06    9.902E-04    1.817E-01    4.373E-30     r       4.5
2.367E+09    4.294E-08    2.490E+30    1.837E+05    2.826E+06    1.033E-03    1.806E-01    5.715E-30     r       4.5
2.367E+09    4.407E-08    2.490E+30    1.847E+05    2.901E+06    1.054E-03    1.801E-01    6.524E-30     r       4.5
2.366E+09    4.639E-08    2.490E+30    1.869E+05    3.057E+06    1.099E-03    1.790E-01    8.480E-30     r       4.5
2.366E+09    4.759E-08    2.490E+30    1.880E+05    3.137E+06    1.122E-03    1.785E-01    9.654E-30     r       4.5
2.366E+09    5.006E-08    2.490E+30    1.901E+05    3.303E+06    1.168E-03    1.775E-01    1.248E-29     r       4.5
2.365E+09    5.133E-08    2.490E+30    1.912E+05    3.388E+06    1.192E-03    1.769E-01    1.417E-29     r       4.5
2.365E+09    5.395E-08    2.490E+30    1.933E+05    3.564E+06    1.241E-03    1.759E-01    1.823E-29     r       4.5
2.364E+09    5.530E-08    2.490E+30    1.944E+05    3.655E+06    1.266E-03    1.754E-01    2.065E-29     r       4.5
2.364E+09    5.808E-08    2.490E+30    1.966E+05    3.842E+06    1.317E-03    1.745E-01    2.643E-29     r       4.5
2.363E+09    5.951E-08    2.490E+30    1.977E+05    3.938E+06    1.343E-03    1.740E-01    2.986E-29     r       4.5
2.363E+09    6.246E-08    2.490E+30    1.998E+05    4.137E+06    1.396E-03    1.730E-01    3.804E-29     r       4.5
2.362E+09    6.397E-08    2.490E+30    2.009E+05    4.239E+06    1.423E-03    1.725E-01    4.288E-29     r       4.5
