   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
7.210E+08    2.730E-11    2.906E+26    1.684E+04    2.111E+03    9.275E-06    1.436E+01    9.029E-63     r       4.6
7.210E+08    2.870E-11    2.906E+26    1.703E+04    2.221E+03    9.650E-06    1.427E+01    1.510E-62     r       4.6
7.210E+08    2.943E-11    2.906E+26    1.712E+04    2.277E+03    9.842E-06    1.422E+01    1.947E-62     r       4.6
7.209E+08    3.092E-11    2.906E+26    1.731E+04    2.393E+03    1.023E-05    1.413E+01    3.221E-62     r       4.6
7.209E+08    3.169E-11    2.906E+26    1.740E+04    2.453E+03    1.043E-05    1.408E+01    4.132E-62     r       4.6
7.208E+08    3.328E-11    2.906E+26    1.758E+04    2.576E+03    1.084E-05    1.399E+01    6.764E-62     r       4.6
7.208E+08    3.409E-11    2.906E+26    1.768E+04    2.639E+03    1.105E-05    1.395E+01    8.633E-62     r       4.6
7.208E+08    3.577E-11    2.906E+26    1.786E+04    2.770E+03    1.148E-05    1.386E+01    1.399E-61     r       4.6
7.207E+08    3.931E-11    2.906E+26    1.824E+04    3.046E+03    1.236E-05    1.369E+01    3.607E-61     r       4.6
7.206E+08    4.118E-11    2.906E+26    1.842E+04    3.192E+03    1.283E-05    1.360E+01    5.736E-61     r       4.6
7.206E+08    4.514E-11    2.906E+26    1.880E+04    3.500E+03    1.379E-05    1.344E+01    1.425E-60     r       4.6
7.205E+08    4.723E-11    2.906E+26    1.898E+04    3.663E+03    1.429E-05    1.336E+01    2.227E-60     r       4.6
7.204E+08    5.163E-11    2.906E+26    1.935E+04    4.006E+03    1.533E-05    1.320E+01    5.348E-60     r       4.6
7.204E+08    5.395E-11    2.906E+26    1.954E+04    4.187E+03    1.587E-05    1.313E+01    8.220E-60     r       4.6
7.203E+08    5.883E-11    2.906E+26    1.991E+04    4.568E+03    1.699E-05    1.298E+01    1.912E-59     r       4.6
7.202E+08    6.139E-11    2.906E+26    2.010E+04    4.768E+03    1.757E-05    1.291E+01    2.893E-59     r       4.6
7.201E+08    6.679E-11    2.906E+26    2.047E+04    5.190E+03    1.878E-05    1.276E+01    6.531E-59     r       4.6
7.201E+08    6.963E-11    2.906E+26    2.066E+04    5.411E+03    1.940E-05    1.269E+01    9.741E-59     r       4.6
7.200E+08    7.558E-11    2.906E+26    2.103E+04    5.876E+03    2.070E-05    1.256E+01    2.138E-58     r       4.6
7.200E+08    7.870E-11    2.906E+26    2.122E+04    6.120E+03    2.137E-05    1.249E+01    3.145E-58     r       4.6
7.199E+08    8.525E-11    2.906E+26    2.159E+04    6.632E+03    2.276E-05    1.236E+01    6.722E-58     r       4.6
7.198E+08    8.868E-11    2.906E+26    2.178E+04    6.901E+03    2.348E-05    1.229E+01    9.765E-58     r       4.6
7.197E+08    9.586E-11    2.906E+26    2.215E+04    7.463E+03    2.496E-05    1.217E+01    2.036E-57     r       4.6
7.197E+08    9.962E-11    2.906E+26    2.234E+04    7.758E+03    2.573E-05    1.211E+01    2.922E-57     r       4.6
7.196E+08    1.075E-10    2.906E+26    2.271E+04    8.374E+03    2.732E-05    1.199E+01    5.949E-57     r       4.6
7.196E+08    1.116E-10    2.906E+26    2.290E+04    8.696E+03    2.814E-05    1.193E+01    8.441E-57     r       4.6
7.195E+08    1.202E-10    2.906E+26    2.328E+04    9.370E+03    2.984E-05    1.181E+01    1.681E-56     r       4.6
7.194E+08    1.247E-10    2.906E+26    2.346E+04    9.722E+03    3.071E-05    1.175E+01    2.359E-56     r       4.6
7.193E+08    1.341E-10    2.906E+26    2.384E+04    1.046E+04    3.252E-05    1.164E+01    4.601E-56     r       4.6
7.193E+08    1.389E-10    2.906E+26    2.402E+04    1.084E+04    3.345E-05    1.159E+01    6.392E-56     r       4.6
7.192E+08    1.491E-10    2.906E+26    2.440E+04    1.164E+04    3.537E-05    1.148E+01    1.222E-55     r       4.6
7.191E+08    1.544E-10    2.906E+26    2.459E+04    1.206E+04    3.636E-05    1.143E+01    1.681E-55     r       4.6
7.191E+08    1.655E-10    2.906E+26    2.496E+04    1.293E+04    3.840E-05    1.132E+01    3.154E-55     r       4.6
7.190E+08    1.713E-10    2.906E+26    2.515E+04    1.338E+04    3.945E-05    1.127E+01    4.300E-55     r       4.6
7.189E+08    1.833E-10    2.906E+26    2.552E+04    1.432E+04    4.161E-05    1.117E+01    7.924E-55     r       4.6
7.189E+08    1.895E-10    2.906E+26    2.571E+04    1.481E+04    4.273E-05    1.112E+01    1.071E-54     r       4.6
7.188E+08    2.025E-10    2.906E+26    2.609E+04    1.584E+04    4.502E-05    1.102E+01    1.940E-54     r       4.6
7.187E+08    2.092E-10    2.906E+26    2.627E+04    1.637E+04    4.620E-05    1.098E+01    2.600E-54     r       4.6
7.186E+08    2.233E-10    2.906E+26    2.665E+04    1.747E+04    4.862E-05    1.088E+01    4.634E-54     r       4.6
7.186E+08    2.305E-10    2.906E+26    2.684E+04    1.805E+04    4.987E-05    1.084E+01    6.163E-54     r       4.6
7.185E+08    2.457E-10    2.906E+26    2.721E+04    1.924E+04    5.244E-05    1.075E+01    1.082E-53     r       4.6
7.185E+08    2.535E-10    2.906E+26    2.740E+04    1.986E+04    5.375E-05    1.070E+01    1.427E-53     r       4.6
7.184E+08    2.698E-10    2.906E+26    2.777E+04    2.114E+04    5.646E-05    1.061E+01    2.469E-53     r       4.6
7.183E+08    2.783E-10    2.906E+26    2.796E+04    2.181E+04    5.785E-05    1.057E+01    3.235E-53     r       4.6
7.182E+08    2.958E-10    2.906E+26    2.834E+04    2.319E+04    6.071E-05    1.049E+01    5.516E-53     r       4.6
7.182E+08    3.048E-10    2.906E+26    2.853E+04    2.391E+04    6.217E-05    1.044E+01    7.178E-53     r       4.6
7.181E+08    3.237E-10    2.906E+26    2.890E+04    2.539E+04    6.518E-05    1.036E+01    1.208E-52     r       4.6
7.181E+08    3.334E-10    2.906E+26    2.909E+04    2.616E+04    6.672E-05    1.032E+01    1.561E-52     r       4.6
7.180E+08    3.536E-10    2.906E+26    2.947E+04    2.776E+04    6.989E-05    1.024E+01    2.594E-52     r       4.6
7.179E+08    3.640E-10    2.906E+26    2.965E+04    2.858E+04    7.151E-05    1.020E+01    3.332E-52     r       4.6
7.178E+08    3.856E-10    2.906E+26    3.003E+04    3.029E+04    7.484E-05    1.012E+01    5.467E-52     r       4.6
7.178E+08    3.968E-10    2.906E+26    3.022E+04    3.117E+04    7.655E-05    1.009E+01    6.982E-52     r       4.6
7.177E+08    4.199E-10    2.906E+26    3.060E+04    3.300E+04    8.004E-05    1.001E+01    1.132E-51     r       4.6
7.177E+08    4.318E-10    2.906E+26    3.078E+04    3.395E+04    8.184E-05    9.974E+00    1.438E-51     r       4.6
7.176E+08    4.565E-10    2.906E+26    3.116E+04    3.590E+04    8.551E-05    9.901E+00    2.305E-51     r       4.6
7.175E+08    4.692E-10    2.906E+26    3.135E+04    3.691E+04    8.739E-05    9.865E+00    2.911E-51     r       4.6
7.174E+08    4.956E-10    2.906E+26    3.173E+04    3.900E+04    9.124E-05    9.794E+00    4.616E-51     r       4.6
7.174E+08    5.091E-10    2.906E+26    3.191E+04    4.008E+04    9.321E-05    9.759E+00    5.798E-51     r       4.6
7.173E+08    5.372E-10    2.906E+26    3.229E+04    4.231E+04    9.724E-05    9.690E+00    9.102E-51     r       4.6
7.172E+08    5.517E-10    2.906E+26    3.248E+04    4.345E+04    9.931E-05    9.656E+00    1.137E-50     r       4.6
7.172E+08    5.816E-10    2.906E+26    3.286E+04    4.583E+04    1.035E-04    9.589E+00    1.768E-50     r       4.6
7.171E+08    5.970E-10    2.906E+26    3.305E+04    4.705E+04    1.057E-04    9.556E+00    2.198E-50     r       4.6
7.170E+08    6.287E-10    2.906E+26    3.342E+04    4.958E+04    1.101E-04    9.491E+00    3.384E-50     r       4.6
7.170E+08    6.451E-10    2.906E+26    3.361E+04    5.088E+04    1.124E-04    9.459E+00    4.188E-50     r       4.6
7.169E+08    6.789E-10    2.906E+26    3.399E+04    5.356E+04    1.170E-04    9.395E+00    6.388E-50     r       4.6
7.168E+08    6.963E-10    2.906E+26    3.418E+04    5.495E+04    1.194E-04    9.364E+00    7.871E-50     r       4.6
7.167E+08    7.321E-10    2.906E+26    3.456E+04    5.780E+04    1.242E-04    9.302E+00    1.190E-49     r       4.6
7.167E+08    7.505E-10    2.906E+26    3.474E+04    5.927E+04    1.266E-04    9.271E+00    1.460E-49     r       4.6
7.166E+08    7.885E-10    2.906E+26    3.512E+04    6.229E+04    1.317E-04    9.211E+00    2.188E-49     r       4.6
7.166E+08    8.081E-10    2.906E+26    3.531E+04    6.385E+04    1.343E-04    9.181E+00    2.672E-49     r       4.6
7.165E+08    8.483E-10    2.906E+26    3.569E+04    6.706E+04    1.395E-04    9.122E+00    3.972E-49     r       4.6
7.164E+08    8.691E-10    2.906E+26    3.588E+04    6.871E+04    1.422E-04    9.093E+00    4.833E-49     r       4.6
7.163E+08    9.117E-10    2.906E+26    3.626E+04    7.211E+04    1.477E-04    9.036E+00    7.128E-49     r       4.6
7.162E+08    1.002E-09    2.906E+26    3.701E+04    7.930E+04    1.591E-04    8.924E+00    1.526E-48     r       4.6
7.161E+08    1.049E-09    2.906E+26    3.739E+04    8.311E+04    1.651E-04    8.869E+00    2.217E-48     r       4.6
7.159E+08    1.150E-09    2.906E+26    3.815E+04    9.114E+04    1.774E-04    8.763E+00    4.612E-48     r       4.6
7.158E+08    1.203E-09    2.906E+26    3.853E+04    9.539E+04    1.839E-04    8.711E+00    6.605E-48     r       4.6
7.156E+08    1.315E-09    2.906E+26    3.929E+04    1.043E+05    1.973E-04    8.609E+00    1.337E-47     r       4.6
7.155E+08    1.374E-09    2.906E+26    3.966E+04    1.091E+05    2.042E-04    8.559E+00    1.890E-47     r       4.6
7.153E+08    1.498E-09    2.906E+26    4.042E+04    1.190E+05    2.187E-04    8.462E+00    3.730E-47     r       4.6
7.152E+08    1.563E-09    2.906E+26    4.080E+04    1.242E+05    2.262E-04    8.414E+00    5.208E-47     r       4.6
7.151E+08    1.700E-09    2.906E+26    4.156E+04    1.352E+05    2.417E-04    8.321E+00    1.003E-46     r       4.6
7.150E+08    1.772E-09    2.906E+26    4.194E+04    1.410E+05    2.498E-04    8.276E+00    1.385E-46     r       4.6
7.148E+08    1.923E-09    2.906E+26    4.270E+04    1.532E+05    2.665E-04    8.187E+00    2.609E-46     r       4.6
7.147E+08    2.002E-09    2.906E+26    4.308E+04    1.596E+05    2.752E-04    8.143E+00    3.562E-46     r       4.6
7.145E+08    2.168E-09    2.906E+26    4.384E+04    1.729E+05    2.931E-04    8.058E+00    6.572E-46     r       4.6
7.144E+08    2.255E-09    2.906E+26    4.422E+04    1.800E+05    3.024E-04    8.016E+00    8.881E-46     r       4.6
7.143E+08    2.438E-09    2.906E+26    4.499E+04    1.947E+05    3.216E-04    7.934E+00    1.606E-45     r       4.6
7.142E+08    2.533E-09    2.906E+26    4.537E+04    2.024E+05    3.315E-04    7.893E+00    2.150E-45     r       4.6
7.140E+08    2.733E-09    2.906E+26    4.613E+04    2.185E+05    3.520E-04    7.815E+00    3.816E-45     r       4.6
7.139E+08    2.837E-09    2.906E+26    4.651E+04    2.269E+05    3.626E-04    7.776E+00    5.061E-45     r       4.6
7.137E+08    3.055E-09    2.906E+26    4.727E+04    2.446E+05    3.845E-04    7.700E+00    8.824E-45     r       4.6
7.136E+08    3.169E-09    2.906E+26    4.765E+04    2.538E+05    3.958E-04    7.663E+00    1.160E-44     r       4.6
7.134E+08    3.406E-09    2.906E+26    4.842E+04    2.731E+05    4.192E-04    7.590E+00    1.990E-44     r       4.6
7.133E+08    3.530E-09    2.906E+26    4.880E+04    2.831E+05    4.312E-04    7.554E+00    2.595E-44     r       4.6
7.132E+08    3.789E-09    2.906E+26    4.956E+04    3.041E+05    4.561E-04    7.484E+00    4.380E-44     r       4.6
7.131E+08    3.923E-09    2.906E+26    4.994E+04    3.150E+05    4.689E-04    7.449E+00    5.668E-44     r       4.6
7.129E+08    4.204E-09    2.906E+26    5.071E+04    3.379E+05    4.953E-04    7.381E+00    9.424E-44     r       4.6
7.128E+08    4.350E-09    2.906E+26    5.109E+04    3.497E+05    5.089E-04    7.348E+00    1.211E-43     r       4.6
7.126E+08    4.654E-09    2.906E+26    5.186E+04    3.745E+05    5.369E-04    7.283E+00    1.984E-43     r       4.6
7.125E+08    4.813E-09    2.906E+26    5.224E+04    3.874E+05    5.514E-04    7.250E+00    2.531E-43     r       4.6
7.123E+08    5.142E-09    2.906E+26    5.301E+04    4.143E+05    5.811E-04    7.187E+00    4.093E-43     r       4.6
7.123E+08    5.313E-09    2.906E+26    5.339E+04    4.282E+05    5.964E-04    7.156E+00    5.187E-43     r       4.6
7.121E+08    5.668E-09    2.906E+26    5.416E+04    4.573E+05    6.278E-04    7.095E+00    8.278E-43     r       4.6
7.120E+08    5.853E-09    2.906E+26    5.454E+04    4.724E+05    6.440E-04    7.065E+00    1.043E-42     r       4.6
7.118E+08    6.237E-09    2.906E+26    5.531E+04    5.037E+05    6.772E-04    7.006E+00    1.643E-42     r       4.6
7.117E+08    6.436E-09    2.906E+26    5.569E+04    5.200E+05    6.943E-04    6.977E+00    2.057E-42     r       4.6
7.115E+08    6.848E-09    2.906E+26    5.646E+04    5.538E+05    7.295E-04    6.919E+00    3.205E-42     r       4.6
7.114E+08    7.063E-09    2.906E+26    5.684E+04    5.714E+05    7.475E-04    6.891E+00    3.989E-42     r       4.6
7.113E+08    7.507E-09    2.906E+26    5.761E+04    6.078E+05    7.846E-04    6.836E+00    6.145E-42     r       4.6
7.112E+08    7.737E-09    2.906E+26    5.799E+04    6.267E+05    8.037E-04    6.808E+00    7.607E-42     r       4.6
7.110E+08    8.213E-09    2.906E+26    5.876E+04    6.659E+05    8.428E-04    6.755E+00    1.159E-41     r       4.6
7.109E+08    8.460E-09    2.906E+26    5.915E+04    6.862E+05    8.628E-04    6.728E+00    1.428E-41     r       4.6
7.107E+08    8.971E-09    2.906E+26    5.992E+04    7.283E+05    9.040E-04    6.676E+00    2.153E-41     r       4.6
7.106E+08    9.236E-09    2.906E+26    6.030E+04    7.501E+05    9.251E-04    6.650E+00    2.638E-41     r       4.6
7.104E+08    9.784E-09    2.906E+26    6.107E+04    7.952E+05    9.684E-04    6.600E+00    3.941E-41     r       4.6
7.104E+08    1.007E-08    2.906E+26    6.146E+04    8.185E+05    9.906E-04    6.575E+00    4.805E-41     r       4.6
7.102E+08    1.065E-08    2.906E+26    6.223E+04    8.669E+05    1.036E-03    6.526E+00    7.111E-41     r       4.6
7.101E+08    1.095E-08    2.906E+26    6.262E+04    8.919E+05    1.060E-03    6.502E+00    8.630E-41     r       4.6
7.099E+08    1.158E-08    2.906E+26    6.339E+04    9.436E+05    1.107E-03    6.454E+00    1.266E-40     r       4.6
7.098E+08    1.190E-08    2.906E+26    6.377E+04    9.704E+05    1.132E-03    6.430E+00    1.529E-40     r       4.6
7.096E+08    1.257E-08    2.906E+26    6.455E+04    1.026E+06    1.182E-03    6.384E+00    2.223E-40     r       4.6
7.095E+08    1.292E-08    2.906E+26    6.493E+04    1.054E+06    1.208E-03    6.361E+00    2.675E-40     r       4.6
7.094E+08    1.363E-08    2.906E+26    6.570E+04    1.113E+06    1.260E-03    6.316E+00    3.857E-40     r       4.6
7.093E+08    1.399E-08    2.906E+26    6.609E+04    1.144E+06    1.287E-03    6.294E+00    4.622E-40     r       4.6
7.091E+08    1.475E-08    2.906E+26    6.687E+04    1.207E+06    1.342E-03    6.250E+00    6.610E-40     r       4.6
7.090E+08    1.514E-08    2.906E+26    6.725E+04    1.239E+06    1.371E-03    6.228E+00    7.890E-40     r       4.6
7.088E+08    1.595E-08    2.906E+26    6.803E+04    1.306E+06    1.428E-03    6.186E+00    1.120E-39     r       4.6
7.087E+08    1.636E-08    2.906E+26    6.841E+04    1.341E+06    1.458E-03    6.165E+00    1.332E-39     r       4.6
7.085E+08    1.722E-08    2.906E+26    6.919E+04    1.412E+06    1.518E-03    6.123E+00    1.876E-39     r       4.6
7.084E+08    1.766E-08    2.906E+26    6.958E+04    1.449E+06    1.549E-03    6.103E+00    2.223E-39     r       4.6
7.083E+08    1.857E-08    2.906E+26    7.035E+04    1.525E+06    1.612E-03    6.062E+00    3.110E-39     r       4.6
7.082E+08    1.904E-08    2.906E+26    7.074E+04    1.564E+06    1.645E-03    6.042E+00    3.672E-39     r       4.6
7.080E+08    2.000E-08    2.906E+26    7.152E+04    1.644E+06    1.711E-03    6.003E+00    5.102E-39     r       4.6
7.079E+08    2.050E-08    2.906E+26    7.190E+04    1.686E+06    1.744E-03    5.983E+00    6.003E-39     r       4.6
7.077E+08    2.152E-08    2.906E+26    7.268E+04    1.771E+06    1.813E-03    5.945E+00    8.286E-39     r       4.6
7.076E+08    2.204E-08    2.906E+26    7.307E+04    1.815E+06    1.848E-03    5.926E+00    9.718E-39     r       4.6
7.075E+08    2.312E-08    2.906E+26    7.385E+04    1.906E+06    1.920E-03    5.888E+00    1.333E-38     r       4.6
7.071E+08    2.541E-08    2.906E+26    7.540E+04    2.098E+06    2.070E-03    5.815E+00    2.476E-38     r       4.6
7.069E+08    2.662E-08    2.906E+26    7.618E+04    2.199E+06    2.148E-03    5.779E+00    3.355E-38     r       4.6
7.065E+08    2.917E-08    2.906E+26    7.774E+04    2.414E+06    2.311E-03    5.709E+00    6.089E-38     r       4.6
7.064E+08    3.051E-08    2.906E+26    7.852E+04    2.527E+06    2.395E-03    5.675E+00    8.158E-38     r       4.6
7.060E+08    3.335E-08    2.906E+26    8.008E+04    2.767E+06    2.572E-03    5.609E+00    1.449E-37     r       4.6
7.058E+08    3.484E-08    2.906E+26    8.086E+04    2.893E+06    2.663E-03    5.576E+00    1.920E-37     r       4.6
7.055E+08    3.799E-08    2.906E+26    8.243E+04    3.160E+06    2.853E-03    5.513E+00    3.341E-37     r       4.6
7.053E+08    3.964E-08    2.906E+26    8.321E+04    3.300E+06    2.952E-03    5.481E+00    4.386E-37     r       4.6
7.049E+08    4.312E-08    2.906E+26    8.478E+04    3.596E+06    3.157E-03    5.420E+00    7.486E-37     r       4.6
7.047E+08    4.495E-08    2.906E+26    8.556E+04    3.752E+06    3.264E-03    5.391E+00    9.736E-37     r       4.6
7.044E+08    4.878E-08    2.906E+26    8.713E+04    4.079E+06    3.485E-03    5.332E+00    1.632E-36     r       4.6
7.042E+08    5.080E-08    2.906E+26    8.791E+04    4.251E+06    3.599E-03    5.304E+00    2.104E-36     r       4.6
7.038E+08    5.502E-08    2.906E+26    8.949E+04    4.612E+06    3.836E-03    5.248E+00    3.468E-36     r       4.6
