   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
2.115E+09    5.096E-12    1.274E+30    2.824E+04    3.393E+02    4.736E-07    2.507E-01    3.773E-55     r      25.7
2.115E+09    5.327E-12    1.274E+30    2.829E+04    3.549E+02    5.104E-07    2.625E-01    4.368E-55     r      22.7
2.114E+09    5.844E-12    1.274E+30    2.842E+04    3.896E+02    5.914E-07    2.869E-01    5.994E-55     r      20.0
2.114E+09    6.132E-12    1.274E+30    2.850E+04    4.090E+02    6.358E-07    2.995E-01    7.117E-55     r      17.8
2.114E+09    6.774E-12    1.274E+30    2.868E+04    4.522E+02    7.332E-07    3.250E-01    1.034E-54     r      15.7
2.114E+09    7.131E-12    1.274E+30    2.879E+04    4.762E+02    7.862E-07    3.378E-01    1.266E-54     r      14.0
2.114E+09    7.318E-12    1.274E+30    2.885E+04    4.889E+02    8.139E-07    3.442E-01    1.407E-54     r      13.3
2.114E+09    7.714E-12    1.274E+30    2.897E+04    5.155E+02    8.715E-07    3.568E-01    1.755E-54     r      12.6
2.113E+09    7.922E-12    1.274E+30    2.903E+04    5.296E+02    9.014E-07    3.631E-01    1.969E-54     r      11.9
2.113E+09    8.359E-12    1.274E+30    2.917E+04    5.591E+02    9.638E-07    3.754E-01    2.501E-54     r      11.3
2.113E+09    8.589E-12    1.274E+30    2.925E+04    5.746E+02    9.961E-07    3.815E-01    2.832E-54     r      10.8
2.113E+09    9.072E-12    1.274E+30    2.941E+04    6.071E+02    1.063E-06    3.933E-01    3.667E-54     r      10.2
2.113E+09    9.326E-12    1.274E+30    2.949E+04    6.242E+02    1.098E-06    3.990E-01    4.193E-54     r       9.8
2.113E+09    9.858E-12    1.274E+30    2.967E+04    6.601E+02    1.170E-06    4.102E-01    5.536E-54     r       9.3
2.113E+09    1.014E-11    1.274E+30    2.976E+04    6.789E+02    1.208E-06    4.155E-01    6.392E-54     r       8.9
2.113E+09    1.072E-11    1.274E+30    2.996E+04    7.184E+02    1.285E-06    4.258E-01    8.602E-54     r       8.6
2.113E+09    1.103E-11    1.274E+30    3.006E+04    7.390E+02    1.325E-06    4.307E-01    1.002E-53     r       8.2
2.113E+09    1.167E-11    1.274E+30    3.028E+04    7.822E+02    1.407E-06    4.400E-01    1.374E-53     r       7.9
2.112E+09    1.200E-11    1.274E+30    3.039E+04    8.049E+02    1.450E-06    4.444E-01    1.616E-53     r       7.6
2.112E+09    1.270E-11    1.274E+30    3.063E+04    8.521E+02    1.537E-06    4.527E-01    2.252E-53     r       7.4
2.112E+09    1.307E-11    1.274E+30    3.075E+04    8.768E+02    1.583E-06    4.566E-01    2.670E-53     r       7.1
2.112E+09    1.383E-11    1.274E+30    3.100E+04    9.284E+02    1.676E-06    4.638E-01    3.781E-53     r       6.9
2.112E+09    1.423E-11    1.274E+30    3.114E+04    9.553E+02    1.724E-06    4.671E-01    4.516E-53     r       6.7
2.112E+09    1.506E-11    1.274E+30    3.141E+04    1.011E+03    1.822E-06    4.732E-01    6.482E-53     r       6.6
2.112E+09    1.549E-11    1.274E+30    3.155E+04    1.041E+03    1.873E-06    4.760E-01    7.790E-53     r       6.4
2.112E+09    1.640E-11    1.274E+30    3.184E+04    1.102E+03    1.977E-06    4.811E-01    1.132E-52     r       6.2
2.112E+09    1.687E-11    1.274E+30    3.199E+04    1.133E+03    2.031E-06    4.834E-01    1.367E-52     r       6.1
2.112E+09    1.784E-11    1.274E+30    3.229E+04    1.200E+03    2.141E-06    4.875E-01    2.005E-52     r       6.0
2.111E+09    1.835E-11    1.274E+30    3.245E+04    1.234E+03    2.197E-06    4.893E-01    2.433E-52     r       5.9
2.111E+09    1.941E-11    1.274E+30    3.277E+04    1.305E+03    2.313E-06    4.925E-01    3.595E-52     r       5.7
2.111E+09    1.996E-11    1.274E+30    3.293E+04    1.343E+03    2.373E-06    4.938E-01    4.377E-52     r       5.6
2.111E+09    2.110E-11    1.274E+30    3.326E+04    1.420E+03    2.495E-06    4.962E-01    6.504E-52     r       5.6
2.111E+09    2.169E-11    1.274E+30    3.343E+04    1.460E+03    2.558E-06    4.972E-01    7.938E-52     r       5.5
2.111E+09    2.291E-11    1.274E+30    3.378E+04    1.543E+03    2.687E-06    4.987E-01    1.184E-51     r       5.4
2.111E+09    2.355E-11    1.274E+30    3.395E+04    1.586E+03    2.753E-06    4.994E-01    1.447E-51     r       5.3
2.111E+09    2.487E-11    1.274E+30    3.431E+04    1.675E+03    2.888E-06    5.003E-01    2.164E-51     r       5.3
2.111E+09    2.556E-11    1.274E+30    3.449E+04    1.722E+03    2.957E-06    5.006E-01    2.647E-51     r       5.2
2.111E+09    2.697E-11    1.274E+30    3.485E+04    1.818E+03    3.099E-06    5.010E-01    3.961E-51     r       5.2
2.110E+09    2.771E-11    1.274E+30    3.504E+04    1.868E+03    3.172E-06    5.011E-01    4.846E-51     r       5.1
2.110E+09    2.923E-11    1.274E+30    3.541E+04    1.970E+03    3.321E-06    5.010E-01    7.249E-51     r       5.1
2.110E+09    3.001E-11    1.274E+30    3.560E+04    2.024E+03    3.398E-06    5.008E-01    8.863E-51     r       5.0
2.110E+09    3.164E-11    1.274E+30    3.598E+04    2.134E+03    3.554E-06    5.003E-01    1.324E-50     r       5.0
2.110E+09    3.248E-11    1.274E+30    3.617E+04    2.191E+03    3.634E-06    5.000E-01    1.617E-50     r       5.0
2.110E+09    3.422E-11    1.274E+30    3.656E+04    2.309E+03    3.799E-06    4.991E-01    2.410E-50     r       4.9
2.110E+09    3.512E-11    1.274E+30    3.675E+04    2.370E+03    3.883E-06    4.986E-01    2.940E-50     r       4.9
2.110E+09    3.697E-11    1.274E+30    3.714E+04    2.496E+03    4.055E-06    4.975E-01    4.367E-50     r       4.9
2.110E+09    3.793E-11    1.274E+30    3.734E+04    2.561E+03    4.143E-06    4.969E-01    5.319E-50     r       4.8
2.110E+09    3.991E-11    1.274E+30    3.774E+04    2.695E+03    4.323E-06    4.955E-01    7.873E-50     r       4.8
2.109E+09    4.093E-11    1.274E+30    3.794E+04    2.765E+03    4.416E-06    4.947E-01    9.569E-50     r       4.8
2.109E+09    4.304E-11    1.274E+30    3.834E+04    2.908E+03    4.604E-06    4.932E-01    1.410E-49     r       4.8
2.109E+09    4.413E-11    1.274E+30    3.854E+04    2.982E+03    4.701E-06    4.924E-01    1.711E-49     r       4.8
2.109E+09    4.637E-11    1.274E+30    3.895E+04    3.134E+03    4.898E-06    4.906E-01    2.510E-49     r       4.8
2.109E+09    4.753E-11    1.274E+30    3.915E+04    3.213E+03    4.999E-06    4.898E-01    3.037E-49     r       4.7
2.109E+09    4.991E-11    1.274E+30    3.956E+04    3.375E+03    5.206E-06    4.879E-01    4.436E-49     r       4.7
2.109E+09    5.114E-11    1.274E+30    3.977E+04    3.458E+03    5.312E-06    4.870E-01    5.354E-49     r       4.7
2.109E+09    5.367E-11    1.274E+30    4.018E+04    3.631E+03    5.527E-06    4.850E-01    7.780E-49     r       4.7
2.108E+09    5.905E-11    1.274E+30    4.102E+04    3.996E+03    5.979E-06    4.810E-01    1.626E-48     r       4.7
2.108E+09    6.189E-11    1.274E+30    4.143E+04    4.190E+03    6.214E-06    4.790E-01    2.339E-48     r       4.7
2.108E+09    6.792E-11    1.274E+30    4.228E+04    4.600E+03    6.706E-06    4.748E-01    4.786E-48     r       4.6
2.108E+09    7.112E-11    1.274E+30    4.270E+04    4.818E+03    6.962E-06    4.727E-01    6.810E-48     r       4.6
2.108E+09    7.786E-11    1.274E+30    4.355E+04    5.277E+03    7.496E-06    4.684E-01    1.364E-47     r       4.6
2.108E+09    8.143E-11    1.274E+30    4.398E+04    5.520E+03    7.774E-06    4.662E-01    1.921E-47     r       4.6
2.107E+09    8.895E-11    1.274E+30    4.484E+04    6.033E+03    8.354E-06    4.619E-01    3.767E-47     r       4.6
2.107E+09    9.292E-11    1.274E+30    4.527E+04    6.304E+03    8.656E-06    4.598E-01    5.249E-47     r       4.6
2.107E+09    1.013E-10    1.274E+30    4.613E+04    6.874E+03    9.283E-06    4.555E-01    1.009E-46     r       4.6
2.107E+09    1.057E-10    1.274E+30    4.656E+04    7.175E+03    9.609E-06    4.534E-01    1.391E-46     r       4.6
2.106E+09    1.150E-10    1.274E+30    4.743E+04    7.808E+03    1.029E-05    4.492E-01    2.620E-46     r       4.6
2.106E+09    1.198E-10    1.274E+30    4.787E+04    8.142E+03    1.064E-05    4.471E-01    3.578E-46     r       4.6
2.106E+09    1.301E-10    1.274E+30    4.874E+04    8.842E+03    1.137E-05    4.430E-01    6.610E-46     r       4.6
2.106E+09    1.355E-10    1.274E+30    4.918E+04    9.211E+03    1.175E-05    4.410E-01    8.943E-46     r       4.6
2.106E+09    1.468E-10    1.274E+30    5.006E+04    9.984E+03    1.254E-05    4.369E-01    1.622E-45     r       4.6
2.106E+09    1.527E-10    1.274E+30    5.050E+04    1.039E+04    1.295E-05    4.350E-01    2.174E-45     r       4.6
2.105E+09    1.652E-10    1.274E+30    5.138E+04    1.124E+04    1.379E-05    4.310E-01    3.874E-45     r       4.6
2.105E+09    1.717E-10    1.274E+30    5.182E+04    1.169E+04    1.423E-05    4.291E-01    5.149E-45     r       4.6
2.105E+09    1.854E-10    1.274E+30    5.270E+04    1.263E+04    1.514E-05    4.253E-01    9.019E-45     r       4.6
2.105E+09    1.925E-10    1.274E+30    5.315E+04    1.312E+04    1.561E-05    4.234E-01    1.189E-44     r       4.6
2.104E+09    2.075E-10    1.274E+30    5.403E+04    1.414E+04    1.658E-05    4.198E-01    2.049E-44     r       4.5
2.104E+09    2.154E-10    1.274E+30    5.448E+04    1.468E+04    1.708E-05    4.179E-01    2.679E-44     r       4.5
2.104E+09    2.317E-10    1.274E+30    5.537E+04    1.580E+04    1.812E-05    4.143E-01    4.547E-44     r       4.5
2.104E+09    2.403E-10    1.274E+30    5.582E+04    1.639E+04    1.866E-05    4.126E-01    5.901E-44     r       4.5
2.104E+09    2.582E-10    1.274E+30    5.671E+04    1.762E+04    1.977E-05    4.091E-01    9.866E-44     r       4.5
2.104E+09    2.675E-10    1.274E+30    5.716E+04    1.826E+04    2.034E-05    4.074E-01    1.271E-43     r       4.5
2.103E+09    2.869E-10    1.274E+30    5.805E+04    1.959E+04    2.153E-05    4.040E-01    2.096E-43     r       4.5
2.103E+09    2.971E-10    1.274E+30    5.850E+04    2.029E+04    2.214E-05    4.024E-01    2.682E-43     r       4.5
2.103E+09    3.183E-10    1.274E+30    5.940E+04    2.175E+04    2.340E-05    3.991E-01    4.361E-43     r       4.5
2.103E+09    3.293E-10    1.274E+30    5.985E+04    2.250E+04    2.405E-05    3.975E-01    5.544E-43     r       4.5
2.102E+09    3.522E-10    1.274E+30    6.075E+04    2.408E+04    2.539E-05    3.943E-01    8.901E-43     r       4.5
2.102E+09    3.642E-10    1.274E+30    6.120E+04    2.491E+04    2.609E-05    3.927E-01    1.124E-42     r       4.5
2.102E+09    3.891E-10    1.274E+30    6.210E+04    2.662E+04    2.751E-05    3.897E-01    1.783E-42     r       4.5
2.102E+09    4.020E-10    1.274E+30    6.255E+04    2.751E+04    2.824E-05    3.882E-01    2.239E-42     r       4.5
2.102E+09    4.289E-10    1.274E+30    6.346E+04    2.937E+04    2.976E-05    3.852E-01    3.509E-42     r       4.5
2.102E+09    4.429E-10    1.274E+30    6.391E+04    3.033E+04    3.053E-05    3.837E-01    4.380E-42     r       4.5
2.101E+09    4.720E-10    1.274E+30    6.482E+04    3.233E+04    3.214E-05    3.808E-01    6.787E-42     r       4.5
2.101E+09    4.871E-10    1.274E+30    6.527E+04    3.338E+04    3.296E-05    3.794E-01    8.425E-42     r       4.5
2.101E+09    5.185E-10    1.274E+30    6.618E+04    3.554E+04    3.466E-05    3.765E-01    1.292E-41     r       4.5
2.101E+09    5.347E-10    1.274E+30    6.664E+04    3.666E+04    3.553E-05    3.752E-01    1.595E-41     r       4.5
2.100E+09    5.685E-10    1.274E+30    6.755E+04    3.900E+04    3.732E-05    3.724E-01    2.419E-41     r       4.5
2.100E+09    5.860E-10    1.274E+30    6.800E+04    4.021E+04    3.824E-05    3.711E-01    2.973E-41     r       4.5
2.100E+09    6.224E-10    1.274E+30    6.892E+04    4.272E+04    4.014E-05    3.684E-01    4.465E-41     r       4.5
2.100E+09    6.412E-10    1.274E+30    6.937E+04    4.402E+04    4.111E-05    3.671E-01    5.459E-41     r       4.5
2.100E+09    6.802E-10    1.274E+30    7.029E+04    4.672E+04    4.311E-05    3.645E-01    8.121E-41     r       4.5
2.100E+09    7.004E-10    1.274E+30    7.075E+04    4.811E+04    4.414E-05    3.632E-01    9.883E-41     r       4.5
2.099E+09    7.423E-10    1.274E+30    7.166E+04    5.101E+04    4.624E-05    3.607E-01    1.457E-40     r       4.5
2.099E+09    7.639E-10    1.274E+30    7.212E+04    5.251E+04    4.732E-05    3.595E-01    1.765E-40     r       4.5
2.099E+09    8.088E-10    1.274E+30    7.304E+04    5.562E+04    4.954E-05    3.570E-01    2.579E-40     r       4.5
2.099E+09    8.320E-10    1.274E+30    7.350E+04    5.722E+04    5.068E-05    3.558E-01    3.111E-40     r       4.5
2.098E+09    8.799E-10    1.274E+30    7.442E+04    6.055E+04    5.302E-05    3.534E-01    4.507E-40     r       4.5
2.098E+09    9.047E-10    1.274E+30    7.488E+04    6.227E+04    5.422E-05    3.523E-01    5.414E-40     r       4.5
2.098E+09    9.560E-10    1.274E+30    7.580E+04    6.583E+04    5.667E-05    3.500E-01    7.780E-40     r       4.5
2.098E+09    9.825E-10    1.274E+30    7.627E+04    6.767E+04    5.793E-05    3.488E-01    9.308E-40     r       4.5
2.098E+09    1.037E-09    1.274E+30    7.719E+04    7.147E+04    6.051E-05    3.465E-01    1.327E-39     r       4.5
2.098E+09    1.066E-09    1.274E+30    7.765E+04    7.344E+04    6.183E-05    3.454E-01    1.582E-39     r       4.5
2.097E+09    1.124E-09    1.274E+30    7.858E+04    7.749E+04    6.454E-05    3.432E-01    2.238E-39     r       4.5
2.097E+09    1.154E-09    1.274E+30    7.904E+04    7.959E+04    6.592E-05    3.421E-01    2.658E-39     r       4.5
2.097E+09    1.216E-09    1.274E+30    7.997E+04    8.392E+04    6.876E-05    3.400E-01    3.734E-39     r       4.5
2.097E+09    1.248E-09    1.274E+30    8.043E+04    8.615E+04    7.022E-05    3.389E-01    4.418E-39     r       4.5
2.096E+09    1.315E-09    1.274E+30    8.136E+04    9.076E+04    7.319E-05    3.368E-01    6.163E-39     r       4.5
2.096E+09    1.349E-09    1.274E+30    8.182E+04    9.313E+04    7.471E-05    3.358E-01    7.267E-39     r       4.5
2.096E+09    1.419E-09    1.274E+30    8.275E+04    9.804E+04    7.783E-05    3.338E-01    1.007E-38     r       4.5
2.096E+09    1.456E-09    1.274E+30    8.322E+04    1.006E+05    7.942E-05    3.328E-01    1.183E-38     r       4.5
2.096E+09    1.530E-09    1.274E+30    8.415E+04    1.058E+05    8.268E-05    3.308E-01    1.629E-38     r       4.5
2.096E+09    1.569E-09    1.274E+30    8.462E+04    1.085E+05    8.435E-05    3.298E-01    1.908E-38     r       4.5
2.095E+09    1.648E-09    1.274E+30    8.555E+04    1.140E+05    8.776E-05    3.278E-01    2.610E-38     r       4.5
2.095E+09    1.689E-09    1.274E+30    8.602E+04    1.169E+05    8.950E-05    3.269E-01    3.048E-38     r       4.5
2.095E+09    1.773E-09    1.274E+30    8.695E+04    1.227E+05    9.307E-05    3.250E-01    4.144E-38     r       4.5
2.095E+09    1.817E-09    1.274E+30    8.742E+04    1.258E+05    9.489E-05    3.240E-01    4.825E-38     r       4.5
2.095E+09    1.906E-09    1.274E+30    8.836E+04    1.320E+05    9.861E-05    3.222E-01    6.521E-38     r       4.5
2.094E+09    2.095E-09    1.274E+30    9.023E+04    1.452E+05    1.064E-04    3.185E-01    1.178E-37     r       4.5
2.094E+09    2.195E-09    1.274E+30    9.117E+04    1.522E+05    1.104E-04    3.168E-01    1.574E-37     r       4.5
2.093E+09    2.406E-09    1.274E+30    9.305E+04    1.670E+05    1.189E-04    3.133E-01    2.782E-37     r       4.5
2.093E+09    2.517E-09    1.274E+30    9.399E+04    1.748E+05    1.233E-04    3.116E-01    3.679E-37     r       4.5
2.092E+09    2.752E-09    1.274E+30    9.588E+04    1.913E+05    1.324E-04    3.083E-01    6.372E-37     r       4.5
2.092E+09    2.877E-09    1.274E+30    9.682E+04    2.000E+05    1.372E-04    3.067E-01    8.344E-37     r       4.5
2.092E+09    3.138E-09    1.274E+30    9.871E+04    2.183E+05    1.471E-04    3.035E-01    1.418E-36     r       4.5
2.091E+09    3.275E-09    1.274E+30    9.966E+04    2.280E+05    1.523E-04    3.019E-01    1.839E-36     r       4.5
2.091E+09    3.565E-09    1.274E+30    1.016E+05    2.484E+05    1.630E-04    2.989E-01    3.069E-36     r       4.5
2.091E+09    3.717E-09    1.274E+30    1.025E+05    2.591E+05    1.685E-04    2.974E-01    3.948E-36     r       4.5
2.090E+09    4.037E-09    1.274E+30    1.044E+05    2.816E+05    1.801E-04    2.944E-01    6.477E-36     r       4.5
2.090E+09    4.205E-09    1.274E+30    1.054E+05    2.935E+05    1.861E-04    2.930E-01    8.263E-36     r       4.5
2.089E+09    4.558E-09    1.274E+30    1.073E+05    3.183E+05    1.985E-04    2.902E-01    1.334E-35     r       4.5
2.089E+09    4.743E-09    1.274E+30    1.082E+05    3.314E+05    2.049E-04    2.888E-01    1.689E-35     r       4.5
2.088E+09    5.131E-09    1.274E+30    1.101E+05    3.588E+05    2.182E-04    2.861E-01    2.686E-35     r       4.5
2.088E+09    5.334E-09    1.274E+30    1.111E+05    3.732E+05    2.251E-04    2.848E-01    3.375E-35     r       4.5
2.088E+09    5.759E-09    1.274E+30    1.130E+05    4.033E+05    2.394E-04    2.822E-01    5.292E-35     r       4.5
2.087E+09    5.982E-09    1.274E+30    1.140E+05    4.190E+05    2.468E-04    2.809E-01    6.604E-35     r       4.5
2.087E+09    6.448E-09    1.274E+30    1.159E+05    4.521E+05    2.621E-04    2.784E-01    1.021E-34     r       4.5
2.087E+09    6.691E-09    1.274E+30    1.168E+05    4.693E+05    2.700E-04    2.772E-01    1.266E-34     r       4.5
2.086E+09    7.200E-09    1.274E+30    1.188E+05    5.054E+05    2.864E-04    2.747E-01    1.934E-34     r       4.5
2.086E+09    7.466E-09    1.274E+30    1.197E+05    5.243E+05    2.948E-04    2.736E-01    2.382E-34     r       4.5
2.085E+09    8.021E-09    1.274E+30    1.217E+05    5.637E+05    3.123E-04    2.712E-01    3.594E-34     r       4.5
2.085E+09    8.310E-09    1.274E+30    1.226E+05    5.843E+05    3.213E-04    2.701E-01    4.402E-34     r       4.5
2.084E+09    8.914E-09    1.274E+30    1.246E+05    6.273E+05    3.399E-04    2.678E-01    6.564E-34     r       4.5
2.084E+09    9.228E-09    1.274E+30    1.255E+05    6.497E+05    3.494E-04    2.667E-01    7.994E-34     r       4.5
2.084E+09    9.884E-09    1.274E+30    1.275E+05    6.965E+05    3.692E-04    2.645E-01    1.179E-33     r       4.5
2.083E+09    1.023E-08    1.274E+30    1.284E+05    7.209E+05    3.794E-04    2.635E-01    1.428E-33     r       4.5
2.083E+09    1.094E-08    1.274E+30    1.304E+05    7.716E+05    4.004E-04    2.614E-01    2.084E-33     r       4.5
2.083E+09    1.131E-08    1.274E+30    1.313E+05    7.981E+05    4.113E-04    2.603E-01    2.512E-33     r       4.5
2.082E+09    1.208E-08    1.274E+30    1.333E+05    8.531E+05    4.336E-04    2.583E-01    3.630E-33     r       4.5
2.082E+09    1.248E-08    1.274E+30    1.343E+05    8.818E+05    4.451E-04    2.573E-01    4.353E-33     r       4.5
2.081E+09    1.331E-08    1.274E+30    1.362E+05    9.414E+05    4.687E-04    2.553E-01    6.230E-33     r       4.5
2.081E+09    1.374E-08    1.274E+30    1.372E+05    9.723E+05    4.809E-04    2.543E-01    7.436E-33     r       4.5
2.080E+09    1.464E-08    1.274E+30    1.391E+05    1.037E+06    5.059E-04    2.524E-01    1.055E-32     r       4.5
2.080E+09    1.510E-08    1.274E+30    1.401E+05    1.070E+06    5.188E-04    2.515E-01    1.253E-32     r       4.5
2.080E+09    1.607E-08    1.274E+30    1.421E+05    1.140E+06    5.453E-04    2.496E-01    1.762E-32     r       4.5
2.079E+09    1.657E-08    1.274E+30    1.431E+05    1.176E+06    5.589E-04    2.487E-01    2.085E-32     r       4.5
2.079E+09    1.761E-08    1.274E+30    1.450E+05    1.251E+06    5.869E-04    2.469E-01    2.907E-32     r       4.5
2.079E+09    1.815E-08    1.274E+30    1.460E+05    1.290E+06    6.013E-04    2.460E-01    3.426E-32     r       4.5
2.078E+09    1.927E-08    1.274E+30    1.480E+05    1.370E+06    6.308E-04    2.443E-01    4.739E-32     r       4.5
2.078E+09    1.985E-08    1.274E+30    1.489E+05    1.412E+06    6.460E-04    2.434E-01    5.563E-32     r       4.5
2.077E+09    2.105E-08    1.274E+30    1.509E+05    1.499E+06    6.771E-04    2.417E-01    7.636E-32     r       4.5
2.077E+09    2.167E-08    1.274E+30    1.519E+05    1.543E+06    6.931E-04    2.409E-01    8.930E-32     r       4.5
2.076E+09    2.296E-08    1.274E+30    1.539E+05    1.636E+06    7.259E-04    2.392E-01    1.217E-31     r       4.5
2.076E+09    2.362E-08    1.274E+30    1.549E+05    1.684E+06    7.427E-04    2.384E-01    1.418E-31     r       4.5
2.076E+09    2.500E-08    1.274E+30    1.568E+05    1.784E+06    7.773E-04    2.368E-01    1.919E-31     r       4.5
2.075E+09    2.571E-08    1.274E+30    1.578E+05    1.836E+06    7.950E-04    2.360E-01    2.228E-31     r       4.5
2.075E+09    2.718E-08    1.274E+30    1.598E+05    1.942E+06    8.313E-04    2.345E-01    2.994E-31     r       4.5
2.075E+09    2.794E-08    1.274E+30    1.608E+05    1.998E+06    8.499E-04    2.337E-01    3.466E-31     r       4.5
2.074E+09    2.951E-08    1.274E+30    1.628E+05    2.112E+06    8.880E-04    2.322E-01    4.628E-31     r       4.5
2.074E+09    3.032E-08    1.274E+30    1.638E+05    2.171E+06    9.076E-04    2.314E-01    5.339E-31     r       4.5
2.073E+09    3.200E-08    1.274E+30    1.657E+05    2.293E+06    9.476E-04    2.300E-01    7.085E-31     r       4.5
2.073E+09    3.287E-08    1.274E+30    1.667E+05    2.356E+06    9.681E-04    2.292E-01    8.149E-31     r       4.5
2.072E+09    3.465E-08    1.274E+30    1.687E+05    2.486E+06    1.010E-03    2.278E-01    1.075E-30     r       4.5
2.072E+09    3.557E-08    1.274E+30    1.697E+05    2.553E+06    1.032E-03    2.271E-01    1.233E-30     r       4.5
2.072E+09    3.747E-08    1.274E+30    1.717E+05    2.692E+06    1.076E-03    2.257E-01    1.616E-30     r       4.5
2.071E+09    3.845E-08    1.274E+30    1.727E+05    2.763E+06    1.098E-03    2.250E-01    1.849E-30     r       4.5
2.071E+09    4.048E-08    1.274E+30    1.747E+05    2.911E+06    1.144E-03    2.236E-01    2.411E-30     r       4.5
2.071E+09    4.152E-08    1.274E+30    1.757E+05    2.987E+06    1.168E-03    2.230E-01    2.749E-30     r       4.5
2.070E+09    4.366E-08    1.274E+30    1.777E+05    3.144E+06    1.216E-03    2.216E-01    3.566E-30     r       4.5
2.070E+09    4.477E-08    1.274E+30    1.787E+05    3.225E+06    1.241E-03    2.210E-01    4.056E-30     r       4.5
2.069E+09    4.705E-08    1.274E+30    1.807E+05    3.392E+06    1.291E-03    2.197E-01    5.233E-30     r       4.5
2.069E+09    4.822E-08    1.274E+30    1.817E+05    3.478E+06    1.317E-03    2.190E-01    5.937E-30     r       4.5
