   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
8.925E+08    2.649E-11    7.795E+27    2.564E+04    3.491E+03    9.853E-06    3.487E+00    2.234E-55     r       4.6
8.924E+08    2.791E-11    7.795E+27    2.594E+04    3.679E+03    1.027E-05    3.463E+00    3.571E-55     r       4.6
8.924E+08    2.864E-11    7.795E+27    2.608E+04    3.776E+03    1.048E-05    3.452E+00    4.503E-55     r       4.6
8.923E+08    3.015E-11    7.795E+27    2.638E+04    3.976E+03    1.092E-05    3.429E+00    7.127E-55     r       4.6
8.923E+08    3.093E-11    7.795E+27    2.653E+04    4.079E+03    1.114E-05    3.417E+00    8.943E-55     r       4.6
8.922E+08    3.253E-11    7.795E+27    2.682E+04    4.292E+03    1.159E-05    3.395E+00    1.402E-54     r       4.6
8.922E+08    3.336E-11    7.795E+27    2.697E+04    4.401E+03    1.182E-05    3.384E+00    1.750E-54     r       4.6
8.922E+08    3.506E-11    7.795E+27    2.726E+04    4.627E+03    1.230E-05    3.362E+00    2.718E-54     r       4.6
8.921E+08    3.593E-11    7.795E+27    2.741E+04    4.743E+03    1.254E-05    3.351E+00    3.379E-54     r       4.6
8.921E+08    3.774E-11    7.795E+27    2.771E+04    4.982E+03    1.303E-05    3.330E+00    5.198E-54     r       4.6
8.921E+08    3.866E-11    7.795E+27    2.785E+04    5.105E+03    1.329E-05    3.319E+00    6.434E-54     r       4.6
8.920E+08    4.057E-11    7.795E+27    2.815E+04    5.359E+03    1.380E-05    3.298E+00    9.814E-54     r       4.6
8.919E+08    4.462E-11    7.795E+27    2.874E+04    5.896E+03    1.488E-05    3.258E+00    2.245E-53     r       4.6
8.918E+08    4.675E-11    7.795E+27    2.903E+04    6.179E+03    1.544E-05    3.238E+00    3.369E-53     r       4.6
8.917E+08    5.127E-11    7.795E+27    2.963E+04    6.779E+03    1.661E-05    3.199E+00    7.467E-53     r       4.6
8.917E+08    5.365E-11    7.795E+27    2.992E+04    7.096E+03    1.721E-05    3.180E+00    1.103E-52     r       4.6
8.915E+08    5.867E-11    7.795E+27    3.051E+04    7.764E+03    1.848E-05    3.143E+00    2.373E-52     r       4.6
8.915E+08    6.132E-11    7.795E+27    3.081E+04    8.117E+03    1.913E-05    3.125E+00    3.456E-52     r       4.6
8.914E+08    6.690E-11    7.795E+27    3.140E+04    8.859E+03    2.049E-05    3.090E+00    7.231E-52     r       4.6
8.913E+08    6.984E-11    7.795E+27    3.170E+04    9.250E+03    2.120E-05    3.073E+00    1.039E-51     r       4.6
8.912E+08    7.601E-11    7.795E+27    3.229E+04    1.007E+04    2.267E-05    3.039E+00    2.118E-51     r       4.6
8.912E+08    7.925E-11    7.795E+27    3.259E+04    1.050E+04    2.343E-05    3.022E+00    3.005E-51     r       4.6
8.910E+08    8.607E-11    7.795E+27    3.318E+04    1.141E+04    2.501E-05    2.990E+00    5.977E-51     r       4.6
8.910E+08    8.964E-11    7.795E+27    3.348E+04    1.189E+04    2.583E-05    2.974E+00    8.380E-51     r       4.6
8.909E+08    9.714E-11    7.795E+27    3.407E+04    1.289E+04    2.752E-05    2.943E+00    1.629E-50     r       4.6
8.908E+08    1.011E-10    7.795E+27    3.437E+04    1.341E+04    2.840E-05    2.928E+00    2.258E-50     r       4.6
8.907E+08    1.093E-10    7.795E+27    3.496E+04    1.451E+04    3.021E-05    2.898E+00    4.294E-50     r       4.6
8.907E+08    1.136E-10    7.795E+27    3.526E+04    1.509E+04    3.115E-05    2.883E+00    5.892E-50     r       4.6
8.905E+08    1.226E-10    7.795E+27    3.585E+04    1.630E+04    3.309E-05    2.855E+00    1.098E-49     r       4.6
8.905E+08    1.274E-10    7.795E+27    3.615E+04    1.693E+04    3.409E-05    2.841E+00    1.491E-49     r       4.6
8.904E+08    1.372E-10    7.795E+27    3.674E+04    1.824E+04    3.616E-05    2.813E+00    2.725E-49     r       4.6
8.903E+08    1.424E-10    7.795E+27    3.704E+04    1.893E+04    3.723E-05    2.800E+00    3.666E-49     r       4.6
8.902E+08    1.532E-10    7.795E+27    3.764E+04    2.037E+04    3.944E-05    2.773E+00    6.579E-49     r       4.6
8.901E+08    1.588E-10    7.795E+27    3.794E+04    2.113E+04    4.058E-05    2.760E+00    8.773E-49     r       4.6
8.900E+08    1.705E-10    7.795E+27    3.853E+04    2.270E+04    4.293E-05    2.735E+00    1.547E-48     r       4.6
8.900E+08    1.766E-10    7.795E+27    3.883E+04    2.351E+04    4.414E-05    2.722E+00    2.046E-48     r       4.6
8.899E+08    1.893E-10    7.795E+27    3.943E+04    2.522E+04    4.664E-05    2.697E+00    3.549E-48     r       4.6
8.898E+08    1.960E-10    7.795E+27    3.972E+04    2.611E+04    4.792E-05    2.685E+00    4.655E-48     r       4.6
8.897E+08    2.098E-10    7.795E+27    4.032E+04    2.796E+04    5.057E-05    2.661E+00    7.949E-48     r       4.6
8.896E+08    2.170E-10    7.795E+27    4.062E+04    2.893E+04    5.194E-05    2.650E+00    1.035E-47     r       4.6
8.895E+08    2.319E-10    7.795E+27    4.122E+04    3.093E+04    5.475E-05    2.627E+00    1.741E-47     r       4.6
8.895E+08    2.397E-10    7.795E+27    4.152E+04    3.198E+04    5.620E-05    2.616E+00    2.250E-47     r       4.6
8.894E+08    2.559E-10    7.795E+27    4.211E+04    3.415E+04    5.917E-05    2.593E+00    3.732E-47     r       4.6
8.893E+08    2.643E-10    7.795E+27    4.241E+04    3.528E+04    6.070E-05    2.582E+00    4.791E-47     r       4.6
8.892E+08    2.817E-10    7.795E+27    4.301E+04    3.762E+04    6.385E-05    2.561E+00    7.840E-47     r       4.6
8.891E+08    2.908E-10    7.795E+27    4.331E+04    3.884E+04    6.547E-05    2.550E+00    9.996E-47     r       4.6
8.890E+08    3.096E-10    7.795E+27    4.391E+04    4.137E+04    6.879E-05    2.530E+00    1.615E-46     r       4.6
8.890E+08    3.193E-10    7.795E+27    4.421E+04    4.268E+04    7.050E-05    2.519E+00    2.046E-46     r       4.6
8.889E+08    3.396E-10    7.795E+27    4.481E+04    4.540E+04    7.401E-05    2.499E+00    3.266E-46     r       4.6
8.888E+08    3.501E-10    7.795E+27    4.511E+04    4.682E+04    7.581E-05    2.489E+00    4.113E-46     r       4.6
8.887E+08    3.718E-10    7.795E+27    4.570E+04    4.975E+04    7.951E-05    2.470E+00    6.488E-46     r       4.6
8.886E+08    3.831E-10    7.795E+27    4.600E+04    5.126E+04    8.141E-05    2.460E+00    8.125E-46     r       4.6
8.885E+08    4.064E-10    7.795E+27    4.660E+04    5.441E+04    8.531E-05    2.441E+00    1.267E-45     r       4.6
8.885E+08    4.184E-10    7.795E+27    4.690E+04    5.603E+04    8.731E-05    2.432E+00    1.578E-45     r       4.6
8.884E+08    4.434E-10    7.795E+27    4.750E+04    5.941E+04    9.141E-05    2.414E+00    2.435E-45     r       4.6
8.883E+08    4.564E-10    7.795E+27    4.780E+04    6.115E+04    9.351E-05    2.405E+00    3.017E-45     r       4.6
8.882E+08    4.831E-10    7.795E+27    4.840E+04    6.476E+04    9.782E-05    2.387E+00    4.607E-45     r       4.6
8.881E+08    4.969E-10    7.795E+27    4.870E+04    6.663E+04    1.000E-04    2.378E+00    5.679E-45     r       4.6
8.880E+08    5.255E-10    7.795E+27    4.931E+04    7.049E+04    1.046E-04    2.361E+00    8.588E-45     r       4.6
8.880E+08    5.403E-10    7.795E+27    4.961E+04    7.249E+04    1.069E-04    2.352E+00    1.054E-44     r       4.6
8.878E+08    5.708E-10    7.795E+27    5.021E+04    7.661E+04    1.116E-04    2.335E+00    1.578E-44     r       4.6
8.878E+08    5.866E-10    7.795E+27    5.051E+04    7.875E+04    1.140E-04    2.327E+00    1.927E-44     r       4.6
8.877E+08    6.191E-10    7.795E+27    5.111E+04    8.315E+04    1.190E-04    2.311E+00    2.860E-44     r       4.6
8.876E+08    6.359E-10    7.795E+27    5.141E+04    8.542E+04    1.216E-04    2.302E+00    3.477E-44     r       4.6
8.875E+08    6.706E-10    7.795E+27    5.201E+04    9.012E+04    1.268E-04    2.287E+00    5.117E-44     r       4.6
8.875E+08    6.885E-10    7.795E+27    5.231E+04    9.254E+04    1.295E-04    2.279E+00    6.194E-44     r       4.6
8.873E+08    7.253E-10    7.795E+27    5.291E+04    9.754E+04    1.349E-04    2.263E+00    9.038E-44     r       4.6
8.873E+08    7.444E-10    7.795E+27    5.322E+04    1.001E+05    1.377E-04    2.256E+00    1.089E-43     r       4.6
8.872E+08    7.836E-10    7.795E+27    5.382E+04    1.054E+05    1.434E-04    2.241E+00    1.577E-43     r       4.6
8.871E+08    8.038E-10    7.795E+27    5.412E+04    1.082E+05    1.463E-04    2.233E+00    1.893E-43     r       4.6
8.870E+08    8.454E-10    7.795E+27    5.472E+04    1.138E+05    1.523E-04    2.218E+00    2.719E-43     r       4.6
8.869E+08    8.669E-10    7.795E+27    5.502E+04    1.167E+05    1.554E-04    2.211E+00    3.253E-43     r       4.6
8.868E+08    9.110E-10    7.795E+27    5.563E+04    1.227E+05    1.616E-04    2.197E+00    4.637E-43     r       4.6
8.868E+08    9.338E-10    7.795E+27    5.593E+04    1.258E+05    1.648E-04    2.190E+00    5.526E-43     r       4.6
8.867E+08    9.806E-10    7.795E+27    5.653E+04    1.322E+05    1.713E-04    2.176E+00    7.821E-43     r       4.6
8.866E+08    1.005E-09    7.795E+27    5.684E+04    1.355E+05    1.746E-04    2.169E+00    9.288E-43     r       4.6
8.865E+08    1.054E-09    7.795E+27    5.744E+04    1.422E+05    1.814E-04    2.155E+00    1.305E-42     r       4.6
8.863E+08    1.159E-09    7.795E+27    5.865E+04    1.565E+05    1.956E-04    2.129E+00    2.544E-42     r       4.6
8.862E+08    1.215E-09    7.795E+27    5.925E+04    1.641E+05    2.029E-04    2.116E+00    3.529E-42     r       4.6
8.859E+08    1.332E-09    7.795E+27    6.046E+04    1.800E+05    2.183E-04    2.090E+00    6.704E-42     r       4.6
8.858E+08    1.394E-09    7.795E+27    6.107E+04    1.885E+05    2.263E-04    2.078E+00    9.185E-42     r       4.6
8.856E+08    1.524E-09    7.795E+27    6.228E+04    2.063E+05    2.429E-04    2.054E+00    1.704E-41     r       4.6
8.855E+08    1.593E-09    7.795E+27    6.289E+04    2.157E+05    2.515E-04    2.042E+00    2.308E-41     r       4.6
8.853E+08    1.737E-09    7.795E+27    6.410E+04    2.354E+05    2.695E-04    2.019E+00    4.187E-41     r       4.6
8.852E+08    1.813E-09    7.795E+27    6.470E+04    2.459E+05    2.788E-04    2.008E+00    5.609E-41     r       4.6
8.849E+08    1.974E-09    7.795E+27    6.592E+04    2.678E+05    2.981E-04    1.986E+00    9.966E-41     r       4.6
8.848E+08    2.058E-09    7.795E+27    6.653E+04    2.793E+05    3.081E-04    1.975E+00    1.322E-40     r       4.6
8.846E+08    2.234E-09    7.795E+27    6.774E+04    3.036E+05    3.289E-04    1.954E+00    2.303E-40     r       4.6
8.845E+08    2.327E-09    7.795E+27    6.835E+04    3.163E+05    3.397E-04    1.943E+00    3.025E-40     r       4.6
8.843E+08    2.521E-09    7.795E+27    6.957E+04    3.430E+05    3.620E-04    1.923E+00    5.174E-40     r       4.6
8.841E+08    2.623E-09    7.795E+27    7.017E+04    3.570E+05    3.735E-04    1.913E+00    6.737E-40     r       4.6
8.839E+08    2.837E-09    7.795E+27    7.139E+04    3.864E+05    3.975E-04    1.894E+00    1.132E-39     r       4.6
8.838E+08    2.949E-09    7.795E+27    7.200E+04    4.018E+05    4.098E-04    1.884E+00    1.462E-39     r       4.6
8.836E+08    3.182E-09    7.795E+27    7.322E+04    4.340E+05    4.354E-04    1.865E+00    2.417E-39     r       4.6
8.835E+08    3.305E-09    7.795E+27    7.383E+04    4.509E+05    4.486E-04    1.856E+00    3.096E-39     r       4.6
8.832E+08    3.560E-09    7.795E+27    7.505E+04    4.861E+05    4.759E-04    1.838E+00    5.041E-39     r       4.6
8.831E+08    3.694E-09    7.795E+27    7.566E+04    5.046E+05    4.901E-04    1.829E+00    6.408E-39     r       4.6
8.829E+08    3.973E-09    7.795E+27    7.688E+04    5.431E+05    5.192E-04    1.812E+00    1.028E-38     r       4.6
8.828E+08    4.118E-09    7.795E+27    7.750E+04    5.632E+05    5.342E-04    1.803E+00    1.297E-38     r       4.6
8.826E+08    4.422E-09    7.795E+27    7.872E+04    6.053E+05    5.652E-04    1.787E+00    2.053E-38     r       4.6
8.825E+08    4.580E-09    7.795E+27    7.933E+04    6.272E+05    5.812E-04    1.779E+00    2.573E-38     r       4.6
8.822E+08    4.910E-09    7.795E+27    8.055E+04    6.729E+05    6.142E-04    1.762E+00    4.018E-38     r       4.6
8.821E+08    5.081E-09    7.795E+27    8.117E+04    6.967E+05    6.312E-04    1.755E+00    5.005E-38     r       4.6
8.819E+08    5.439E-09    7.795E+27    8.239E+04    7.464E+05    6.663E-04    1.739E+00    7.717E-38     r       4.6
8.818E+08    5.625E-09    7.795E+27    8.300E+04    7.723E+05    6.843E-04    1.731E+00    9.554E-38     r       4.6
8.816E+08    6.012E-09    7.795E+27    8.423E+04    8.261E+05    7.214E-04    1.716E+00    1.456E-37     r       4.6
8.815E+08    6.214E-09    7.795E+27    8.485E+04    8.541E+05    7.406E-04    1.709E+00    1.792E-37     r       4.6
8.812E+08    6.632E-09    7.795E+27    8.607E+04    9.124E+05    7.799E-04    1.694E+00    2.699E-37     r       4.6
8.811E+08    6.850E-09    7.795E+27    8.669E+04    9.427E+05    8.002E-04    1.687E+00    3.304E-37     r       4.6
8.809E+08    7.301E-09    7.795E+27    8.792E+04    1.006E+06    8.418E-04    1.673E+00    4.923E-37     r       4.6
8.808E+08    7.536E-09    7.795E+27    8.853E+04    1.038E+06    8.632E-04    1.666E+00    5.995E-37     r       4.6
8.806E+08    8.022E-09    7.795E+27    8.976E+04    1.106E+06    9.072E-04    1.653E+00    8.842E-37     r       4.6
8.804E+08    8.274E-09    7.795E+27    9.038E+04    1.142E+06    9.299E-04    1.646E+00    1.071E-36     r       4.6
8.802E+08    8.798E-09    7.795E+27    9.161E+04    1.215E+06    9.763E-04    1.633E+00    1.565E-36     r       4.6
8.801E+08    9.069E-09    7.795E+27    9.222E+04    1.253E+06    1.000E-03    1.626E+00    1.886E-36     r       4.6
8.799E+08    9.632E-09    7.795E+27    9.346E+04    1.332E+06    1.049E-03    1.614E+00    2.729E-36     r       4.6
8.798E+08    9.923E-09    7.795E+27    9.407E+04    1.373E+06    1.074E-03    1.607E+00    3.275E-36     r       4.6
8.795E+08    1.053E-08    7.795E+27    9.531E+04    1.457E+06    1.126E-03    1.595E+00    4.697E-36     r       4.6
8.794E+08    1.084E-08    7.795E+27    9.592E+04    1.501E+06    1.152E-03    1.589E+00    5.612E-36     r       4.6
8.792E+08    1.148E-08    7.795E+27    9.716E+04    1.592E+06    1.207E-03    1.577E+00    7.978E-36     r       4.6
8.791E+08    1.182E-08    7.795E+27    9.778E+04    1.639E+06    1.235E-03    1.571E+00    9.492E-36     r       4.6
8.789E+08    1.251E-08    7.795E+27    9.901E+04    1.736E+06    1.292E-03    1.559E+00    1.338E-35     r       4.6
8.788E+08    1.287E-08    7.795E+27    9.963E+04    1.787E+06    1.321E-03    1.554E+00    1.586E-35     r       4.6
8.785E+08    1.361E-08    7.795E+27    1.009E+05    1.891E+06    1.381E-03    1.542E+00    2.219E-35     r       4.6
8.784E+08    1.399E-08    7.795E+27    1.015E+05    1.945E+06    1.412E-03    1.537E+00    2.619E-35     r       4.6
8.782E+08    1.478E-08    7.795E+27    1.027E+05    2.056E+06    1.475E-03    1.526E+00    3.636E-35     r       4.6
8.781E+08    1.519E-08    7.795E+27    1.033E+05    2.114E+06    1.507E-03    1.520E+00    4.276E-35     r       4.6
8.779E+08    1.603E-08    7.795E+27    1.046E+05    2.233E+06    1.574E-03    1.510E+00    5.893E-35     r       4.6
8.777E+08    1.646E-08    7.795E+27    1.052E+05    2.295E+06    1.607E-03    1.504E+00    6.906E-35     r       4.6
8.775E+08    1.736E-08    7.795E+27    1.064E+05    2.421E+06    1.677E-03    1.494E+00    9.451E-35     r       4.6
8.774E+08    1.782E-08    7.795E+27    1.071E+05    2.487E+06    1.712E-03    1.489E+00    1.104E-34     r       4.6
8.772E+08    1.877E-08    7.795E+27    1.083E+05    2.622E+06    1.785E-03    1.479E+00    1.500E-34     r       4.6
8.771E+08    1.927E-08    7.795E+27    1.089E+05    2.692E+06    1.822E-03    1.474E+00    1.746E-34     r       4.6
8.769E+08    2.028E-08    7.795E+27    1.102E+05    2.836E+06    1.898E-03    1.464E+00    2.359E-34     r       4.6
8.767E+08    2.080E-08    7.795E+27    1.108E+05    2.910E+06    1.937E-03    1.459E+00    2.737E-34     r       4.6
8.765E+08    2.188E-08    7.795E+27    1.120E+05    3.064E+06    2.016E-03    1.449E+00    3.673E-34     r       4.6
8.764E+08    2.243E-08    7.795E+27    1.127E+05    3.143E+06    2.057E-03    1.445E+00    4.249E-34     r       4.6
8.762E+08    2.358E-08    7.795E+27    1.139E+05    3.305E+06    2.140E-03    1.435E+00    5.669E-34     r       4.6
8.761E+08    2.416E-08    7.795E+27    1.145E+05    3.389E+06    2.182E-03    1.431E+00    6.539E-34     r       4.6
8.758E+08    2.537E-08    7.795E+27    1.158E+05    3.562E+06    2.269E-03    1.421E+00    8.673E-34     r       4.6
8.757E+08    2.600E-08    7.795E+27    1.164E+05    3.651E+06    2.314E-03    1.417E+00    9.975E-34     r       4.6
8.755E+08    2.728E-08    7.795E+27    1.176E+05    3.834E+06    2.404E-03    1.408E+00    1.316E-33     r       4.6
8.754E+08    2.794E-08    7.795E+27    1.183E+05    3.929E+06    2.450E-03    1.404E+00    1.509E-33     r       4.6
8.752E+08    2.929E-08    7.795E+27    1.195E+05    4.123E+06    2.545E-03    1.395E+00    1.980E-33     r       4.6
8.747E+08    3.216E-08    7.795E+27    1.220E+05    4.534E+06    2.742E-03    1.378E+00    3.373E-33     r       4.6
8.745E+08    3.368E-08    7.795E+27    1.233E+05    4.751E+06    2.844E-03    1.370E+00    4.380E-33     r       4.6
8.740E+08    3.687E-08    7.795E+27    1.258E+05    5.211E+06    3.058E-03    1.354E+00    7.315E-33     r       4.6
8.738E+08    3.856E-08    7.795E+27    1.270E+05    5.454E+06    3.169E-03    1.346E+00    9.409E-33     r       4.6
8.734E+08    4.211E-08    7.795E+27    1.295E+05    5.967E+06    3.400E-03    1.330E+00    1.543E-32     r       4.6
8.731E+08    4.398E-08    7.795E+27    1.308E+05    6.237E+06    3.520E-03    1.323E+00    1.966E-32     r       4.6
8.727E+08    4.792E-08    7.795E+27    1.333E+05    6.807E+06    3.770E-03    1.308E+00    3.169E-32     r       4.6
8.725E+08    4.998E-08    7.795E+27    1.346E+05    7.106E+06    3.899E-03    1.301E+00    4.006E-32     r       4.6
8.720E+08    5.433E-08    7.795E+27    1.371E+05    7.738E+06    4.168E-03    1.287E+00    6.350E-32     r       4.6
8.718E+08    5.662E-08    7.795E+27    1.383E+05    8.070E+06    4.308E-03    1.280E+00    7.965E-32     r       4.6
8.714E+08    6.141E-08    7.795E+27    1.409E+05    8.768E+06    4.597E-03    1.266E+00    1.244E-31     r       4.6
8.711E+08    6.392E-08    7.795E+27    1.421E+05    9.135E+06    4.747E-03    1.259E+00    1.548E-31     r       4.6
8.707E+08    6.919E-08    7.795E+27    1.447E+05    9.905E+06    5.058E-03    1.246E+00    2.382E-31     r       4.6
